,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,Unnamed: 9,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation,battery
2022-05-05 14:00:00+09:00,32630.0,1083.0,1239.0,0.0,0.0,2022-05-05 14:00:00,55499.0,0.0,,0.0,25.0,0.0,34.0,93.0,6931.32,21.0,薄曇,55499.0,34952.0,59.0
2022-05-05 14:30:00+09:00,29060.0,958.0,1104.0,0.0,0.0,2022-05-05 14:30:00,58555.0,0.0,,0.0,27.0,0.0,33.0,96.0,6308.69,21.0,薄曇,58555.0,31122.0,60.0
2022-05-05 15:00:00+09:00,24560.0,808.0,941.0,0.0,0.0,2022-05-05 15:00:00,60936.0,0.0,,0.0,26.0,0.0,34.0,99.0,5614.95,21.0,薄曇,60936.0,26309.0,60.0
2022-05-05 15:30:00+09:00,19390.0,637.0,751.0,0.0,0.0,2022-05-05 15:30:00,68249.0,0.0,,0.0,25.0,0.0,29.0,71.0,5437.78,10.0,晴れ,68249.0,20778.0,54.0
2022-05-05 16:00:00+09:00,14040.0,470.0,561.0,0.0,0.0,2022-05-05 16:00:00,71471.0,0.0,,0.0,26.0,0.0,25.0,44.0,5039.54,10.0,晴れ,71471.0,15071.0,51.0
2022-05-05 16:30:00+09:00,9530.0,322.0,387.0,0.0,0.0,2022-05-05 16:30:00,79290.0,0.0,,0.0,26.0,0.0,26.0,51.0,3965.72,10.0,晴れ,79290.0,10239.0,52.0
2022-05-05 17:00:00+09:00,5510.0,191.0,229.0,0.0,0.0,2022-05-05 17:00:00,77515.0,0.0,,0.0,25.0,0.0,25.0,59.0,2900.0,10.0,晴れ,77515.0,5930.0,50.0
2022-05-05 17:30:00+09:00,2440.0,90.0,107.0,0.0,0.0,2022-05-05 17:30:00,77668.0,0.0,,0.0,26.0,0.0,25.0,51.0,1955.07,10.0,晴れ,77668.0,2637.0,51.0
2022-05-05 18:00:00+09:00,520.0,28.0,33.0,0.0,0.0,2022-05-05 18:00:00,83455.0,0.0,,0.0,25.0,0.0,25.0,44.0,957.39,10.0,晴れ,83455.0,581.0,50.0
2022-05-05 18:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-05 18:30:00,82257.0,0.0,,0.0,25.0,0.0,26.0,51.0,0.0,10.0,晴れ,82257.0,0.0,51.0
2022-05-05 19:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-05 19:00:00,80678.0,0.0,,0.0,26.0,0.0,25.0,58.0,0.0,10.0,晴れ,80678.0,0.0,51.0
2022-05-05 19:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-05 19:30:00,76426.0,0.0,,0.0,25.0,0.0,25.0,69.0,0.0,21.0,薄曇,76426.0,0.0,50.0
2022-05-05 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-05 20:00:00,77486.0,0.0,,0.0,26.0,0.0,26.0,79.0,0.0,21.0,薄曇,77486.0,0.0,52.0
2022-05-05 20:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-05 20:30:00,71023.0,0.0,,0.0,25.0,0.0,26.0,89.0,0.0,21.0,薄曇,71023.0,0.0,51.0
2022-05-05 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-05 21:00:00,72345.0,0.0,,0.0,25.0,0.0,26.0,100.0,0.0,21.0,薄曇,72345.0,0.0,51.0
2022-05-05 21:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-05 21:30:00,64021.0,0.0,,0.0,26.0,886.0,1.0,100.0,0.0,21.0,薄曇,64021.0,0.0,913.0
2022-05-05 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-05 22:00:00,44722.0,0.0,,0.0,25.0,137.0,0.0,100.0,0.0,21.0,薄曇,44722.0,0.0,162.0
2022-05-05 22:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-05 22:30:00,42995.0,0.0,,0.0,25.0,0.0,0.0,100.0,0.0,21.0,薄曇,42995.0,0.0,25.0
2022-05-05 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-05 23:00:00,40208.0,0.0,,0.0,26.0,0.0,0.0,100.0,0.0,21.0,薄曇,40208.0,0.0,26.0
2022-05-05 23:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-05 23:30:00,36657.0,0.0,,0.0,25.0,0.0,0.0,100.0,0.0,21.0,薄曇,36657.0,0.0,25.0
2022-05-06 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 00:00:00,37754.0,0.0,,0.0,25.0,0.0,25.0,95.0,0.0,21.0,薄曇,37754.0,0.0,50.0
2022-05-06 00:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 00:30:00,38970.0,0.0,,835.0,1.0,0.0,9.0,86.0,0.0,21.0,薄曇,38970.0,0.0,845.0
2022-05-06 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 01:00:00,35628.0,0.0,,49.0,0.0,0.0,9.0,0.0,0.0,10.0,晴れ,35628.0,0.0,58.0
2022-05-06 01:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 01:30:00,38791.0,0.0,,0.0,0.0,0.0,8.0,66.0,0.0,10.0,晴れ,38791.0,0.0,8.0
2022-05-06 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 02:00:00,36636.0,0.0,,0.0,0.0,0.0,9.0,79.0,0.0,21.0,薄曇,36636.0,0.0,9.0
2022-05-06 02:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 02:30:00,34030.0,0.0,,0.0,0.0,0.0,8.0,31.0,0.0,10.0,晴れ,34030.0,0.0,8.0
2022-05-06 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 03:00:00,35006.0,0.0,,0.0,0.0,0.0,9.0,65.0,0.0,10.0,晴れ,35006.0,0.0,9.0
2022-05-06 03:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 03:30:00,35274.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,10.0,晴れ,35274.0,0.0,9.0
2022-05-06 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 04:00:00,36797.0,0.0,,0.0,0.0,0.0,8.0,25.0,0.0,10.0,晴れ,36797.0,0.0,8.0
2022-05-06 04:30:00+09:00,0.0,3.0,4.0,0.0,0.0,2022-05-06 04:30:00,37582.0,0.0,,0.0,0.0,0.0,9.0,93.0,0.0,21.0,薄曇,37582.0,7.0,9.0
2022-05-06 05:00:00+09:00,1140.0,52.0,59.0,0.0,0.0,2022-05-06 05:00:00,35579.0,0.0,,0.0,0.0,0.0,8.0,75.0,341.64,21.0,薄曇,35579.0,1251.0,8.0
2022-05-06 05:30:00+09:00,4020.0,149.0,171.0,0.0,0.0,2022-05-06 05:30:00,36763.0,0.0,,0.0,0.0,0.0,9.0,91.0,1204.46,21.0,薄曇,36763.0,4340.0,9.0
2022-05-06 06:00:00+09:00,7540.0,281.0,313.0,0.0,0.0,2022-05-06 06:00:00,41190.0,0.0,,0.0,0.0,0.0,9.0,97.0,2045.73,21.0,薄曇,41190.0,8134.0,9.0
2022-05-06 06:30:00+09:00,11170.0,387.0,437.0,0.0,0.0,2022-05-06 06:30:00,40194.0,0.0,,0.0,0.0,0.0,8.0,89.0,2593.78,21.0,薄曇,40194.0,11994.0,8.0
2022-05-06 07:00:00+09:00,14840.0,489.0,577.0,0.0,0.0,2022-05-06 07:00:00,66685.0,0.0,,0.0,0.0,0.0,9.0,72.0,3713.6,21.0,薄曇,66685.0,15906.0,9.0
2022-05-06 07:30:00+09:00,15840.0,522.0,610.0,0.0,0.0,2022-05-06 07:30:00,58552.0,0.0,,0.0,0.0,0.0,8.0,78.0,2948.4,22.0,くもり,58552.0,16972.0,8.0
2022-05-06 08:00:00+09:00,21000.0,686.0,798.0,0.0,0.0,2022-05-06 08:00:00,52440.0,0.0,,0.0,0.0,0.0,9.0,79.0,4058.54,22.0,くもり,52440.0,22484.0,9.0
2022-05-06 08:30:00+09:00,26790.0,870.0,1006.0,0.0,0.0,2022-05-06 08:30:00,47191.0,0.0,,0.0,0.0,0.0,303.0,80.0,5383.36,21.0,薄曇,47191.0,28666.0,303.0
2022-05-06 09:00:00+09:00,29910.0,977.0,1123.0,0.0,0.0,2022-05-06 09:00:00,56048.0,0.0,,0.0,0.0,0.0,43.0,82.0,6810.57,21.0,薄曇,56048.0,32010.0,43.0
2022-05-06 09:30:00+09:00,30330.0,995.0,1139.0,0.0,0.0,2022-05-06 09:30:00,58010.0,0.0,,0.0,0.0,0.0,97.0,83.0,7359.38,21.0,薄曇,58010.0,32464.0,97.0
2022-05-06 10:00:00+09:00,31410.0,1036.0,1185.0,0.0,0.0,2022-05-06 10:00:00,55931.0,0.0,,0.0,0.0,0.0,34.0,84.0,7810.23,21.0,薄曇,55931.0,33631.0,34.0
2022-05-06 10:30:00+09:00,31740.0,1058.0,1206.0,0.0,0.0,2022-05-06 10:30:00,57323.0,0.0,,0.0,41.0,0.0,38.0,79.0,8284.07,21.0,薄曇,57323.0,34004.0,79.0
2022-05-06 11:00:00+09:00,29830.0,993.0,1135.0,0.0,0.0,2022-05-06 11:00:00,62627.0,0.0,,0.0,71.0,0.0,42.0,75.0,8652.12,21.0,薄曇,62627.0,31958.0,113.0
2022-05-06 11:30:00+09:00,33980.0,1133.0,1291.0,0.0,0.0,2022-05-06 11:30:00,58039.0,0.0,,0.0,36.0,0.0,48.0,66.0,9014.17,10.0,晴れ,58039.0,36404.0,84.0
2022-05-06 12:00:00+09:00,33210.0,1109.0,1266.0,0.0,0.0,2022-05-06 12:00:00,56469.0,0.0,,0.0,75.0,0.0,33.0,57.0,9251.57,10.0,晴れ,56469.0,35585.0,108.0
2022-05-06 12:30:00+09:00,32620.0,1089.0,1246.0,0.0,0.0,2022-05-06 12:30:00,57252.0,0.0,,0.0,32.0,0.0,34.0,51.0,9291.57,10.0,晴れ,57252.0,34955.0,66.0
2022-05-06 13:00:00+09:00,31440.0,1046.0,1199.0,0.0,0.0,2022-05-06 13:00:00,55609.0,0.0,,0.0,25.0,0.0,34.0,44.0,9191.83,10.0,晴れ,55609.0,33685.0,59.0
2022-05-06 13:30:00+09:00,29550.0,981.0,1128.0,0.0,0.0,2022-05-06 13:30:00,58075.0,0.0,,0.0,29.0,0.0,132.0,52.0,8531.83,10.0,晴れ,58075.0,31659.0,161.0
2022-05-06 14:00:00+09:00,24030.0,796.0,920.0,0.0,0.0,2022-05-06 14:00:00,61459.0,0.0,,0.0,26.0,0.0,475.0,61.0,7780.52,10.0,晴れ,61459.0,25746.0,501.0
2022-05-06 14:30:00+09:00,20520.0,679.0,787.0,0.0,0.0,2022-05-06 14:30:00,65532.0,0.0,,0.0,26.0,893.0,22.0,69.0,6891.51,10.0,晴れ,65532.0,21986.0,941.0
2022-05-06 15:00:00+09:00,18030.0,596.0,692.0,0.0,0.0,2022-05-06 15:00:00,66624.0,0.0,,453.0,1.0,493.0,0.0,77.0,5961.43,21.0,薄曇,66624.0,19318.0,947.0
2022-05-06 15:30:00+09:00,14520.0,483.0,564.0,0.0,0.0,2022-05-06 15:30:00,71545.0,0.0,,0.0,0.0,0.0,0.0,88.0,4952.05,21.0,薄曇,71545.0,15567.0,0.0
2022-05-06 16:00:00+09:00,12130.0,406.0,477.0,0.0,0.0,2022-05-06 16:00:00,71366.0,0.0,,0.0,0.0,0.0,0.0,98.0,3962.22,21.0,薄曇,71366.0,13013.0,0.0
2022-05-06 16:30:00+09:00,8830.0,299.0,352.0,0.0,0.0,2022-05-06 16:30:00,73893.0,0.0,,0.0,0.0,0.0,0.0,99.0,3260.3,21.0,薄曇,73893.0,9481.0,0.0
2022-05-06 17:00:00+09:00,5330.0,182.0,215.0,0.0,0.0,2022-05-06 17:00:00,80070.0,0.0,,0.0,0.0,0.0,0.0,100.0,2496.0,21.0,薄曇,80070.0,5727.0,0.0
2022-05-06 17:30:00+09:00,2230.0,80.0,94.0,0.0,0.0,2022-05-06 17:30:00,74566.0,0.0,,0.0,0.0,0.0,1545.0,90.0,1715.66,21.0,薄曇,74566.0,2404.0,1545.0
2022-05-06 18:00:00+09:00,350.0,22.0,27.0,0.0,0.0,2022-05-06 18:00:00,76532.0,0.0,,0.0,0.0,0.0,80.0,81.0,864.71,21.0,薄曇,76532.0,399.0,80.0
2022-05-06 18:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 18:30:00,79122.0,0.0,,0.0,0.0,0.0,27.0,90.0,0.0,21.0,薄曇,79122.0,0.0,27.0
2022-05-06 19:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 19:00:00,74938.0,0.0,,0.0,0.0,0.0,28.0,98.0,0.0,21.0,薄曇,74938.0,0.0,28.0
2022-05-06 19:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 19:30:00,76194.0,0.0,,0.0,0.0,0.0,31.0,96.0,0.0,21.0,薄曇,76194.0,0.0,31.0
2022-05-06 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 20:00:00,74727.0,0.0,,0.0,0.0,0.0,31.0,93.0,0.0,21.0,薄曇,74727.0,0.0,31.0
2022-05-06 20:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 20:30:00,73881.0,0.0,,0.0,0.0,0.0,33.0,94.0,0.0,21.0,薄曇,73881.0,0.0,33.0
2022-05-06 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 21:00:00,72505.0,0.0,,0.0,0.0,0.0,33.0,94.0,0.0,21.0,薄曇,72505.0,0.0,33.0
2022-05-06 21:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 21:30:00,58969.0,0.0,,0.0,0.0,0.0,32.0,95.0,0.0,21.0,薄曇,58969.0,0.0,32.0
2022-05-06 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 22:00:00,44886.0,0.0,,0.0,0.0,0.0,33.0,97.0,0.0,21.0,薄曇,44886.0,0.0,33.0
2022-05-06 22:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 22:30:00,40637.0,0.0,,0.0,0.0,0.0,33.0,93.0,0.0,22.0,くもり,40637.0,0.0,33.0
2022-05-06 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 23:00:00,39617.0,0.0,,0.0,0.0,0.0,33.0,89.0,0.0,22.0,くもり,39617.0,0.0,33.0
2022-05-06 23:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-06 23:30:00,38140.0,0.0,,0.0,0.0,0.0,32.0,88.0,0.0,22.0,くもり,38140.0,0.0,32.0
2022-05-07 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 00:00:00,38372.0,0.0,,0.0,0.0,0.0,33.0,100.0,0.0,21.0,薄曇,38372.0,0.0,33.0
2022-05-07 00:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 00:30:00,38059.0,0.0,,0.0,0.0,0.0,33.0,100.0,0.0,21.0,薄曇,38059.0,0.0,33.0
2022-05-07 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 01:00:00,37477.0,0.0,,0.0,0.0,892.0,1.0,97.0,0.0,21.0,薄曇,37477.0,0.0,893.0
2022-05-07 01:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 01:30:00,40514.0,0.0,,0.0,0.0,926.0,0.0,100.0,0.0,21.0,薄曇,40514.0,0.0,926.0
2022-05-07 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 02:00:00,37957.0,0.0,,0.0,0.0,203.0,0.0,100.0,0.0,21.0,薄曇,37957.0,0.0,203.0
2022-05-07 02:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 02:30:00,34714.0,0.0,,0.0,0.0,0.0,0.0,100.0,0.0,22.0,くもり,34714.0,0.0,0.0
2022-05-07 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 03:00:00,35681.0,0.0,,0.0,0.0,0.0,0.0,100.0,0.0,22.0,くもり,35681.0,0.0,0.0
2022-05-07 03:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 03:30:00,35318.0,0.0,,0.0,0.0,0.0,0.0,100.0,0.0,22.0,くもり,35318.0,0.0,0.0
2022-05-07 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 04:00:00,34271.0,0.0,,0.0,0.0,0.0,0.0,94.0,0.0,22.0,くもり,34271.0,0.0,0.0
2022-05-07 04:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 04:30:00,37785.0,0.0,,0.0,0.0,0.0,0.0,74.0,0.0,22.0,くもり,37785.0,0.0,0.0
2022-05-07 05:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 05:00:00,39044.0,0.0,,0.0,0.0,0.0,0.0,37.0,269.25,22.0,くもり,39044.0,0.0,0.0
2022-05-07 05:30:00+09:00,730.0,34.0,38.0,0.0,0.0,2022-05-07 05:30:00,41686.0,0.0,,0.0,0.0,0.0,25.0,73.0,643.76,22.0,くもり,41686.0,802.0,25.0
2022-05-07 06:00:00+09:00,3350.0,131.0,145.0,0.0,0.0,2022-05-07 06:00:00,45271.0,0.0,,0.0,0.0,0.0,26.0,99.0,744.1,22.0,くもり,45271.0,3626.0,26.0
2022-05-07 06:30:00+09:00,6470.0,240.0,268.0,0.0,0.0,2022-05-07 06:30:00,48435.0,0.0,,0.0,0.0,0.0,26.0,100.0,1138.71,22.0,くもり,48435.0,6978.0,26.0
2022-05-07 07:00:00+09:00,16490.0,589.0,654.0,0.0,0.0,2022-05-07 07:00:00,60281.0,0.0,,0.0,0.0,0.0,25.0,100.0,1461.99,22.0,くもり,60281.0,17733.0,25.0
2022-05-07 07:30:00+09:00,26130.0,887.0,954.0,0.0,0.0,2022-05-07 07:30:00,51063.0,0.0,,0.0,0.0,0.0,26.0,89.0,1831.54,22.0,くもり,51063.0,27971.0,26.0
2022-05-07 08:00:00+09:00,28550.0,937.0,1041.0,0.0,0.0,2022-05-07 08:00:00,47577.0,0.0,,0.0,0.0,0.0,26.0,87.0,2148.16,22.0,くもり,47577.0,30528.0,26.0
2022-05-07 08:30:00+09:00,32570.0,1043.0,1207.0,0.0,0.0,2022-05-07 08:30:00,48547.0,0.0,,0.0,0.0,0.0,26.0,70.0,2891.09,22.0,くもり,48547.0,34820.0,26.0
2022-05-07 09:00:00+09:00,31760.0,1058.0,1207.0,0.0,0.0,2022-05-07 09:00:00,55623.0,0.0,,0.0,0.0,0.0,224.0,52.0,4115.21,22.0,くもり,55623.0,34025.0,224.0
2022-05-07 09:30:00+09:00,36580.0,1234.0,1406.0,0.0,0.0,2022-05-07 09:30:00,51968.0,0.0,,0.0,87.0,0.0,47.0,46.0,4797.93,22.0,くもり,51968.0,39220.0,134.0
2022-05-07 10:00:00+09:00,42250.0,1422.0,1618.0,0.0,0.0,2022-05-07 10:00:00,52605.0,0.0,,0.0,34.0,0.0,35.0,41.0,5498.0,22.0,くもり,52605.0,45290.0,69.0
2022-05-07 10:30:00+09:00,32370.0,1105.0,1259.0,0.0,0.0,2022-05-07 10:30:00,66592.0,0.0,,0.0,42.0,0.0,151.0,42.0,6046.49,22.0,くもり,66592.0,34734.0,193.0
2022-05-07 11:00:00+09:00,30230.0,1037.0,1180.0,0.0,0.0,2022-05-07 11:00:00,64519.0,0.0,,0.0,113.0,0.0,173.0,42.0,6518.61,22.0,くもり,64519.0,32447.0,286.0
2022-05-07 11:30:00+09:00,25310.0,851.0,979.0,0.0,0.0,2022-05-07 11:30:00,63549.0,0.0,,0.0,427.0,0.0,64.0,45.0,6254.66,22.0,くもり,63549.0,27140.0,491.0
2022-05-07 12:00:00+09:00,33810.0,1175.0,1331.0,0.0,0.0,2022-05-07 12:00:00,58003.0,0.0,,0.0,32.0,0.0,28.0,48.0,5917.51,22.0,くもり,58003.0,36316.0,60.0
2022-05-07 12:30:00+09:00,28950.0,1007.0,1145.0,0.0,0.0,2022-05-07 12:30:00,65006.0,0.0,,0.0,36.0,0.0,548.0,38.0,6405.59,22.0,くもり,65006.0,31102.0,584.0
2022-05-07 13:00:00+09:00,14360.0,488.0,565.0,0.0,0.0,2022-05-07 13:00:00,71952.0,0.0,,0.0,34.0,0.0,45.0,29.0,6792.63,21.0,薄曇,71952.0,15413.0,79.0
2022-05-07 13:30:00+09:00,25270.0,874.0,1003.0,0.0,0.0,2022-05-07 13:30:00,65610.0,0.0,,0.0,33.0,0.0,686.0,28.0,6615.72,21.0,薄曇,65610.0,27147.0,719.0
2022-05-07 14:00:00+09:00,35980.0,1207.0,1386.0,0.0,0.0,2022-05-07 14:00:00,54066.0,0.0,,0.0,34.0,0.0,34.0,28.0,6334.31,21.0,薄曇,54066.0,38573.0,68.0
2022-05-07 14:30:00+09:00,30250.0,1002.0,1160.0,0.0,0.0,2022-05-07 14:30:00,60613.0,0.0,,0.0,32.0,0.0,32.0,36.0,5239.49,22.0,くもり,60613.0,32412.0,64.0
2022-05-07 15:00:00+09:00,25790.0,848.0,992.0,0.0,0.0,2022-05-07 15:00:00,63785.0,0.0,,0.0,34.0,0.0,32.0,44.0,4222.39,22.0,くもり,63785.0,27630.0,66.0
2022-05-07 15:30:00+09:00,17380.0,581.0,686.0,0.0,0.0,2022-05-07 15:30:00,71215.0,0.0,,0.0,33.0,0.0,33.0,46.0,3523.04,22.0,くもり,71215.0,18647.0,66.0
2022-05-07 16:00:00+09:00,12270.0,411.0,491.0,0.0,0.0,2022-05-07 16:00:00,73329.0,0.0,,0.0,33.0,0.0,32.0,48.0,2831.55,22.0,くもり,73329.0,13172.0,65.0
2022-05-07 16:30:00+09:00,5420.0,186.0,222.0,0.0,0.0,2022-05-07 16:30:00,76384.0,0.0,,0.0,34.0,0.0,33.0,47.0,2371.22,22.0,くもり,76384.0,5828.0,67.0
2022-05-07 17:00:00+09:00,3940.0,135.0,163.0,0.0,0.0,2022-05-07 17:00:00,76510.0,0.0,,0.0,33.0,0.0,32.0,46.0,1849.25,22.0,くもり,76510.0,4238.0,65.0
2022-05-07 17:30:00+09:00,1540.0,60.0,73.0,0.0,0.0,2022-05-07 17:30:00,75608.0,0.0,,0.0,31.0,0.0,32.0,43.0,1299.62,22.0,くもり,75608.0,1673.0,63.0
2022-05-07 18:00:00+09:00,60.0,8.0,10.0,0.0,0.0,2022-05-07 18:00:00,81982.0,0.0,,0.0,26.0,0.0,33.0,41.0,677.26,22.0,くもり,81982.0,78.0,59.0
2022-05-07 18:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 18:30:00,80575.0,0.0,,0.0,25.0,0.0,32.0,39.0,0.0,22.0,くもり,80575.0,0.0,57.0
2022-05-07 19:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 19:00:00,80254.0,0.0,,0.0,25.0,0.0,32.0,37.0,0.0,22.0,くもり,80254.0,0.0,57.0
2022-05-07 19:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 19:30:00,79553.0,0.0,,0.0,25.0,0.0,32.0,35.0,0.0,22.0,くもり,79553.0,0.0,57.0
2022-05-07 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 20:00:00,76438.0,0.0,,0.0,25.0,0.0,32.0,33.0,0.0,22.0,くもり,76438.0,0.0,57.0
2022-05-07 20:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 20:30:00,76443.0,0.0,,0.0,25.0,0.0,33.0,37.0,0.0,22.0,くもり,76443.0,0.0,58.0
2022-05-07 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 21:00:00,74259.0,0.0,,0.0,25.0,0.0,32.0,42.0,0.0,22.0,くもり,74259.0,0.0,57.0
2022-05-07 21:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 21:30:00,63234.0,0.0,,0.0,1549.0,893.0,1.0,45.0,0.0,22.0,くもり,63234.0,0.0,2443.0
2022-05-07 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 22:00:00,47933.0,0.0,,884.0,57.0,928.0,0.0,47.0,0.0,22.0,くもり,47933.0,0.0,1869.0
2022-05-07 22:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 22:30:00,45497.0,0.0,,918.0,0.0,807.0,0.0,44.0,0.0,22.0,くもり,45497.0,0.0,1725.0
2022-05-07 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 23:00:00,40257.0,0.0,,919.0,0.0,0.0,0.0,40.0,0.0,22.0,くもり,40257.0,0.0,919.0
2022-05-07 23:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-07 23:30:00,39476.0,0.0,,206.0,0.0,0.0,0.0,43.0,0.0,22.0,くもり,39476.0,0.0,206.0
2022-05-08 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-08 00:00:00,37215.0,0.0,,0.0,25.0,0.0,25.0,53.0,0.0,22.0,くもり,37215.0,0.0,50.0
2022-05-08 00:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-08 00:30:00,40381.0,0.0,,0.0,0.0,0.0,1.0,68.0,0.0,22.0,くもり,40381.0,0.0,1.0
2022-05-08 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-08 01:00:00,36630.0,0.0,,0.0,0.0,0.0,0.0,69.0,0.0,22.0,くもり,36630.0,0.0,0.0
2022-05-08 01:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-08 01:30:00,39344.0,0.0,,0.0,0.0,0.0,0.0,92.0,0.0,22.0,くもり,39344.0,0.0,0.0
2022-05-08 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-08 02:00:00,39282.0,0.0,,0.0,0.0,0.0,0.0,89.0,0.0,22.0,くもり,39282.0,0.0,0.0
2022-05-08 02:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-08 02:30:00,35349.0,0.0,,0.0,0.0,0.0,0.0,100.0,0.0,22.0,くもり,35349.0,0.0,0.0
2022-05-08 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-08 03:00:00,34690.0,0.0,,0.0,0.0,0.0,0.0,80.0,0.0,31.0,少雨,34690.0,0.0,0.0
2022-05-08 03:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-08 03:30:00,37911.0,0.0,,0.0,0.0,0.0,0.0,41.0,0.0,22.0,くもり,37911.0,0.0,0.0
2022-05-08 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-08 04:00:00,33929.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,10.0,晴れ,33929.0,0.0,0.0
2022-05-08 04:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-08 04:30:00,39743.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,晴れ,39743.0,0.0,0.0
2022-05-08 05:00:00+09:00,590.0,37.0,51.0,0.0,0.0,2022-05-08 05:00:00,37340.0,0.0,,0.0,0.0,0.0,0.0,0.0,490.8,10.0,晴れ,37340.0,678.0,0.0
2022-05-08 05:30:00+09:00,2780.0,116.0,158.0,0.0,0.0,2022-05-08 05:30:00,39107.0,0.0,,0.0,0.0,0.0,0.0,0.0,1638.79,10.0,晴れ,39107.0,3054.0,0.0
