,30001（Wh）,30011（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,Unnamed: 6,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation
2022-06-24 12:30:00+09:00,16000.0,62850.0,2022-06-24 12:30:00,309.0,39508.0,,32.0,6828.68,22.0,くもり,309.0,78850.0
2022-06-24 13:00:00+09:00,5630.0,21040.0,2022-06-24 13:00:00,10236.0,108.0,,24.0,7488.16,21.0,薄曇,10236.0,26670.0
2022-06-24 13:30:00+09:00,19010.0,74660.0,2022-06-24 13:30:00,17.0,53998.0,,21.0,7408.78,21.0,薄曇,17.0,93670.0
2022-06-24 14:00:00+09:00,17610.0,68690.0,2022-06-24 14:00:00,0.0,48662.0,,19.0,7218.99,21.0,薄曇,0.0,86300.0
2022-06-24 14:30:00+09:00,14780.0,57790.0,2022-06-24 14:30:00,227.0,34748.0,,19.0,6892.66,21.0,薄曇,227.0,72570.0
2022-06-24 15:00:00+09:00,12280.0,46740.0,2022-06-24 15:00:00,1943.0,23517.0,,19.0,6463.46,21.0,薄曇,1943.0,59020.0
2022-06-24 15:30:00+09:00,8990.0,33870.0,2022-06-24 15:30:00,404.0,7068.0,,20.0,5814.25,21.0,薄曇,404.0,42860.0
2022-06-24 16:00:00+09:00,7650.0,28980.0,2022-06-24 16:00:00,3975.0,3880.0,,21.0,5099.25,21.0,薄曇,3975.0,36630.0
2022-06-24 16:30:00+09:00,4870.0,17690.0,2022-06-24 16:30:00,16790.0,86.0,,20.0,4369.82,21.0,薄曇,16790.0,22560.0
2022-06-24 17:00:00+09:00,1700.0,5900.0,2022-06-24 17:00:00,31432.0,0.0,,20.0,3587.1,21.0,薄曇,31432.0,7600.0
2022-06-24 17:30:00+09:00,3820.0,13600.0,2022-06-24 17:30:00,21965.0,0.0,,20.0,2782.8,21.0,薄曇,21965.0,17420.0
2022-06-24 18:00:00+09:00,870.0,2360.0,2022-06-24 18:00:00,34963.0,0.0,,20.0,1940.59,21.0,薄曇,34963.0,3230.0
2022-06-24 18:30:00+09:00,80.0,0.0,2022-06-24 18:30:00,38243.0,0.0,,19.0,1053.27,21.0,薄曇,38243.0,80.0
2022-06-24 19:00:00+09:00,0.0,0.0,2022-06-24 19:00:00,22957.0,0.0,,19.0,194.63,21.0,薄曇,22957.0,0.0
2022-06-24 19:30:00+09:00,0.0,0.0,2022-06-24 19:30:00,2594.0,0.0,,19.0,0.0,21.0,薄曇,2594.0,0.0
2022-06-24 20:00:00+09:00,0.0,0.0,2022-06-24 20:00:00,2524.0,0.0,,20.0,0.0,21.0,薄曇,2524.0,0.0
2022-06-24 20:30:00+09:00,0.0,0.0,2022-06-24 20:30:00,2544.0,0.0,,30.0,0.0,21.0,薄曇,2544.0,0.0
2022-06-24 21:00:00+09:00,0.0,0.0,2022-06-24 21:00:00,2451.0,0.0,,40.0,0.0,22.0,くもり,2451.0,0.0
2022-06-24 21:30:00+09:00,0.0,0.0,2022-06-24 21:30:00,2398.0,0.0,,37.0,0.0,22.0,くもり,2398.0,0.0
2022-06-24 22:00:00+09:00,0.0,0.0,2022-06-24 22:00:00,2524.0,0.0,,34.0,0.0,22.0,くもり,2524.0,0.0
2022-06-24 22:30:00+09:00,0.0,0.0,2022-06-24 22:30:00,2410.0,0.0,,29.0,0.0,21.0,薄曇,2410.0,0.0
2022-06-24 23:00:00+09:00,0.0,0.0,2022-06-24 23:00:00,2611.0,0.0,,23.0,0.0,21.0,薄曇,2611.0,0.0
2022-06-24 23:30:00+09:00,0.0,0.0,2022-06-24 23:30:00,2685.0,0.0,,25.0,0.0,21.0,薄曇,2685.0,0.0
2022-06-25 00:00:00+09:00,0.0,0.0,2022-06-25 00:00:00,2786.0,0.0,,76.0,0.0,22.0,くもり,2786.0,0.0
2022-06-25 00:30:00+09:00,0.0,0.0,2022-06-25 00:30:00,2575.0,0.0,,75.0,0.0,21.0,薄曇,2575.0,0.0
2022-06-25 01:00:00+09:00,0.0,0.0,2022-06-25 01:00:00,2690.0,0.0,,24.0,0.0,10.0,晴れ,2690.0,0.0
2022-06-25 01:30:00+09:00,0.0,0.0,2022-06-25 01:30:00,2613.0,0.0,,24.0,0.0,10.0,晴れ,2613.0,0.0
2022-06-25 02:00:00+09:00,0.0,0.0,2022-06-25 02:00:00,2611.0,0.0,,37.0,0.0,22.0,くもり,2611.0,0.0
2022-06-25 02:30:00+09:00,0.0,0.0,2022-06-25 02:30:00,2536.0,0.0,,65.0,0.0,22.0,くもり,2536.0,0.0
2022-06-25 03:00:00+09:00,0.0,0.0,2022-06-25 03:00:00,2638.0,0.0,,22.0,0.0,21.0,薄曇,2638.0,0.0
2022-06-25 03:30:00+09:00,0.0,0.0,2022-06-25 03:30:00,2568.0,0.0,,36.0,0.0,22.0,くもり,2568.0,0.0
2022-06-25 04:00:00+09:00,0.0,0.0,2022-06-25 04:00:00,2537.0,0.0,,31.0,0.0,21.0,薄曇,2537.0,0.0
2022-06-25 04:30:00+09:00,70.0,0.0,2022-06-25 04:30:00,2437.0,0.0,,23.0,0.0,21.0,薄曇,2437.0,70.0
2022-06-25 05:00:00+09:00,990.0,3840.0,2022-06-25 05:00:00,356.0,2681.0,,24.0,392.76,21.0,薄曇,356.0,4830.0
2022-06-25 05:30:00+09:00,2850.0,11650.0,2022-06-25 05:30:00,0.0,11921.0,,29.0,1041.39,22.0,くもり,0.0,14500.0
2022-06-25 06:00:00+09:00,5430.0,21660.0,2022-06-25 06:00:00,0.0,21118.0,,33.0,1771.38,21.0,薄曇,0.0,27090.0
2022-06-25 06:30:00+09:00,7300.0,29220.0,2022-06-25 06:30:00,0.0,21954.0,,25.0,2918.62,21.0,薄曇,0.0,36520.0
2022-06-25 07:00:00+09:00,7990.0,31670.0,2022-06-25 07:00:00,0.0,25332.0,,23.0,3981.42,21.0,薄曇,0.0,39660.0
2022-06-25 07:30:00+09:00,12800.0,52580.0,2022-06-25 07:30:00,0.0,50458.0,,36.0,3583.52,22.0,くもり,0.0,65380.0
2022-06-25 08:00:00+09:00,18690.0,75540.0,2022-06-25 08:00:00,0.0,78775.0,,33.0,4160.95,22.0,くもり,0.0,94230.0
2022-06-25 08:30:00+09:00,21000.0,84040.0,2022-06-25 08:30:00,0.0,84867.0,,34.0,4632.39,22.0,くもり,0.0,105040.0
2022-06-25 09:00:00+09:00,23210.0,92500.0,2022-06-25 09:00:00,0.0,72016.0,,35.0,5035.31,22.0,くもり,0.0,115710.0
2022-06-25 09:30:00+09:00,24050.0,94430.0,2022-06-25 09:30:00,0.0,80380.0,,33.0,5619.86,22.0,くもり,0.0,118480.0
2022-06-25 10:00:00+09:00,20770.0,81200.0,2022-06-25 10:00:00,41.0,63990.0,,32.0,6161.62,22.0,くもり,41.0,101970.0
2022-06-25 10:30:00+09:00,21050.0,83280.0,2022-06-25 10:30:00,8.0,64704.0,,31.0,6300.94,22.0,くもり,8.0,104330.0
2022-06-25 11:00:00+09:00,22720.0,90270.0,2022-06-25 11:00:00,0.0,71449.0,,31.0,6344.68,22.0,くもり,0.0,112990.0
2022-06-25 11:30:00+09:00,14670.0,57480.0,2022-06-25 11:30:00,0.0,28386.0,,29.0,6852.39,31.0,少雨,0.0,72150.0
2022-06-25 12:00:00+09:00,14220.0,55060.0,2022-06-25 12:00:00,0.0,27837.0,,26.0,7295.59,31.0,少雨,0.0,69280.0
2022-06-25 12:30:00+09:00,13790.0,53130.0,2022-06-25 12:30:00,0.0,28016.0,,45.0,6470.63,22.0,くもり,0.0,66920.0
2022-06-25 13:00:00+09:00,19790.0,77090.0,2022-06-25 13:00:00,0.0,55964.0,,63.0,5577.74,22.0,くもり,0.0,96880.0
2022-06-25 13:30:00+09:00,19230.0,75010.0,2022-06-25 13:30:00,0.0,52304.0,,44.0,6773.57,21.0,薄曇,0.0,94240.0
2022-06-25 14:00:00+09:00,18120.0,68820.0,2022-06-25 14:00:00,0.0,41691.0,,24.0,7815.99,21.0,薄曇,0.0,86940.0
2022-06-25 14:30:00+09:00,16140.0,62110.0,2022-06-25 14:30:00,0.0,36854.0,,29.0,6791.43,21.0,薄曇,0.0,78250.0
2022-06-25 15:00:00+09:00,17760.0,67970.0,2022-06-25 15:00:00,0.0,45082.0,,33.0,5746.75,21.0,薄曇,0.0,85730.0
2022-06-25 15:30:00+09:00,8950.0,33820.0,2022-06-25 15:30:00,7116.0,11465.0,,26.0,5782.67,21.0,薄曇,7116.0,42770.0
2022-06-25 16:00:00+09:00,5160.0,19100.0,2022-06-25 16:00:00,13077.0,6.0,,18.0,5630.96,10.0,晴れ,13077.0,24260.0
2022-06-25 16:30:00+09:00,5080.0,18730.0,2022-06-25 16:30:00,14841.0,0.0,,15.0,5117.67,10.0,晴れ,14841.0,23810.0
2022-06-25 17:00:00+09:00,3370.0,11860.0,2022-06-25 17:00:00,20892.0,0.0,,12.0,4439.75,10.0,晴れ,20892.0,15230.0
2022-06-25 17:30:00+09:00,1360.0,4030.0,2022-06-25 17:30:00,30347.0,0.0,,14.0,3271.1,10.0,晴れ,30347.0,5390.0
2022-06-25 18:00:00+09:00,1430.0,4000.0,2022-06-25 18:00:00,32847.0,0.0,,16.0,2165.92,10.0,晴れ,32847.0,5430.0
2022-06-25 18:30:00+09:00,620.0,930.0,2022-06-25 18:30:00,36679.0,0.0,,19.0,1178.63,10.0,晴れ,36679.0,1550.0
2022-06-25 19:00:00+09:00,20.0,0.0,2022-06-25 19:00:00,12660.0,0.0,,22.0,221.31,10.0,晴れ,12660.0,20.0
2022-06-25 19:30:00+09:00,0.0,0.0,2022-06-25 19:30:00,2679.0,0.0,,33.0,0.0,10.0,晴れ,2679.0,0.0
2022-06-25 20:00:00+09:00,0.0,0.0,2022-06-25 20:00:00,2598.0,0.0,,44.0,0.0,21.0,薄曇,2598.0,0.0
2022-06-25 20:30:00+09:00,0.0,0.0,2022-06-25 20:30:00,2634.0,0.0,,37.0,0.0,21.0,薄曇,2634.0,0.0
2022-06-25 21:00:00+09:00,0.0,0.0,2022-06-25 21:00:00,2372.0,0.0,,30.0,0.0,21.0,薄曇,2372.0,0.0
2022-06-25 21:30:00+09:00,0.0,0.0,2022-06-25 21:30:00,2464.0,0.0,,35.0,0.0,21.0,薄曇,2464.0,0.0
2022-06-25 22:00:00+09:00,0.0,0.0,2022-06-25 22:00:00,2404.0,0.0,,40.0,0.0,21.0,薄曇,2404.0,0.0
2022-06-25 22:30:00+09:00,0.0,0.0,2022-06-25 22:30:00,2374.0,0.0,,44.0,0.0,21.0,薄曇,2374.0,0.0
2022-06-25 23:00:00+09:00,0.0,0.0,2022-06-25 23:00:00,2538.0,0.0,,49.0,0.0,21.0,薄曇,2538.0,0.0
2022-06-25 23:30:00+09:00,0.0,0.0,2022-06-25 23:30:00,2659.0,0.0,,38.0,0.0,21.0,薄曇,2659.0,0.0
2022-06-26 00:00:00+09:00,0.0,0.0,2022-06-26 00:00:00,2577.0,0.0,,73.0,0.0,22.0,くもり,2577.0,0.0
2022-06-26 00:30:00+09:00,0.0,0.0,2022-06-26 00:30:00,2648.0,0.0,,65.0,0.0,22.0,くもり,2648.0,0.0
2022-06-26 01:00:00+09:00,0.0,0.0,2022-06-26 01:00:00,2646.0,0.0,,77.0,0.0,22.0,くもり,2646.0,0.0
2022-06-26 01:30:00+09:00,0.0,0.0,2022-06-26 01:30:00,2601.0,0.0,,97.0,0.0,22.0,くもり,2601.0,0.0
2022-06-26 02:00:00+09:00,0.0,0.0,2022-06-26 02:00:00,2635.0,0.0,,99.0,0.0,22.0,くもり,2635.0,0.0
2022-06-26 02:30:00+09:00,0.0,0.0,2022-06-26 02:30:00,2550.0,0.0,,40.0,0.0,21.0,薄曇,2550.0,0.0
2022-06-26 03:00:00+09:00,0.0,0.0,2022-06-26 03:00:00,2587.0,0.0,,66.0,0.0,22.0,くもり,2587.0,0.0
2022-06-26 03:30:00+09:00,0.0,0.0,2022-06-26 03:30:00,2586.0,0.0,,38.0,0.0,21.0,薄曇,2586.0,0.0
2022-06-26 04:00:00+09:00,0.0,0.0,2022-06-26 04:00:00,2515.0,0.0,,84.0,0.0,22.0,くもり,2515.0,0.0
2022-06-26 04:30:00+09:00,30.0,0.0,2022-06-26 04:30:00,2482.0,0.0,,69.0,0.0,22.0,くもり,2482.0,30.0
2022-06-26 05:00:00+09:00,650.0,2270.0,2022-06-26 05:00:00,981.0,1428.0,,81.0,149.97,22.0,くもり,981.0,2920.0
2022-06-26 05:30:00+09:00,2810.0,11770.0,2022-06-26 05:30:00,0.0,12027.0,,29.0,1212.96,21.0,薄曇,0.0,14580.0
2022-06-26 06:00:00+09:00,3180.0,11700.0,2022-06-26 06:00:00,0.0,12155.0,,51.0,1808.1,21.0,薄曇,0.0,14880.0
2022-06-26 06:30:00+09:00,5090.0,19350.0,2022-06-26 06:30:00,0.0,21474.0,,47.0,2785.67,21.0,薄曇,0.0,24440.0
2022-06-26 07:00:00+09:00,11200.0,45000.0,2022-06-26 07:00:00,0.0,50387.0,,29.0,3895.11,21.0,薄曇,0.0,56200.0
2022-06-26 07:30:00+09:00,16730.0,67080.0,2022-06-26 07:30:00,0.0,76753.0,,21.0,4619.32,21.0,薄曇,0.0,83810.0
2022-06-26 08:00:00+09:00,13380.0,52720.0,2022-06-26 08:00:00,0.0,58907.0,,18.0,5556.61,21.0,薄曇,0.0,66100.0
2022-06-26 08:30:00+09:00,4810.0,17760.0,2022-06-26 08:30:00,1999.0,14328.0,,35.0,6088.69,21.0,薄曇,1999.0,22570.0
2022-06-26 09:00:00+09:00,6330.0,23860.0,2022-06-26 09:00:00,6971.0,1059.0,,52.0,6511.92,21.0,薄曇,6971.0,30190.0
2022-06-26 09:30:00+09:00,7780.0,29720.0,2022-06-26 09:30:00,0.0,7250.0,,59.0,6752.41,21.0,薄曇,0.0,37500.0
2022-06-26 10:00:00+09:00,8120.0,30900.0,2022-06-26 10:00:00,26.0,8007.0,,66.0,6867.88,21.0,薄曇,26.0,39020.0
2022-06-26 10:30:00+09:00,10680.0,41120.0,2022-06-26 10:30:00,0.0,20977.0,,56.0,6978.82,21.0,薄曇,0.0,51800.0
2022-06-26 11:00:00+09:00,13250.0,51380.0,2022-06-26 11:00:00,0.0,31877.0,,46.0,7005.29,21.0,薄曇,0.0,64630.0
2022-06-26 11:30:00+09:00,19330.0,76070.0,2022-06-26 11:30:00,0.0,59282.0,,33.0,7489.44,21.0,薄曇,0.0,95400.0
2022-06-26 12:00:00+09:00,19020.0,74760.0,2022-06-26 12:00:00,0.0,58998.0,,21.0,7883.2,21.0,薄曇,0.0,93780.0
2022-06-26 12:30:00+09:00,23970.0,94210.0,2022-06-26 12:30:00,0.0,81255.0,,23.0,7732.62,21.0,薄曇,0.0,118180.0
2022-06-26 13:00:00+09:00,18780.0,74250.0,2022-06-26 13:00:00,0.0,55765.0,,25.0,7479.92,21.0,薄曇,0.0,93030.0
2022-06-26 13:30:00+09:00,18470.0,72680.0,2022-06-26 13:30:00,0.0,51838.0,,29.0,6912.64,21.0,薄曇,0.0,91150.0
2022-06-26 14:00:00+09:00,17040.0,67240.0,2022-06-26 14:00:00,0.0,44620.0,,33.0,6289.34,21.0,薄曇,0.0,84280.0
2022-06-26 14:30:00+09:00,11520.0,44190.0,2022-06-26 14:30:00,0.0,17623.0,,40.0,5684.64,22.0,くもり,0.0,55710.0
2022-06-26 15:00:00+09:00,13400.0,51200.0,2022-06-26 15:00:00,414.0,27353.0,,47.0,5041.1,22.0,くもり,414.0,64600.0
2022-06-26 15:30:00+09:00,18710.0,70570.0,2022-06-26 15:30:00,33.0,50820.0,,46.0,4566.27,22.0,くもり,33.0,89280.0
2022-06-26 16:00:00+09:00,12750.0,47360.0,2022-06-26 16:00:00,1469.0,23409.0,,45.0,4030.6,22.0,くもり,1469.0,60110.0
2022-06-26 16:30:00+09:00,10800.0,38600.0,2022-06-26 16:30:00,2297.0,13497.0,,40.0,3563.97,22.0,くもり,2297.0,49400.0
2022-06-26 17:00:00+09:00,9170.0,32750.0,2022-06-26 17:00:00,469.0,5515.0,,35.0,3014.6,21.0,薄曇,469.0,41920.0
2022-06-26 17:30:00+09:00,5060.0,17250.0,2022-06-26 17:30:00,13254.0,0.0,,29.0,2403.87,21.0,薄曇,13254.0,22310.0
2022-06-26 18:00:00+09:00,2900.0,9020.0,2022-06-26 18:00:00,22929.0,0.0,,24.0,1721.26,21.0,薄曇,22929.0,11920.0
2022-06-26 18:30:00+09:00,1800.0,5400.0,2022-06-26 18:30:00,26678.0,0.0,,27.0,892.63,21.0,薄曇,26678.0,7200.0
2022-06-26 19:00:00+09:00,160.0,110.0,2022-06-26 19:00:00,13698.0,0.0,,29.0,161.17,22.0,くもり,13698.0,270.0
2022-06-26 19:30:00+09:00,0.0,0.0,2022-06-26 19:30:00,4497.0,0.0,,30.0,0.0,22.0,くもり,4497.0,0.0
2022-06-26 20:00:00+09:00,0.0,0.0,2022-06-26 20:00:00,2565.0,0.0,,31.0,0.0,22.0,くもり,2565.0,0.0
2022-06-26 20:30:00+09:00,0.0,0.0,2022-06-26 20:30:00,2559.0,0.0,,27.0,0.0,21.0,薄曇,2559.0,0.0
2022-06-26 21:00:00+09:00,0.0,0.0,2022-06-26 21:00:00,2443.0,0.0,,23.0,0.0,21.0,薄曇,2443.0,0.0
2022-06-26 21:30:00+09:00,0.0,0.0,2022-06-26 21:30:00,2428.0,0.0,,21.0,0.0,21.0,薄曇,2428.0,0.0
2022-06-26 22:00:00+09:00,0.0,0.0,2022-06-26 22:00:00,2348.0,0.0,,19.0,0.0,21.0,薄曇,2348.0,0.0
2022-06-26 22:30:00+09:00,0.0,0.0,2022-06-26 22:30:00,2436.0,0.0,,17.0,0.0,21.0,薄曇,2436.0,0.0
2022-06-26 23:00:00+09:00,0.0,0.0,2022-06-26 23:00:00,2577.0,0.0,,16.0,0.0,21.0,薄曇,2577.0,0.0
2022-06-26 23:30:00+09:00,0.0,0.0,2022-06-26 23:30:00,2611.0,0.0,,17.0,0.0,21.0,薄曇,2611.0,0.0
2022-06-27 00:00:00+09:00,0.0,0.0,2022-06-27 00:00:00,2655.0,0.0,,26.0,0.0,21.0,薄曇,2655.0,0.0
2022-06-27 00:30:00+09:00,0.0,0.0,2022-06-27 00:30:00,2665.0,0.0,,23.0,0.0,21.0,薄曇,2665.0,0.0
2022-06-27 01:00:00+09:00,0.0,0.0,2022-06-27 01:00:00,2619.0,0.0,,17.0,0.0,10.0,晴れ,2619.0,0.0
2022-06-27 01:30:00+09:00,0.0,0.0,2022-06-27 01:30:00,2589.0,0.0,,15.0,0.0,10.0,晴れ,2589.0,0.0
2022-06-27 02:00:00+09:00,0.0,0.0,2022-06-27 02:00:00,2599.0,0.0,,18.0,0.0,10.0,晴れ,2599.0,0.0
2022-06-27 02:30:00+09:00,0.0,0.0,2022-06-27 02:30:00,2565.0,0.0,,21.0,0.0,10.0,晴れ,2565.0,0.0
2022-06-27 03:00:00+09:00,0.0,0.0,2022-06-27 03:00:00,2499.0,0.0,,20.0,0.0,10.0,晴れ,2499.0,0.0
2022-06-27 03:30:00+09:00,0.0,0.0,2022-06-27 03:30:00,2546.0,0.0,,27.0,0.0,10.0,晴れ,2546.0,0.0
2022-06-27 04:00:00+09:00,0.0,0.0,2022-06-27 04:00:00,2437.0,0.0,,38.0,0.0,21.0,薄曇,2437.0,0.0
2022-06-27 04:30:00+09:00,30.0,0.0,2022-06-27 04:30:00,2382.0,0.0,,55.0,0.0,21.0,薄曇,2382.0,30.0
2022-06-27 05:00:00+09:00,790.0,2830.0,2022-06-27 05:00:00,494.0,1738.0,,79.0,296.94,22.0,くもり,494.0,3620.0
2022-06-27 05:30:00+09:00,2980.0,12810.0,2022-06-27 05:30:00,0.0,13259.0,,32.0,1284.39,21.0,薄曇,0.0,15790.0
2022-06-27 06:00:00+09:00,5530.0,22730.0,2022-06-27 06:00:00,0.0,25370.0,,24.0,2310.37,10.0,晴れ,0.0,28260.0
2022-06-27 06:30:00+09:00,7740.0,31340.0,2022-06-27 06:30:00,0.0,31884.0,,12.0,3585.19,10.0,晴れ,0.0,39080.0
2022-06-27 07:00:00+09:00,12230.0,50070.0,2022-06-27 07:00:00,0.0,53522.0,,14.0,4505.74,10.0,晴れ,0.0,62300.0
2022-06-27 07:30:00+09:00,15670.0,63670.0,2022-06-27 07:30:00,0.0,70091.0,,33.0,4418.14,21.0,薄曇,0.0,79340.0
2022-06-27 08:00:00+09:00,17670.0,70910.0,2022-06-27 08:00:00,0.0,78049.0,,37.0,4957.63,21.0,薄曇,0.0,88580.0
2022-06-27 08:30:00+09:00,21220.0,84760.0,2022-06-27 08:30:00,0.0,81164.0,,32.0,5605.17,21.0,薄曇,0.0,105980.0
2022-06-27 09:00:00+09:00,21760.0,86280.0,2022-06-27 09:00:00,0.0,70942.0,,28.0,6189.22,21.0,薄曇,0.0,108040.0
2022-06-27 09:30:00+09:00,20600.0,80900.0,2022-06-27 09:30:00,0.0,65848.0,,26.0,7013.85,21.0,薄曇,0.0,101500.0
2022-06-27 10:00:00+09:00,17920.0,70470.0,2022-06-27 10:00:00,0.0,56782.0,,25.0,7797.61,21.0,薄曇,0.0,88390.0
2022-06-27 10:30:00+09:00,24530.0,97200.0,2022-06-27 10:30:00,0.0,82665.0,,47.0,7529.01,21.0,薄曇,0.0,121730.0
2022-06-27 11:00:00+09:00,22070.0,86490.0,2022-06-27 11:00:00,0.0,63213.0,,70.0,7116.71,21.0,薄曇,0.0,108560.0
2022-06-27 11:30:00+09:00,20590.0,79530.0,2022-06-27 11:30:00,0.0,57453.0,,56.0,7741.02,21.0,薄曇,0.0,100120.0
2022-06-27 12:00:00+09:00,18380.0,71140.0,2022-06-27 12:00:00,0.0,47120.0,,42.0,8273.15,21.0,薄曇,0.0,89520.0
2022-06-27 12:30:00+09:00,19650.0,76400.0,2022-06-27 12:30:00,0.0,55850.0,,40.0,7836.35,21.0,薄曇,0.0,96050.0
2022-06-27 13:00:00+09:00,21060.0,82000.0,2022-06-27 13:00:00,0.0,64291.0,,37.0,7320.86,21.0,薄曇,0.0,103060.0
2022-06-27 13:30:00+09:00,19590.0,75610.0,2022-06-27 13:30:00,0.0,53800.0,,35.0,7245.4,21.0,薄曇,0.0,95200.0
2022-06-27 14:00:00+09:00,18710.0,71890.0,2022-06-27 14:00:00,0.0,49224.0,,33.0,7056.07,21.0,薄曇,0.0,90600.0
2022-06-27 14:30:00+09:00,21580.0,83020.0,2022-06-27 14:30:00,0.0,62860.0,,29.0,6857.42,21.0,薄曇,0.0,104600.0
2022-06-27 15:00:00+09:00,12570.0,48130.0,2022-06-27 15:00:00,2966.0,20767.0,,25.0,6536.03,21.0,薄曇,2966.0,60700.0
2022-06-27 15:30:00+09:00,14600.0,54890.0,2022-06-27 15:30:00,172.0,29162.0,,29.0,6000.59,21.0,薄曇,172.0,69490.0
2022-06-27 16:00:00+09:00,7180.0,26480.0,2022-06-27 16:00:00,9136.0,2708.0,,32.0,5372.37,21.0,薄曇,9136.0,33660.0
2022-06-27 16:30:00+09:00,10040.0,37450.0,2022-06-27 16:30:00,4990.0,12294.0,,34.0,4512.18,21.0,薄曇,4990.0,47490.0
2022-06-27 17:00:00+09:00,4610.0,16660.0,2022-06-27 17:00:00,17265.0,0.0,,35.0,3630.3,21.0,薄曇,17265.0,21270.0
2022-06-27 17:30:00+09:00,2280.0,7680.0,2022-06-27 17:30:00,27538.0,0.0,,46.0,2610.05,21.0,薄曇,27538.0,9960.0
2022-06-27 18:00:00+09:00,1920.0,6260.0,2022-06-27 18:00:00,27638.0,0.0,,57.0,1681.6,21.0,薄曇,27638.0,8180.0
2022-06-27 18:30:00+09:00,620.0,900.0,2022-06-27 18:30:00,32511.0,0.0,,62.0,911.49,21.0,薄曇,32511.0,1520.0
2022-06-27 19:00:00+09:00,20.0,0.0,2022-06-27 19:00:00,19432.0,0.0,,67.0,173.56,21.0,薄曇,19432.0,20.0
2022-06-27 19:30:00+09:00,0.0,0.0,2022-06-27 19:30:00,2571.0,0.0,,70.0,0.0,22.0,くもり,2571.0,0.0
2022-06-27 20:00:00+09:00,0.0,0.0,2022-06-27 20:00:00,2390.0,0.0,,72.0,0.0,22.0,くもり,2390.0,0.0
2022-06-27 20:30:00+09:00,0.0,0.0,2022-06-27 20:30:00,2601.0,0.0,,60.0,0.0,22.0,くもり,2601.0,0.0
2022-06-27 21:00:00+09:00,0.0,0.0,2022-06-27 21:00:00,2453.0,0.0,,49.0,0.0,22.0,くもり,2453.0,0.0
2022-06-27 21:30:00+09:00,0.0,0.0,2022-06-27 21:30:00,2476.0,0.0,,56.0,0.0,22.0,くもり,2476.0,0.0
2022-06-27 22:00:00+09:00,0.0,0.0,2022-06-27 22:00:00,2457.0,0.0,,64.0,0.0,21.0,薄曇,2457.0,0.0
2022-06-27 22:30:00+09:00,0.0,0.0,2022-06-27 22:30:00,2464.0,0.0,,54.0,0.0,21.0,薄曇,2464.0,0.0
2022-06-27 23:00:00+09:00,0.0,0.0,2022-06-27 23:00:00,2672.0,0.0,,44.0,0.0,21.0,薄曇,2672.0,0.0
2022-06-27 23:30:00+09:00,0.0,0.0,2022-06-27 23:30:00,2585.0,0.0,,49.0,0.0,21.0,薄曇,2585.0,0.0
2022-06-28 00:00:00+09:00,0.0,0.0,2022-06-28 00:00:00,2733.0,0.0,,5.0,0.0,10.0,晴れ,2733.0,0.0
2022-06-28 00:30:00+09:00,0.0,0.0,2022-06-28 00:30:00,2612.0,0.0,,62.0,0.0,21.0,薄曇,2612.0,0.0
2022-06-28 01:00:00+09:00,0.0,0.0,2022-06-28 01:00:00,2718.0,0.0,,25.0,0.0,10.0,晴れ,2718.0,0.0
2022-06-28 01:30:00+09:00,0.0,0.0,2022-06-28 01:30:00,2549.0,0.0,,84.0,0.0,22.0,くもり,2549.0,0.0
2022-06-28 02:00:00+09:00,0.0,0.0,2022-06-28 02:00:00,2646.0,0.0,,58.0,0.0,22.0,くもり,2646.0,0.0
2022-06-28 02:30:00+09:00,0.0,0.0,2022-06-28 02:30:00,2621.0,0.0,,27.0,0.0,10.0,晴れ,2621.0,0.0
2022-06-28 03:00:00+09:00,0.0,0.0,2022-06-28 03:00:00,2545.0,0.0,,20.0,0.0,10.0,晴れ,2545.0,0.0
2022-06-28 03:30:00+09:00,0.0,0.0,2022-06-28 03:30:00,2597.0,0.0,,20.0,0.0,10.0,晴れ,2597.0,0.0
2022-06-28 04:00:00+09:00,0.0,0.0,2022-06-28 04:00:00,2577.0,0.0,,25.0,0.0,10.0,晴れ,2577.0,0.0
2022-06-28 04:30:00+09:00,30.0,0.0,2022-06-28 04:30:00,2437.0,0.0,,27.0,0.0,10.0,晴れ,2437.0,30.0
2022-06-28 05:00:00+09:00,880.0,3170.0,2022-06-28 05:00:00,642.0,2234.0,,79.0,298.83,22.0,くもり,642.0,4050.0
2022-06-28 05:30:00+09:00,2950.0,12430.0,2022-06-28 05:30:00,0.0,12722.0,,90.0,957.45,22.0,くもり,0.0,15380.0
2022-06-28 06:00:00+09:00,6000.0,24660.0,2022-06-28 06:00:00,0.0,25929.0,,100.0,1714.11,22.0,くもり,0.0,30660.0
2022-06-28 06:30:00+09:00,6340.0,25510.0,2022-06-28 06:30:00,165.0,14629.0,,99.0,1941.06,22.0,くもり,165.0,31850.0
2022-06-28 07:00:00+09:00,12650.0,51810.0,2022-06-28 07:00:00,0.0,48063.0,,95.0,2686.1,22.0,くもり,0.0,64460.0
2022-06-28 07:30:00+09:00,16290.0,66240.0,2022-06-28 07:30:00,0.0,63544.0,,27.0,4665.38,21.0,薄曇,0.0,82530.0
2022-06-28 08:00:00+09:00,18730.0,74770.0,2022-06-28 08:00:00,0.0,73424.0,,24.0,5774.51,10.0,晴れ,0.0,93500.0
