,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,Unnamed: 9,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation,battery
2022-05-11 13:00:00+09:00,34190.0,935.0,945.0,0.0,0.0,2022-05-11 13:00:00,117652.0,0.0,,0.0,39.0,0.0,1056.0,80.0,6017.79,22.0,くもり,117652.0,36070.0,1095.0
2022-05-11 13:30:00+09:00,43020.0,1176.0,1188.0,0.0,0.0,2022-05-11 13:30:00,111207.0,0.0,,0.0,39.0,0.0,642.0,81.0,5219.96,22.0,くもり,111207.0,45384.0,681.0
2022-05-11 14:00:00+09:00,25790.0,712.0,718.0,0.0,0.0,2022-05-11 14:00:00,114983.0,0.0,,0.0,40.0,0.0,1404.0,82.0,4408.74,22.0,くもり,114983.0,27220.0,1444.0
2022-05-11 14:30:00+09:00,30310.0,832.0,842.0,0.0,0.0,2022-05-11 14:30:00,116436.0,0.0,,0.0,39.0,0.0,78.0,86.0,4848.79,22.0,くもり,116436.0,31984.0,117.0
2022-05-11 15:00:00+09:00,36370.0,994.0,1007.0,0.0,0.0,2022-05-11 15:00:00,116534.0,0.0,,0.0,39.0,0.0,24.0,90.0,5080.96,21.0,薄曇,116534.0,38371.0,63.0
2022-05-11 15:30:00+09:00,32160.0,884.0,898.0,0.0,0.0,2022-05-11 15:30:00,114344.0,0.0,,0.0,39.0,0.0,23.0,49.0,5456.31,21.0,薄曇,114344.0,33942.0,62.0
2022-05-11 16:00:00+09:00,15650.0,450.0,458.0,0.0,0.0,2022-05-11 16:00:00,131888.0,0.0,,0.0,39.0,0.0,23.0,7.0,5479.21,10.0,晴れ,131888.0,16558.0,62.0
2022-05-11 16:30:00+09:00,7070.0,212.0,216.0,0.0,0.0,2022-05-11 16:30:00,137116.0,0.0,,0.0,39.0,0.0,23.0,6.0,4444.82,10.0,晴れ,137116.0,7498.0,62.0
2022-05-11 17:00:00+09:00,5460.0,168.0,170.0,0.0,0.0,2022-05-11 17:00:00,131394.0,0.0,,0.0,39.0,0.0,23.0,6.0,3365.9,10.0,晴れ,131394.0,5798.0,62.0
2022-05-11 17:30:00+09:00,2470.0,88.0,90.0,0.0,0.0,2022-05-11 17:30:00,137234.0,0.0,,0.0,39.0,0.0,23.0,12.0,2166.39,10.0,晴れ,137234.0,2648.0,62.0
2022-05-11 18:00:00+09:00,0.0,6.0,5.0,0.0,0.0,2022-05-11 18:00:00,139232.0,0.0,,0.0,39.0,0.0,23.0,19.0,1062.89,10.0,晴れ,139232.0,11.0,62.0
2022-05-11 18:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-11 18:30:00,128498.0,0.0,,0.0,39.0,0.0,23.0,24.0,68.58,21.0,薄曇,128498.0,0.0,62.0
2022-05-11 19:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-11 19:00:00,135908.0,0.0,,0.0,39.0,0.0,23.0,29.0,0.0,21.0,薄曇,135908.0,0.0,62.0
2022-05-11 19:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-11 19:30:00,137077.0,0.0,,0.0,39.0,0.0,23.0,29.0,0.0,21.0,薄曇,137077.0,0.0,62.0
2022-05-11 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-11 20:00:00,136525.0,0.0,,0.0,39.0,0.0,23.0,29.0,0.0,21.0,薄曇,136525.0,0.0,62.0
2022-05-11 20:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-11 20:30:00,131939.0,0.0,,0.0,39.0,0.0,23.0,24.0,0.0,21.0,薄曇,131939.0,0.0,62.0
2022-05-11 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-11 21:00:00,122911.0,0.0,,0.0,39.0,0.0,23.0,18.0,0.0,10.0,晴れ,122911.0,0.0,62.0
2022-05-11 21:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-11 21:30:00,130948.0,0.0,,0.0,38.0,0.0,23.0,18.0,0.0,10.0,晴れ,130948.0,0.0,61.0
2022-05-11 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-11 22:00:00,94670.0,0.0,,868.0,2.0,893.0,1.0,17.0,0.0,10.0,晴れ,94670.0,0.0,1764.0
2022-05-11 22:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-11 22:30:00,76661.0,0.0,,902.0,0.0,32.0,8.0,18.0,0.0,10.0,晴れ,76661.0,0.0,942.0
2022-05-11 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-11 23:00:00,70460.0,0.0,,903.0,0.0,0.0,7.0,19.0,0.0,10.0,晴れ,70460.0,0.0,910.0
2022-05-11 23:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-11 23:30:00,70517.0,0.0,,902.0,0.0,0.0,8.0,30.0,0.0,21.0,薄曇,70517.0,0.0,910.0
2022-05-12 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 00:00:00,68698.0,0.0,,257.0,4.0,894.0,0.0,11.0,0.0,10.0,晴れ,68698.0,0.0,1155.0
2022-05-12 00:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 00:30:00,60811.0,0.0,,0.0,8.0,928.0,0.0,28.0,0.0,21.0,薄曇,60811.0,0.0,936.0
2022-05-12 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 01:00:00,74973.0,0.0,,0.0,8.0,927.0,0.0,48.0,0.0,22.0,くもり,74973.0,0.0,935.0
2022-05-12 01:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 01:30:00,66016.0,0.0,,0.0,1005.0,929.0,0.0,31.0,0.0,22.0,くもり,66016.0,0.0,1934.0
2022-05-12 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 02:00:00,60624.0,0.0,,869.0,37.0,379.0,0.0,64.0,0.0,22.0,くもり,60624.0,0.0,1285.0
2022-05-12 02:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 02:30:00,54021.0,0.0,,189.0,6.0,1.0,190.0,67.0,0.0,22.0,くもり,54021.0,0.0,386.0
2022-05-12 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 03:00:00,53526.0,0.0,,0.0,9.0,239.0,1.0,62.0,0.0,22.0,くもり,53526.0,0.0,249.0
2022-05-12 03:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 03:30:00,53902.0,0.0,,0.0,8.0,9.0,0.0,78.0,0.0,22.0,くもり,53902.0,0.0,17.0
2022-05-12 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 04:00:00,53055.0,0.0,,0.0,9.0,9.0,0.0,96.0,0.0,22.0,くもり,53055.0,0.0,18.0
2022-05-12 04:30:00+09:00,0.0,5.0,5.0,0.0,0.0,2022-05-12 04:30:00,56876.0,0.0,,0.0,8.0,8.0,0.0,99.0,0.0,22.0,くもり,56876.0,10.0,16.0
2022-05-12 05:00:00+09:00,2680.0,94.0,94.0,0.0,0.0,2022-05-12 05:00:00,64038.0,0.0,,0.0,9.0,9.0,0.0,99.0,170.65,22.0,くもり,64038.0,2868.0,18.0
2022-05-12 05:30:00+09:00,7880.0,243.0,242.0,0.0,0.0,2022-05-12 05:30:00,58474.0,0.0,,0.0,9.0,8.0,0.0,99.0,477.68,22.0,くもり,58474.0,8365.0,17.0
2022-05-12 06:00:00+09:00,10950.0,318.0,327.0,0.0,0.0,2022-05-12 06:00:00,54014.0,0.0,,0.0,8.0,9.0,0.0,93.0,786.13,22.0,くもり,54014.0,11595.0,17.0
2022-05-12 06:30:00+09:00,14150.0,403.0,412.0,0.0,0.0,2022-05-12 06:30:00,71363.0,0.0,,0.0,9.0,9.0,0.0,84.0,1090.74,22.0,くもり,71363.0,14965.0,18.0
2022-05-12 07:00:00+09:00,19900.0,548.0,575.0,0.0,0.0,2022-05-12 07:00:00,93124.0,0.0,,0.0,9.0,8.0,0.0,85.0,1386.29,22.0,くもり,93124.0,21023.0,17.0
2022-05-12 07:30:00+09:00,30740.0,818.0,872.0,0.0,0.0,2022-05-12 07:30:00,87648.0,0.0,,0.0,8.0,9.0,0.0,75.0,1796.97,22.0,くもり,87648.0,32430.0,17.0
2022-05-12 08:00:00+09:00,32080.0,890.0,907.0,0.0,0.0,2022-05-12 08:00:00,96556.0,0.0,,0.0,9.0,9.0,0.0,73.0,2138.75,22.0,くもり,96556.0,33877.0,18.0
2022-05-12 08:30:00+09:00,41590.0,1146.0,1158.0,0.0,0.0,2022-05-12 08:30:00,90695.0,0.0,,0.0,8.0,8.0,0.0,80.0,2249.7,22.0,くもり,90695.0,43894.0,16.0
2022-05-12 09:00:00+09:00,35520.0,973.0,986.0,0.0,0.0,2022-05-12 09:00:00,105542.0,0.0,,0.0,9.0,9.0,0.0,86.0,2380.89,22.0,くもり,105542.0,37479.0,18.0
2022-05-12 09:30:00+09:00,52520.0,1443.0,1454.0,0.0,0.0,2022-05-12 09:30:00,105162.0,0.0,,0.0,9.0,8.0,0.0,72.0,3312.48,22.0,くもり,105162.0,55417.0,17.0
2022-05-12 10:00:00+09:00,35170.0,962.0,974.0,0.0,0.0,2022-05-12 10:00:00,116901.0,0.0,,0.0,8.0,9.0,0.0,58.0,4297.32,22.0,くもり,116901.0,37106.0,17.0
2022-05-12 10:30:00+09:00,56500.0,1537.0,1547.0,0.0,0.0,2022-05-12 10:30:00,107017.0,0.0,,0.0,9.0,9.0,0.0,72.0,2898.77,22.0,くもり,107017.0,59584.0,18.0
2022-05-12 11:00:00+09:00,38440.0,1061.0,1074.0,0.0,0.0,2022-05-12 11:00:00,130092.0,0.0,,0.0,9.0,8.0,0.0,87.0,2887.94,22.0,くもり,130092.0,40575.0,17.0
2022-05-12 11:30:00+09:00,21980.0,604.0,615.0,0.0,0.0,2022-05-12 11:30:00,143240.0,0.0,,0.0,1498.0,9.0,0.0,70.0,2919.03,22.0,くもり,143240.0,23199.0,1507.0
2022-05-12 12:00:00+09:00,33530.0,916.0,926.0,0.0,0.0,2022-05-12 12:00:00,129489.0,0.0,,0.0,85.0,9.0,0.0,52.0,4379.7,22.0,くもり,129489.0,35372.0,94.0
2022-05-12 12:30:00+09:00,44060.0,1197.0,1210.0,0.0,0.0,2022-05-12 12:30:00,104388.0,0.0,,0.0,42.0,8.0,0.0,68.0,3078.22,22.0,くもり,104388.0,46467.0,50.0
2022-05-12 13:00:00+09:00,13930.0,393.0,399.0,0.0,0.0,2022-05-12 13:00:00,152498.0,0.0,,0.0,822.0,0.0,1383.0,84.0,2771.57,22.0,くもり,152498.0,14722.0,2205.0
2022-05-12 13:30:00+09:00,14640.0,409.0,415.0,0.0,0.0,2022-05-12 13:30:00,149031.0,0.0,,0.0,666.0,0.0,1580.0,73.0,2644.99,31.0,少雨,149031.0,15464.0,2246.0
2022-05-12 14:00:00+09:00,16550.0,464.0,470.0,0.0,0.0,2022-05-12 14:00:00,144038.0,0.0,,0.0,563.0,0.0,1574.0,62.0,3338.85,31.0,少雨,144038.0,17484.0,2137.0
2022-05-12 14:30:00+09:00,18040.0,501.0,509.0,0.0,0.0,2022-05-12 14:30:00,132782.0,0.0,,0.0,479.0,0.0,1589.0,73.0,2538.27,31.0,少雨,132782.0,19050.0,2068.0
2022-05-12 15:00:00+09:00,19040.0,530.0,537.0,0.0,0.0,2022-05-12 15:00:00,133574.0,0.0,,0.0,1554.0,0.0,78.0,83.0,2062.98,31.0,少雨,133574.0,20107.0,1632.0
2022-05-12 15:30:00+09:00,13000.0,369.0,374.0,0.0,0.0,2022-05-12 15:30:00,144142.0,0.0,,0.0,94.0,0.0,22.0,89.0,1812.63,31.0,少雨,144142.0,13743.0,116.0
2022-05-12 16:00:00+09:00,7650.0,226.0,230.0,0.0,0.0,2022-05-12 16:00:00,148511.0,0.0,,0.0,38.0,0.0,23.0,95.0,1540.88,31.0,少雨,148511.0,8106.0,61.0
2022-05-12 16:30:00+09:00,2630.0,92.0,93.0,0.0,0.0,2022-05-12 16:30:00,147889.0,0.0,,0.0,38.0,0.0,22.0,96.0,1252.36,31.0,少雨,147889.0,2815.0,60.0
2022-05-12 17:00:00+09:00,1020.0,49.0,49.0,0.0,0.0,2022-05-12 17:00:00,139033.0,0.0,,0.0,38.0,0.0,23.0,96.0,952.02,31.0,少雨,139033.0,1118.0,61.0
2022-05-12 17:30:00+09:00,140.0,24.0,24.0,0.0,0.0,2022-05-12 17:30:00,148089.0,0.0,,0.0,38.0,0.0,23.0,96.0,645.0,31.0,少雨,148089.0,188.0,61.0
2022-05-12 18:00:00+09:00,0.0,3.0,4.0,0.0,0.0,2022-05-12 18:00:00,147077.0,0.0,,0.0,38.0,0.0,22.0,96.0,336.54,31.0,少雨,147077.0,7.0,60.0
2022-05-12 18:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 18:30:00,131817.0,0.0,,0.0,38.0,0.0,23.0,83.0,31.93,32.0,弱い雨,131817.0,0.0,61.0
2022-05-12 19:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 19:00:00,136585.0,0.0,,0.0,38.0,0.0,22.0,71.0,0.0,32.0,弱い雨,136585.0,0.0,60.0
2022-05-12 19:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 19:30:00,141828.0,0.0,,0.0,38.0,0.0,23.0,79.0,0.0,31.0,少雨,141828.0,0.0,61.0
2022-05-12 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 20:00:00,140413.0,0.0,,0.0,38.0,0.0,22.0,86.0,0.0,31.0,少雨,140413.0,0.0,60.0
2022-05-12 20:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 20:30:00,130272.0,0.0,,0.0,38.0,0.0,167.0,91.0,0.0,31.0,少雨,130272.0,0.0,205.0
2022-05-12 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 21:00:00,124693.0,0.0,,0.0,38.0,0.0,0.0,95.0,0.0,31.0,少雨,124693.0,0.0,38.0
2022-05-12 21:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 21:30:00,130784.0,0.0,,0.0,602.0,0.0,0.0,93.0,0.0,31.0,少雨,130784.0,0.0,602.0
2022-05-12 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 22:00:00,85787.0,0.0,,869.0,0.0,889.0,0.0,91.0,0.0,31.0,少雨,85787.0,0.0,1758.0
2022-05-12 22:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 22:30:00,74884.0,0.0,,908.0,0.0,926.0,0.0,84.0,0.0,32.0,弱い雨,74884.0,0.0,1834.0
2022-05-12 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 23:00:00,73808.0,0.0,,906.0,0.0,926.0,0.0,77.0,0.0,32.0,弱い雨,73808.0,0.0,1832.0
2022-05-12 23:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-12 23:30:00,72064.0,0.0,,908.0,0.0,928.0,0.0,88.0,0.0,32.0,弱い雨,72064.0,0.0,1836.0
2022-05-13 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 00:00:00,68642.0,0.0,,31.0,46.0,32.0,14.0,100.0,0.0,31.0,少雨,68642.0,0.0,123.0
2022-05-13 00:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 00:30:00,65095.0,0.0,,869.0,2.0,892.0,0.0,95.0,0.0,31.0,少雨,65095.0,0.0,1763.0
2022-05-13 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 01:00:00,79473.0,0.0,,904.0,0.0,929.0,0.0,83.0,0.0,31.0,少雨,79473.0,0.0,1833.0
2022-05-13 01:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 01:30:00,74153.0,0.0,,903.0,0.0,928.0,0.0,78.0,0.0,22.0,くもり,74153.0,0.0,1831.0
2022-05-13 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 02:00:00,70237.0,0.0,,357.0,4.0,483.0,0.0,74.0,0.0,31.0,少雨,70237.0,0.0,844.0
2022-05-13 02:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 02:30:00,61599.0,0.0,,0.0,8.0,9.0,0.0,80.0,0.0,31.0,少雨,61599.0,0.0,17.0
2022-05-13 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 03:00:00,56972.0,0.0,,0.0,9.0,8.0,0.0,96.0,0.0,31.0,少雨,56972.0,0.0,17.0
2022-05-13 03:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 03:30:00,55906.0,0.0,,0.0,8.0,9.0,0.0,96.0,0.0,32.0,弱い雨,55906.0,0.0,17.0
2022-05-13 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 04:00:00,57020.0,0.0,,0.0,9.0,9.0,0.0,92.0,0.0,32.0,弱い雨,57020.0,0.0,18.0
2022-05-13 04:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 04:30:00,59501.0,0.0,,0.0,8.0,8.0,0.0,100.0,0.0,32.0,弱い雨,59501.0,0.0,16.0
2022-05-13 05:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 05:00:00,66486.0,0.0,,0.0,9.0,9.0,0.0,97.0,178.65,32.0,弱い雨,66486.0,0.0,18.0
2022-05-13 05:30:00+09:00,80.0,11.0,11.0,0.0,0.0,2022-05-13 05:30:00,62268.0,0.0,,0.0,9.0,8.0,0.0,100.0,485.1,32.0,弱い雨,62268.0,102.0,17.0
2022-05-13 06:00:00+09:00,990.0,49.0,49.0,0.0,0.0,2022-05-13 06:00:00,74154.0,0.0,,0.0,8.0,9.0,0.0,100.0,792.98,32.0,弱い雨,74154.0,1088.0,17.0
2022-05-13 06:30:00+09:00,1280.0,56.0,56.0,0.0,0.0,2022-05-13 06:30:00,94338.0,0.0,,0.0,9.0,9.0,0.0,100.0,1097.01,32.0,弱い雨,94338.0,1392.0,18.0
2022-05-13 07:00:00+09:00,5540.0,169.0,170.0,0.0,0.0,2022-05-13 07:00:00,109894.0,0.0,,0.0,9.0,8.0,0.0,100.0,1392.0,32.0,弱い雨,109894.0,5879.0,17.0
2022-05-13 07:30:00+09:00,9280.0,269.0,271.0,0.0,0.0,2022-05-13 07:30:00,113095.0,0.0,,0.0,8.0,9.0,0.0,87.0,1672.9,32.0,弱い雨,113095.0,9820.0,17.0
2022-05-13 08:00:00+09:00,14410.0,409.0,410.0,0.0,0.0,2022-05-13 08:00:00,119826.0,0.0,,0.0,9.0,9.0,0.0,84.0,1934.91,32.0,弱い雨,119826.0,15229.0,18.0
2022-05-13 08:30:00+09:00,10930.0,313.0,314.0,0.0,0.0,2022-05-13 08:30:00,118251.0,0.0,,0.0,8.0,8.0,0.0,90.0,2173.53,31.0,少雨,118251.0,11557.0,16.0
2022-05-13 09:00:00+09:00,15890.0,444.0,449.0,0.0,0.0,2022-05-13 09:00:00,127671.0,0.0,,0.0,9.0,9.0,0.0,95.0,2384.7,31.0,少雨,127671.0,16783.0,18.0
2022-05-13 09:30:00+09:00,14250.0,399.0,407.0,0.0,0.0,2022-05-13 09:30:00,134084.0,0.0,,0.0,9.0,0.0,1516.0,96.0,2564.78,31.0,少雨,134084.0,15056.0,1525.0
2022-05-13 10:00:00+09:00,16540.0,463.0,469.0,0.0,0.0,2022-05-13 10:00:00,129922.0,0.0,,0.0,528.0,0.0,1575.0,97.0,2710.71,31.0,少雨,129922.0,17472.0,2103.0
2022-05-13 10:30:00+09:00,11550.0,333.0,334.0,0.0,0.0,2022-05-13 10:30:00,136795.0,0.0,,0.0,1568.0,0.0,77.0,98.0,2819.98,22.0,くもり,136795.0,12217.0,1645.0
2022-05-13 11:00:00+09:00,13080.0,376.0,375.0,0.0,0.0,2022-05-13 11:00:00,129144.0,0.0,,0.0,936.0,0.0,1368.0,99.0,2890.74,22.0,くもり,129144.0,13831.0,2304.0
2022-05-13 11:30:00+09:00,11850.0,338.0,339.0,0.0,0.0,2022-05-13 11:30:00,140075.0,0.0,,0.0,823.0,0.0,1575.0,97.0,2921.75,31.0,少雨,140075.0,12527.0,2398.0
2022-05-13 12:00:00+09:00,10700.0,308.0,310.0,0.0,0.0,2022-05-13 12:00:00,139308.0,0.0,,0.0,1354.0,0.0,589.0,94.0,2912.5,31.0,少雨,139308.0,11318.0,1943.0
2022-05-13 12:30:00+09:00,10810.0,309.0,310.0,0.0,0.0,2022-05-13 12:30:00,128905.0,0.0,,0.0,1594.0,0.0,0.0,97.0,2863.15,32.0,弱い雨,128905.0,11429.0,1594.0
2022-05-13 13:00:00+09:00,4270.0,138.0,139.0,0.0,0.0,2022-05-13 13:00:00,145812.0,0.0,,0.0,15.0,0.0,0.0,100.0,2774.53,32.0,弱い雨,145812.0,4547.0,15.0
2022-05-13 13:30:00+09:00,9900.0,289.0,291.0,0.0,0.0,2022-05-13 13:30:00,136757.0,0.0,,0.0,15.0,0.0,0.0,84.0,2648.17,32.0,弱い雨,136757.0,10480.0,15.0
2022-05-13 14:00:00+09:00,8000.0,235.0,236.0,0.0,0.0,2022-05-13 14:00:00,138762.0,0.0,,0.0,15.0,0.0,0.0,69.0,2486.22,32.0,弱い雨,138762.0,8471.0,15.0
2022-05-13 14:30:00+09:00,10070.0,291.0,292.0,0.0,0.0,2022-05-13 14:30:00,135036.0,0.0,,0.0,15.0,0.0,0.0,84.0,2291.46,31.0,少雨,135036.0,10653.0,15.0
2022-05-13 15:00:00+09:00,6710.0,202.0,202.0,0.0,0.0,2022-05-13 15:00:00,137236.0,0.0,,0.0,15.0,0.0,0.0,99.0,2067.22,31.0,少雨,137236.0,7114.0,15.0
2022-05-13 15:30:00+09:00,5910.0,180.0,181.0,0.0,0.0,2022-05-13 15:30:00,135570.0,0.0,,0.0,14.0,0.0,0.0,92.0,1817.34,31.0,少雨,135570.0,6271.0,14.0
2022-05-13 16:00:00+09:00,2960.0,101.0,101.0,0.0,0.0,2022-05-13 16:00:00,137150.0,0.0,,0.0,15.0,0.0,0.0,85.0,1546.08,31.0,少雨,137150.0,3162.0,15.0
2022-05-13 16:30:00+09:00,590.0,38.0,38.0,0.0,0.0,2022-05-13 16:30:00,138234.0,0.0,,0.0,15.0,0.0,0.0,78.0,1258.1,31.0,少雨,138234.0,666.0,15.0
2022-05-13 17:00:00+09:00,950.0,47.0,48.0,0.0,0.0,2022-05-13 17:00:00,133121.0,0.0,,0.0,15.0,0.0,0.0,71.0,958.32,31.0,少雨,133121.0,1045.0,15.0
2022-05-13 17:30:00+09:00,220.0,25.0,24.0,0.0,0.0,2022-05-13 17:30:00,131784.0,0.0,,0.0,15.0,0.0,0.0,85.0,651.88,31.0,少雨,131784.0,269.0,15.0
2022-05-13 18:00:00+09:00,0.0,3.0,4.0,0.0,0.0,2022-05-13 18:00:00,131489.0,0.0,,0.0,15.0,0.0,0.0,99.0,344.0,31.0,少雨,131489.0,7.0,15.0
2022-05-13 18:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 18:30:00,125152.0,0.0,,0.0,15.0,0.0,0.0,99.0,39.96,31.0,少雨,125152.0,0.0,15.0
2022-05-13 19:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 19:00:00,134191.0,0.0,,0.0,15.0,0.0,0.0,100.0,0.0,31.0,少雨,134191.0,0.0,15.0
2022-05-13 19:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 19:30:00,132183.0,0.0,,0.0,15.0,0.0,0.0,86.0,0.0,32.0,弱い雨,132183.0,0.0,15.0
2022-05-13 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 20:00:00,135656.0,0.0,,0.0,15.0,0.0,0.0,73.0,0.0,32.0,弱い雨,135656.0,0.0,15.0
2022-05-13 20:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 20:30:00,130727.0,0.0,,0.0,15.0,0.0,0.0,74.0,0.0,32.0,弱い雨,130727.0,0.0,15.0
2022-05-13 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 21:00:00,117412.0,0.0,,0.0,14.0,0.0,0.0,75.0,0.0,32.0,弱い雨,117412.0,0.0,14.0
2022-05-13 21:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 21:30:00,132919.0,0.0,,0.0,15.0,0.0,0.0,66.0,0.0,32.0,弱い雨,132919.0,0.0,15.0
2022-05-13 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 22:00:00,94221.0,0.0,,867.0,1.0,888.0,0.0,57.0,0.0,32.0,弱い雨,94221.0,0.0,1756.0
2022-05-13 22:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 22:30:00,78524.0,0.0,,904.0,0.0,928.0,0.0,58.0,0.0,32.0,弱い雨,78524.0,0.0,1832.0
2022-05-13 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 23:00:00,76119.0,0.0,,903.0,0.0,926.0,0.0,59.0,0.0,32.0,弱い雨,76119.0,0.0,1829.0
2022-05-13 23:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-13 23:30:00,69941.0,0.0,,903.0,0.0,927.0,0.0,76.0,0.0,31.0,少雨,69941.0,0.0,1830.0
2022-05-14 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-14 00:00:00,71298.0,0.0,,32.0,46.0,33.0,11.0,100.0,0.0,31.0,少雨,71298.0,0.0,122.0
2022-05-14 00:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-14 00:30:00,68241.0,0.0,,868.0,2.0,893.0,0.0,100.0,0.0,31.0,少雨,68241.0,0.0,1763.0
2022-05-14 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-14 01:00:00,79724.0,0.0,,903.0,0.0,928.0,0.0,100.0,0.0,22.0,くもり,79724.0,0.0,1831.0
2022-05-14 01:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-14 01:30:00,73147.0,0.0,,902.0,0.0,929.0,0.0,100.0,0.0,22.0,くもり,73147.0,0.0,1831.0
2022-05-14 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-14 02:00:00,69614.0,0.0,,610.0,1.0,616.0,0.0,100.0,0.0,22.0,くもり,69614.0,0.0,1227.0
2022-05-14 02:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-14 02:30:00,61052.0,0.0,,0.0,7.0,9.0,0.0,100.0,0.0,22.0,くもり,61052.0,0.0,16.0
2022-05-14 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-14 03:00:00,58003.0,0.0,,0.0,7.0,8.0,0.0,100.0,0.0,22.0,くもり,58003.0,0.0,15.0
2022-05-14 03:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-14 03:30:00,58467.0,0.0,,0.0,8.0,9.0,0.0,100.0,0.0,22.0,くもり,58467.0,0.0,17.0
2022-05-14 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-14 04:00:00,58319.0,0.0,,0.0,9.0,8.0,0.0,100.0,0.0,22.0,くもり,58319.0,0.0,17.0
2022-05-14 04:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-05-14 04:30:00,58820.0,0.0,,0.0,9.0,9.0,0.0,100.0,0.0,22.0,くもり,58820.0,0.0,18.0
