,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name
2022-08-13 14:00:00+09:00,15910,449,449,0,0,2022-08-13 14:00:00,174905,0,,0,1601,6,0,100.0,4170.47,31.0,少雨
2022-08-13 14:30:00+09:00,10880,314,312,0,0,2022-08-13 14:30:00,186436,0,,0,1609,8,0,91.0,3199.79,32.0,弱い雨
2022-08-13 15:00:00+09:00,6070,186,186,0,0,2022-08-13 15:00:00,184055,0,,0,1541,7,0,83.0,2248.91,32.0,弱い雨
2022-08-13 15:30:00+09:00,5220,162,161,0,0,2022-08-13 15:30:00,184146,0,,0,15,7,0,89.0,2223.14,32.0,弱い雨
2022-08-13 16:00:00+09:00,22940,633,631,0,0,2022-08-13 16:00:00,160274,0,,865,1,8,0,94.0,2078.81,32.0,弱い雨
2022-08-13 16:30:00+09:00,19840,559,555,0,0,2022-08-13 16:30:00,159207,0,,900,0,7,0,93.0,1570.79,32.0,弱い雨
2022-08-13 17:00:00+09:00,3160,107,107,0,0,2022-08-13 17:00:00,172172,0,,30,1538,890,0,92.0,1101.76,32.0,弱い雨
2022-08-13 17:30:00+09:00,170,24,25,0,0,2022-08-13 17:30:00,174249,0,,0,90,36,3,92.0,713.48,32.0,弱い雨
2022-08-13 18:00:00+09:00,0,4,4,0,0,2022-08-13 18:00:00,168681,0,,0,38,0,910,93.0,346.49,32.0,弱い雨
2022-08-13 18:30:00+09:00,0,0,0,0,0,2022-08-13 18:30:00,144594,0,,0,37,0,0,96.0,7.02,31.0,少雨
2022-08-13 19:00:00+09:00,0,0,0,0,0,2022-08-13 19:00:00,156059,0,,0,37,0,0,100.0,0.0,31.0,少雨
2022-08-13 19:30:00+09:00,0,0,0,0,0,2022-08-13 19:30:00,164687,0,,0,38,0,0,100.0,0.0,32.0,弱い雨
2022-08-13 20:00:00+09:00,0,0,0,0,0,2022-08-13 20:00:00,159800,0,,0,37,0,0,100.0,0.0,32.0,弱い雨
2022-08-13 20:30:00+09:00,0,0,0,0,0,2022-08-13 20:30:00,168494,0,,0,37,0,0,100.0,0.0,33.0,強い雨
2022-08-13 21:00:00+09:00,0,0,0,0,0,2022-08-13 21:00:00,147686,0,,0,37,0,0,100.0,0.0,33.0,強い雨
2022-08-13 21:30:00+09:00,0,0,0,0,0,2022-08-13 21:30:00,161146,0,,0,37,885,0,100.0,0.0,33.0,強い雨
2022-08-13 22:00:00+09:00,0,0,0,0,0,2022-08-13 22:00:00,111953,0,,869,2,926,0,100.0,0.0,33.0,強い雨
2022-08-13 22:30:00+09:00,0,0,0,0,0,2022-08-13 22:30:00,100304,0,,899,0,928,0,90.0,0.0,31.0,少雨
2022-08-13 23:00:00+09:00,0,0,0,0,0,2022-08-13 23:00:00,91771,0,,897,0,927,0,80.0,0.0,31.0,少雨
2022-08-13 23:30:00+09:00,0,0,0,0,0,2022-08-13 23:30:00,94631,0,,899,0,927,0,47.0,0.0,22.0,くもり
2022-08-14 00:00:00+09:00,0,0,0,0,0,2022-08-14 00:00:00,87089,0,,31,46,35,8,13.0,0.0,10.0,晴れ
2022-08-14 00:30:00+09:00,0,0,0,0,0,2022-08-14 00:30:00,79546,0,,868,2,890,3,26.0,0.0,10.0,晴れ
2022-08-14 01:00:00+09:00,0,0,0,0,0,2022-08-14 01:00:00,97222,0,,897,0,927,0,16.0,0.0,22.0,くもり
2022-08-14 01:30:00+09:00,0,0,0,0,0,2022-08-14 01:30:00,95733,0,,898,0,618,0,61.0,0.0,21.0,薄曇
2022-08-14 02:00:00+09:00,0,0,0,0,0,2022-08-14 02:00:00,91033,0,,599,2,8,0,99.0,0.0,22.0,くもり
2022-08-14 02:30:00+09:00,0,0,0,0,0,2022-08-14 02:30:00,87721,0,,0,8,9,0,99.0,0.0,22.0,くもり
2022-08-14 03:00:00+09:00,0,0,0,0,0,2022-08-14 03:00:00,80847,0,,0,8,8,0,100.0,0.0,22.0,くもり
2022-08-14 03:30:00+09:00,0,0,0,0,0,2022-08-14 03:30:00,85715,0,,0,9,9,0,72.0,0.0,22.0,くもり
2022-08-14 04:00:00+09:00,0,0,0,0,0,2022-08-14 04:00:00,86540,0,,0,8,9,0,96.0,0.0,22.0,くもり
2022-08-14 04:30:00+09:00,0,0,0,0,0,2022-08-14 04:30:00,82980,0,,0,9,8,0,89.0,0.0,31.0,少雨
2022-08-14 05:00:00+09:00,130,18,20,0,0,2022-08-14 05:00:00,97733,0,,0,9,9,0,98.0,0.0,10.0,晴れ
2022-08-14 05:30:00+09:00,870,43,42,0,0,2022-08-14 05:30:00,107877,0,,0,8,9,0,100.0,984.2,10.0,晴れ
2022-08-14 06:00:00+09:00,1450,60,61,0,0,2022-08-14 06:00:00,123324,0,,0,9,8,0,100.0,1711.09,21.0,薄曇
2022-08-14 06:30:00+09:00,3560,118,118,0,0,2022-08-14 06:30:00,136965,0,,0,8,9,0,100.0,2500.69,21.0,薄曇
2022-08-14 07:00:00+09:00,6220,189,189,0,0,2022-08-14 07:00:00,138334,0,,0,9,8,0,100.0,3330.85,21.0,薄曇
2022-08-14 07:30:00+09:00,15060,425,424,0,0,2022-08-14 07:30:00,130910,0,,0,9,9,0,99.0,1483.64,22.0,くもり
2022-08-14 08:00:00+09:00,16910,478,476,0,0,2022-08-14 08:00:00,144533,0,,0,8,9,0,97.0,1756.27,22.0,くもり
2022-08-14 08:30:00+09:00,12090,347,347,0,0,2022-08-14 08:30:00,162149,0,,0,9,8,0,87.0,2006.41,31.0,少雨
2022-08-14 09:00:00+09:00,33750,961,960,0,0,2022-08-14 09:00:00,146512,0,,0,9,9,0,90.0,3706.27,31.0,少雨
2022-08-14 09:30:00+09:00,49810,1357,1352,0,0,2022-08-14 09:30:00,147988,0,,0,8,8,0,92.0,4018.36,22.0,くもり
2022-08-14 10:00:00+09:00,37410,1022,1018,0,0,2022-08-14 10:00:00,171381,0,,0,9,1,961,100.0,4273.02,22.0,くもり
2022-08-14 10:30:00+09:00,44340,1218,1212,0,0,2022-08-14 10:30:00,162300,0,,0,42,0,737,88.0,5497.77,22.0,くもり
2022-08-14 11:00:00+09:00,40610,1118,1116,0,0,2022-08-14 11:00:00,167236,0,,0,419,0,473,90.0,6721.71,21.0,薄曇
2022-08-14 11:30:00+09:00,54650,1532,1528,0,0,2022-08-14 11:30:00,166059,0,,0,855,885,2,100.0,7300.27,21.0,薄曇
2022-08-14 12:00:00+09:00,59850,1671,1662,0,0,2022-08-14 12:00:00,158769,0,,0,640,921,0,100.0,7781.14,21.0,薄曇
2022-08-14 12:30:00+09:00,50000,1386,1379,0,0,2022-08-14 12:30:00,148331,0,,862,21,533,0,100.0,8089.48,21.0,薄曇
2022-08-14 13:00:00+09:00,37750,1036,1030,0,0,2022-08-14 13:00:00,182630,0,,31,910,0,34,19.0,8263.8,10.0,晴れ
2022-08-14 13:30:00+09:00,30000,824,821,0,0,2022-08-14 13:30:00,196153,0,,0,1368,0,23,32.0,8519.87,10.0,晴れ
2022-08-14 14:00:00+09:00,28210,777,772,0,0,2022-08-14 14:00:00,183428,0,,0,723,0,770,33.0,8590.86,10.0,晴れ
2022-08-14 14:30:00+09:00,25660,708,705,0,0,2022-08-14 14:30:00,201307,0,,0,133,0,1505,24.0,7266.88,10.0,晴れ
2022-08-14 15:00:00+09:00,34560,946,944,0,0,2022-08-14 15:00:00,187193,0,,0,141,0,1013,16.0,5962.58,21.0,薄曇
2022-08-14 15:30:00+09:00,23660,658,657,0,0,2022-08-14 15:30:00,208041,0,,0,47,0,49,46.0,5117.85,21.0,薄曇
2022-08-14 16:00:00+09:00,22590,634,634,0,0,2022-08-14 16:00:00,208550,0,,862,1,0,32,76.0,4242.34,21.0,薄曇
2022-08-14 16:30:00+09:00,15440,449,448,0,0,2022-08-14 16:30:00,206789,0,,31,1261,0,31,70.0,3348.86,21.0,薄曇
2022-08-14 17:00:00+09:00,4300,139,139,0,0,2022-08-14 17:00:00,215466,0,,0,86,0,30,63.0,2464.69,21.0,薄曇
2022-08-14 17:30:00+09:00,1900,73,72,0,0,2022-08-14 17:30:00,215085,0,,0,46,0,29,43.0,1584.58,21.0,薄曇
2022-08-14 18:00:00+09:00,0,10,12,0,0,2022-08-14 18:00:00,218488,0,,0,46,0,26,23.0,754.56,21.0,薄曇
2022-08-14 18:30:00+09:00,0,0,0,0,0,2022-08-14 18:30:00,182092,0,,0,46,0,24,27.0,0.0,21.0,薄曇
2022-08-14 19:00:00+09:00,0,0,0,0,0,2022-08-14 19:00:00,188062,0,,0,47,0,23,31.0,0.0,21.0,薄曇
2022-08-14 19:30:00+09:00,0,0,0,0,0,2022-08-14 19:30:00,199476,0,,0,44,884,1,31.0,0.0,21.0,薄曇
2022-08-14 20:00:00+09:00,0,0,0,0,0,2022-08-14 20:00:00,192512,0,,0,38,35,9,30.0,0.0,21.0,薄曇
2022-08-14 20:30:00+09:00,0,0,0,0,0,2022-08-14 20:30:00,187865,0,,0,39,0,1403,32.0,0.0,21.0,薄曇
2022-08-14 21:00:00+09:00,0,0,0,0,0,2022-08-14 21:00:00,168670,0,,0,38,0,69,33.0,0.0,21.0,薄曇
2022-08-14 21:30:00+09:00,0,0,0,0,0,2022-08-14 21:30:00,170039,0,,866,1,885,1,33.0,0.0,21.0,薄曇
2022-08-14 22:00:00+09:00,0,0,0,0,0,2022-08-14 22:00:00,132719,0,,896,0,921,0,32.0,0.0,21.0,薄曇
2022-08-14 22:30:00+09:00,0,0,0,0,0,2022-08-14 22:30:00,109296,0,,898,0,925,0,39.0,0.0,21.0,薄曇
2022-08-14 23:00:00+09:00,0,0,0,0,0,2022-08-14 23:00:00,104843,0,,898,0,923,0,46.0,0.0,21.0,薄曇
2022-08-14 23:30:00+09:00,0,0,0,0,0,2022-08-14 23:30:00,104941,0,,898,0,686,0,60.0,0.0,21.0,薄曇
2022-08-15 00:00:00+09:00,0,0,0,0,0,2022-08-15 00:00:00,96158,0,,31,33,8,0,20.0,0.0,21.0,薄曇
2022-08-15 00:30:00+09:00,0,0,0,0,0,2022-08-15 00:30:00,84348,0,,0,34,9,0,22.0,0.0,21.0,薄曇
2022-08-15 01:00:00+09:00,0,0,0,0,0,2022-08-15 01:00:00,104193,0,,540,3,9,0,36.0,0.0,21.0,薄曇
2022-08-15 01:30:00+09:00,0,0,0,0,0,2022-08-15 01:30:00,102610,0,,0,9,8,0,40.0,0.0,22.0,くもり
2022-08-15 02:00:00+09:00,0,0,0,0,0,2022-08-15 02:00:00,96615,0,,0,8,9,0,38.0,0.0,21.0,薄曇
2022-08-15 02:30:00+09:00,0,0,0,0,0,2022-08-15 02:30:00,99732,0,,0,8,9,0,21.0,0.0,22.0,くもり
2022-08-15 03:00:00+09:00,0,0,0,0,0,2022-08-15 03:00:00,89387,0,,0,7,8,0,36.0,0.0,22.0,くもり
2022-08-15 03:30:00+09:00,0,0,0,0,0,2022-08-15 03:30:00,95626,0,,0,8,9,0,16.0,0.0,10.0,晴れ
2022-08-15 04:00:00+09:00,0,0,0,0,0,2022-08-15 04:00:00,95891,0,,0,9,8,0,32.0,0.0,21.0,薄曇
2022-08-15 04:30:00+09:00,0,0,0,0,0,2022-08-15 04:30:00,90366,0,,0,8,9,0,50.0,0.0,21.0,薄曇
2022-08-15 05:00:00+09:00,320,21,21,0,0,2022-08-15 05:00:00,101169,0,,0,9,9,0,86.0,0.0,21.0,薄曇
2022-08-15 05:30:00+09:00,4570,147,146,0,0,2022-08-15 05:30:00,90347,0,,0,8,8,0,75.0,747.41,21.0,薄曇
2022-08-15 06:00:00+09:00,6770,206,206,0,0,2022-08-15 06:00:00,102523,0,,0,8,9,0,52.0,1493.73,21.0,薄曇
2022-08-15 06:30:00+09:00,12630,365,363,0,0,2022-08-15 06:30:00,131991,0,,0,8,8,0,95.0,2289.9,21.0,薄曇
2022-08-15 07:00:00+09:00,9750,286,284,0,0,2022-08-15 07:00:00,149857,0,,0,9,9,0,99.0,3071.3,21.0,薄曇
2022-08-15 07:30:00+09:00,12470,353,355,0,0,2022-08-15 07:30:00,150996,0,,0,7,9,0,100.0,4129.32,21.0,薄曇
2022-08-15 08:00:00+09:00,36230,983,1001,0,0,2022-08-15 08:00:00,135623,0,,0,8,8,0,100.0,5247.9,21.0,薄曇
2022-08-15 08:30:00+09:00,41980,1155,1152,0,0,2022-08-15 08:30:00,151722,0,,0,8,9,0,98.0,5617.69,21.0,薄曇
2022-08-15 09:00:00+09:00,41940,1140,1136,0,0,2022-08-15 09:00:00,170770,0,,0,8,8,0,88.0,5822.33,21.0,薄曇
2022-08-15 09:30:00+09:00,37600,1040,1033,0,0,2022-08-15 09:30:00,182049,0,,0,8,9,0,99.0,6566.81,21.0,薄曇
2022-08-15 10:00:00+09:00,43920,1201,1196,0,0,2022-08-15 10:00:00,173510,0,,0,7,0,549,85.0,7254.22,21.0,薄曇
2022-08-15 10:30:00+09:00,48200,1313,1309,0,0,2022-08-15 10:30:00,176634,0,,0,43,0,458,95.0,8070.6,21.0,薄曇
2022-08-15 11:00:00+09:00,50250,1368,1361,0,0,2022-08-15 11:00:00,181794,0,,0,300,0,27,94.0,8805.82,10.0,晴れ
2022-08-15 11:30:00+09:00,41200,1125,1119,0,0,2022-08-15 11:30:00,199269,0,,447,21,884,7,98.0,8361.7,21.0,薄曇
2022-08-15 12:00:00+09:00,41620,1133,1128,0,0,2022-08-15 12:00:00,182204,0,,0,1003,294,0,98.0,7787.03,21.0,薄曇
2022-08-15 12:30:00+09:00,33990,927,923,0,0,2022-08-15 12:30:00,163010,0,,849,39,9,0,100.0,7245.2,21.0,薄曇
2022-08-15 13:00:00+09:00,44070,1199,1194,0,0,2022-08-15 13:00:00,183155,0,,24,564,0,16,100.0,6614.85,21.0,薄曇
2022-08-15 13:30:00+09:00,46160,1262,1256,0,0,2022-08-15 13:30:00,200271,0,,0,351,0,190,74.0,6295.88,21.0,薄曇
2022-08-15 14:00:00+09:00,36240,1004,998,0,0,2022-08-15 14:00:00,189970,0,,0,925,0,145,82.0,5889.23,21.0,薄曇
2022-08-15 14:30:00+09:00,39610,1089,1085,0,0,2022-08-15 14:30:00,213356,0,,0,785,0,60,74.0,6172.09,21.0,薄曇
2022-08-15 15:00:00+09:00,22580,622,620,0,0,2022-08-15 15:00:00,212681,0,,0,562,0,1242,65.0,6234.61,10.0,晴れ
2022-08-15 15:30:00+09:00,16350,461,458,0,0,2022-08-15 15:30:00,218400,0,,0,1267,0,29,69.0,5431.33,10.0,晴れ
2022-08-15 16:00:00+09:00,12970,371,371,0,0,2022-08-15 16:00:00,232526,0,,0,83,883,1,74.0,4569.85,21.0,薄曇
2022-08-15 16:30:00+09:00,12480,359,358,0,0,2022-08-15 16:30:00,237341,0,,0,46,35,16,53.0,3639.19,21.0,薄曇
2022-08-15 17:00:00+09:00,9110,277,277,0,0,2022-08-15 17:00:00,242009,0,,863,1,0,17,32.0,2695.48,21.0,薄曇
2022-08-15 17:30:00+09:00,950,48,49,0,0,2022-08-15 17:30:00,226330,0,,31,1094,0,16,36.0,1647.74,21.0,薄曇
2022-08-15 18:00:00+09:00,40,15,15,0,0,2022-08-15 18:00:00,225909,0,,0,82,0,16,41.0,731.05,21.0,薄曇
2022-08-15 18:30:00+09:00,0,0,0,0,0,2022-08-15 18:30:00,184842,0,,0,46,0,11,41.0,0.0,21.0,薄曇
2022-08-15 19:00:00+09:00,0,0,0,0,0,2022-08-15 19:00:00,208428,0,,0,46,0,8,42.0,0.0,21.0,薄曇
2022-08-15 19:30:00+09:00,0,0,0,0,0,2022-08-15 19:30:00,211176,0,,0,46,0,1461,49.0,0.0,22.0,くもり
2022-08-15 20:00:00+09:00,0,0,0,0,0,2022-08-15 20:00:00,200270,0,,0,46,0,76,56.0,0.0,22.0,くもり
2022-08-15 20:30:00+09:00,0,0,0,0,0,2022-08-15 20:30:00,196452,0,,0,46,0,20,49.0,0.0,22.0,くもり
2022-08-15 21:00:00+09:00,0,0,0,0,0,2022-08-15 21:00:00,182137,0,,0,38,0,19,42.0,0.0,21.0,薄曇
2022-08-15 21:30:00+09:00,0,0,0,0,0,2022-08-15 21:30:00,185216,0,,866,1,884,1,48.0,0.0,21.0,薄曇
2022-08-15 22:00:00+09:00,0,0,0,0,0,2022-08-15 22:00:00,125750,0,,895,0,921,0,53.0,0.0,10.0,晴れ
2022-08-15 22:30:00+09:00,0,0,0,0,0,2022-08-15 22:30:00,112095,0,,897,0,834,0,41.0,0.0,10.0,晴れ
2022-08-15 23:00:00+09:00,0,0,0,0,0,2022-08-15 23:00:00,106951,0,,897,0,49,0,29.0,0.0,10.0,晴れ
2022-08-15 23:30:00+09:00,0,0,0,0,0,2022-08-15 23:30:00,103341,0,,898,0,9,0,23.0,0.0,10.0,晴れ
2022-08-16 00:00:00+09:00,0,0,0,0,0,2022-08-16 00:00:00,98789,0,,30,39,9,0,23.0,0.0,10.0,晴れ
2022-08-16 00:30:00+09:00,0,0,0,0,0,2022-08-16 00:30:00,87523,0,,0,34,0,11,6.0,0.0,10.0,晴れ
2022-08-16 01:00:00+09:00,0,0,0,0,0,2022-08-16 01:00:00,107070,0,,599,2,0,4,87.0,0.0,10.0,晴れ
2022-08-16 01:30:00+09:00,0,0,0,0,0,2022-08-16 01:30:00,104824,0,,0,8,0,0,100.0,0.0,10.0,晴れ
2022-08-16 02:00:00+09:00,0,0,0,0,0,2022-08-16 02:00:00,92706,0,,0,9,0,0,97.0,0.0,10.0,晴れ
2022-08-16 02:30:00+09:00,0,0,0,0,0,2022-08-16 02:30:00,101435,0,,0,8,0,0,100.0,0.0,10.0,晴れ
2022-08-16 03:00:00+09:00,0,0,0,0,0,2022-08-16 03:00:00,89596,0,,0,9,0,0,100.0,0.0,10.0,晴れ
2022-08-16 03:30:00+09:00,0,0,0,0,0,2022-08-16 03:30:00,95246,0,,0,8,0,0,79.0,0.0,10.0,晴れ
2022-08-16 04:00:00+09:00,0,0,0,0,0,2022-08-16 04:00:00,93377,0,,0,8,0,0,71.0,0.0,10.0,晴れ
2022-08-16 04:30:00+09:00,0,0,0,0,0,2022-08-16 04:30:00,90060,0,,0,9,0,0,93.0,0.0,21.0,薄曇
2022-08-16 05:00:00+09:00,50,12,12,0,0,2022-08-16 05:00:00,100937,0,,0,8,0,0,91.0,0.0,22.0,くもり
2022-08-16 05:30:00+09:00,1640,64,65,0,0,2022-08-16 05:30:00,94801,0,,0,9,0,0,98.0,332.01,22.0,くもり
2022-08-16 06:00:00+09:00,4350,139,139,0,0,2022-08-16 06:00:00,94155,0,,0,8,0,0,100.0,1557.02,21.0,薄曇
2022-08-16 06:30:00+09:00,8250,243,243,0,0,2022-08-16 06:30:00,108379,0,,0,9,0,0,100.0,2416.83,21.0,薄曇
2022-08-16 07:00:00+09:00,12840,369,367,0,0,2022-08-16 07:00:00,148002,0,,0,8,0,0,100.0,3255.26,21.0,薄曇
2022-08-16 07:30:00+09:00,14500,412,413,0,0,2022-08-16 07:30:00,145937,0,,0,9,0,0,76.0,4553.83,10.0,晴れ
2022-08-16 08:00:00+09:00,17170,483,483,0,0,2022-08-16 08:00:00,149792,0,,0,8,0,0,99.0,5392.5,10.0,晴れ
2022-08-16 08:30:00+09:00,27030,746,746,0,0,2022-08-16 08:30:00,158418,0,,0,9,0,0,79.0,6083.66,10.0,晴れ
2022-08-16 09:00:00+09:00,40950,1128,1123,0,0,2022-08-16 09:00:00,166892,0,,0,9,0,0,98.0,6673.04,21.0,薄曇
2022-08-16 09:30:00+09:00,57590,1566,1564,0,0,2022-08-16 09:30:00,171640,0,,0,7,0,0,100.0,7331.48,10.0,晴れ
2022-08-16 10:00:00+09:00,50650,1388,1385,0,0,2022-08-16 10:00:00,190423,0,,0,9,0,605,100.0,7897.53,10.0,晴れ
2022-08-16 10:30:00+09:00,49400,1334,1328,0,0,2022-08-16 10:30:00,199834,0,,0,198,0,191,100.0,8287.6,10.0,晴れ
2022-08-16 11:00:00+09:00,52510,1426,1419,0,0,2022-08-16 11:00:00,203683,0,,0,167,0,163,100.0,8561.59,10.0,晴れ
2022-08-16 11:30:00+09:00,54380,1468,1463,0,0,2022-08-16 11:30:00,207200,0,,452,38,878,7,100.0,8561.94,10.0,晴れ
2022-08-16 12:00:00+09:00,49340,1333,1328,0,0,2022-08-16 12:00:00,213260,0,,0,9,230,0,100.0,8436.33,21.0,薄曇
2022-08-16 12:30:00+09:00,44020,1192,1188,0,0,2022-08-16 12:30:00,182437,0,,0,9,8,0,100.0,8462.21,10.0,晴れ
2022-08-16 13:00:00+09:00,57740,1561,1558,0,0,2022-08-16 13:00:00,201483,0,,0,290,1,107,100.0,8357.46,10.0,晴れ
2022-08-16 13:30:00+09:00,57450,1539,1538,0,0,2022-08-16 13:30:00,212361,0,,0,81,0,25,70.0,7705.98,21.0,薄曇
2022-08-16 14:00:00+09:00,48210,1303,1300,0,0,2022-08-16 14:00:00,210298,0,,0,374,0,105,62.0,6972.08,21.0,薄曇
2022-08-16 14:30:00+09:00,38410,1046,1044,0,0,2022-08-16 14:30:00,237140,0,,0,878,0,82,51.0,6444.66,21.0,薄曇
2022-08-16 15:00:00+09:00,29840,815,814,0,0,2022-08-16 15:00:00,240611,0,,0,1190,0,222,41.0,5824.75,21.0,薄曇
2022-08-16 15:30:00+09:00,30870,846,845,0,0,2022-08-16 15:30:00,240149,0,,0,86,0,1169,69.0,5357.17,21.0,薄曇
2022-08-16 16:00:00+09:00,25760,719,718,0,0,2022-08-16 16:00:00,250789,0,,842,2,0,76,96.0,4746.99,10.0,晴れ
2022-08-16 16:30:00+09:00,12960,377,377,0,0,2022-08-16 16:30:00,255803,0,,874,0,0,25,98.0,3481.66,21.0,薄曇
2022-08-16 17:00:00+09:00,3190,110,109,0,0,2022-08-16 17:00:00,251369,0,,31,40,0,24,100.0,2348.2,21.0,薄曇
2022-08-16 17:30:00+09:00,2030,77,77,0,0,2022-08-16 17:30:00,238922,0,,0,42,0,25,97.0,1429.51,21.0,薄曇
2022-08-16 18:00:00+09:00,70,13,14,0,0,2022-08-16 18:00:00,229638,0,,0,1379,0,25,94.0,622.71,22.0,くもり
2022-08-16 18:30:00+09:00,0,0,0,0,0,2022-08-16 18:30:00,196839,0,,0,93,884,0,94.0,0.0,22.0,くもり
2022-08-16 19:00:00+09:00,0,0,0,0,0,2022-08-16 19:00:00,212583,0,,0,43,888,0,95.0,0.0,21.0,薄曇
2022-08-16 19:30:00+09:00,0,0,0,0,0,2022-08-16 19:30:00,218558,0,,0,41,24,1428,97.0,0.0,21.0,薄曇
2022-08-16 20:00:00+09:00,0,0,0,0,0,2022-08-16 20:00:00,200070,0,,0,42,0,80,99.0,0.0,21.0,薄曇
2022-08-16 20:30:00+09:00,0,0,0,0,0,2022-08-16 20:30:00,207183,0,,0,43,0,18,97.0,0.0,21.0,薄曇
2022-08-16 21:00:00+09:00,0,0,0,0,0,2022-08-16 21:00:00,189064,0,,0,44,0,18,95.0,0.0,21.0,薄曇
2022-08-16 21:30:00+09:00,0,0,0,0,0,2022-08-16 21:30:00,185233,0,,0,44,0,21,90.0,0.0,21.0,薄曇
2022-08-16 22:00:00+09:00,0,0,0,0,0,2022-08-16 22:00:00,136902,0,,863,2,887,0,86.0,0.0,21.0,薄曇
2022-08-16 22:30:00+09:00,0,0,0,0,0,2022-08-16 22:30:00,118832,0,,897,0,839,0,85.0,0.0,21.0,薄曇
2022-08-16 23:00:00+09:00,0,0,0,0,0,2022-08-16 23:00:00,115968,0,,873,0,91,0,84.0,0.0,21.0,薄曇
2022-08-16 23:30:00+09:00,0,0,0,0,0,2022-08-16 23:30:00,112472,0,,123,6,8,0,70.0,0.0,21.0,薄曇
2022-08-17 00:00:00+09:00,0,0,0,0,0,2022-08-17 00:00:00,106814,0,,0,9,9,0,100.0,0.0,22.0,くもり
2022-08-17 00:30:00+09:00,0,0,0,0,0,2022-08-17 00:30:00,96920,0,,0,8,8,0,61.0,0.0,22.0,くもり
2022-08-17 01:00:00+09:00,0,0,0,0,0,2022-08-17 01:00:00,113917,0,,0,9,9,0,44.0,0.0,22.0,くもり
2022-08-17 01:30:00+09:00,0,0,0,0,0,2022-08-17 01:30:00,111402,0,,0,9,9,0,61.0,0.0,22.0,くもり
2022-08-17 02:00:00+09:00,0,0,0,0,0,2022-08-17 02:00:00,105130,0,,0,8,8,0,86.0,0.0,22.0,くもり
2022-08-17 02:30:00+09:00,0,0,0,0,0,2022-08-17 02:30:00,105855,0,,0,9,9,0,26.0,0.0,22.0,くもり
2022-08-17 03:00:00+09:00,0,0,0,0,0,2022-08-17 03:00:00,99936,0,,0,9,9,0,65.0,0.0,22.0,くもり
2022-08-17 03:30:00+09:00,0,0,0,0,0,2022-08-17 03:30:00,104362,0,,0,8,8,0,41.0,0.0,22.0,くもり
2022-08-17 04:00:00+09:00,0,0,0,0,0,2022-08-17 04:00:00,101808,0,,0,9,9,0,35.0,0.0,22.0,くもり
2022-08-17 04:30:00+09:00,0,0,0,0,0,2022-08-17 04:30:00,101769,0,,0,8,8,0,32.0,0.0,22.0,くもり
2022-08-17 05:00:00+09:00,80,12,11,0,0,2022-08-17 05:00:00,113791,0,,0,9,9,0,45.0,0.0,22.0,くもり
2022-08-17 05:30:00+09:00,1950,73,73,0,0,2022-08-17 05:30:00,107101,0,,0,9,9,0,34.0,541.09,22.0,くもり
2022-08-17 06:00:00+09:00,5120,160,160,0,0,2022-08-17 06:00:00,105119,0,,0,8,8,0,24.0,937.92,22.0,くもり
2022-08-17 06:30:00+09:00,7120,214,214,0,0,2022-08-17 06:30:00,123412,0,,0,9,9,0,31.0,1783.64,22.0,くもり
2022-08-17 07:00:00+09:00,6020,185,185,0,0,2022-08-17 07:00:00,150602,0,,0,9,9,0,39.0,2415.31,22.0,くもり
2022-08-17 07:30:00+09:00,7910,236,235,0,0,2022-08-17 07:30:00,155542,0,,0,8,8,0,45.0,2107.81,31.0,少雨
2022-08-17 08:00:00+09:00,12380,354,353,0,0,2022-08-17 08:00:00,160128,0,,0,9,9,0,85.0,3228.37,31.0,少雨
2022-08-17 08:30:00+09:00,12530,358,357,0,0,2022-08-17 08:30:00,178493,0,,0,1530,8,0,86.0,3804.06,22.0,くもり
2022-08-17 09:00:00+09:00,8090,238,237,0,0,2022-08-17 09:00:00,187120,0,,0,95,9,0,82.0,4348.89,22.0,くもり
2022-08-17 09:30:00+09:00,11800,337,336,0,0,2022-08-17 09:30:00,188345,0,,0,41,9,0,63.0,4520.18,22.0,くもり
2022-08-17 10:00:00+09:00,30800,845,842,0,0,2022-08-17 10:00:00,166594,0,,0,1236,8,0,38.0,4588.45,22.0,くもり
2022-08-17 10:30:00+09:00,32800,901,901,0,0,2022-08-17 10:30:00,175175,0,,0,1209,1,15,52.0,5076.25,22.0,くもり
2022-08-17 11:00:00+09:00,59000,1621,1623,0,0,2022-08-17 11:00:00,151430,0,,863,25,129,7,68.0,5508.25,22.0,くもり
2022-08-17 11:30:00+09:00,40890,1135,1136,0,0,2022-08-17 11:30:00,181751,0,,895,0,8,0,72.0,5894.94,22.0,くもり
2022-08-17 12:00:00+09:00,34690,959,954,0,0,2022-08-17 12:00:00,187244,0,,895,0,9,0,68.0,6193.16,22.0,くもり
2022-08-17 12:30:00+09:00,28420,786,782,0,0,2022-08-17 12:30:00,170178,0,,31,40,9,0,74.0,5923.64,22.0,くもり
2022-08-17 13:00:00+09:00,30870,853,849,0,0,2022-08-17 13:00:00,185842,0,,0,1260,0,20,100.0,5580.77,22.0,くもり
