,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name
2022-10-23 05:00:00+09:00,0,0,0,0,0,2022-10-23 05:00:00,38892,0,,0,0,9,0,100.0,0.0,22.0,くもり
2022-10-23 05:30:00+09:00,0,0,0,0,0,2022-10-23 05:30:00,43652,0,,0,0,9,0,100.0,0.0,22.0,くもり
2022-10-23 06:00:00+09:00,470,22,25,0,0,2022-10-23 06:00:00,38433,0,,0,0,8,0,100.0,0.0,22.0,くもり
2022-10-23 06:30:00+09:00,4150,68,103,0,0,2022-10-23 06:30:00,51123,0,,0,0,9,0,100.0,317.14,22.0,くもり
2022-10-23 07:00:00+09:00,8970,146,289,0,0,2022-10-23 07:00:00,62269,0,,0,0,8,0,100.0,626.83,22.0,くもり
2022-10-23 07:30:00+09:00,14410,451,484,0,0,2022-10-23 07:30:00,58488,0,,0,0,8,0,100.0,3251.08,10.0,晴れ
2022-10-23 08:00:00+09:00,19130,561,655,0,0,2022-10-23 08:00:00,53918,0,,0,0,9,0,98.0,4246.48,10.0,晴れ
2022-10-23 08:30:00+09:00,24010,746,880,0,0,2022-10-23 08:30:00,48417,0,,0,0,9,0,11.0,5158.4,10.0,晴れ
2022-10-23 09:00:00+09:00,26230,917,975,0,0,2022-10-23 09:00:00,49955,0,,0,137,0,123,0.0,5972.56,10.0,晴れ
2022-10-23 09:30:00+09:00,30630,1084,1131,0,0,2022-10-23 09:30:00,50314,0,,0,86,0,39,0.0,6604.88,10.0,晴れ
2022-10-23 10:00:00+09:00,26050,926,966,0,0,2022-10-23 10:00:00,53248,0,,0,35,0,319,0.0,7098.67,10.0,晴れ
2022-10-23 10:30:00+09:00,33890,1201,1246,0,0,2022-10-23 10:30:00,51476,0,,0,34,0,133,0.0,7531.26,10.0,晴れ
2022-10-23 11:00:00+09:00,37810,1333,1381,0,0,2022-10-23 11:00:00,45373,0,,0,37,0,54,0.0,7817.01,10.0,晴れ
2022-10-23 11:30:00+09:00,32710,1158,1201,0,0,2022-10-23 11:30:00,53658,0,,0,86,0,151,0.0,7749.53,10.0,晴れ
2022-10-23 12:00:00+09:00,28370,1009,1046,0,0,2022-10-23 12:00:00,54960,0,,0,34,0,28,0.0,7527.21,10.0,晴れ
2022-10-23 12:30:00+09:00,21990,780,816,0,0,2022-10-23 12:30:00,62488,0,,0,691,0,25,0.0,7126.12,10.0,晴れ
2022-10-23 13:00:00+09:00,29110,1036,1081,0,0,2022-10-23 13:00:00,47971,0,,0,205,0,26,0.0,6594.33,10.0,晴れ
2022-10-23 13:30:00+09:00,25600,907,949,0,0,2022-10-23 13:30:00,54113,0,,0,40,0,25,14.0,6004.37,10.0,晴れ
2022-10-23 14:00:00+09:00,19300,685,723,0,0,2022-10-23 14:00:00,65161,0,,0,34,0,25,16.0,5305.4,10.0,晴れ
2022-10-23 14:30:00+09:00,14480,539,565,0,0,2022-10-23 14:30:00,69231,0,,0,33,0,25,18.0,4541.5,10.0,晴れ
2022-10-23 15:00:00+09:00,8310,312,326,0,0,2022-10-23 15:00:00,75004,0,,0,33,0,25,21.0,3690.34,10.0,晴れ
2022-10-23 15:30:00+09:00,4280,165,174,0,0,2022-10-23 15:30:00,78195,0,,0,33,0,25,24.0,2764.55,10.0,晴れ
2022-10-23 16:00:00+09:00,2490,101,106,0,0,2022-10-23 16:00:00,83693,0,,0,33,0,25,27.0,1786.98,10.0,晴れ
2022-10-23 16:30:00+09:00,330,22,23,0,0,2022-10-23 16:30:00,80287,0,,0,33,0,25,27.0,786.89,10.0,晴れ
2022-10-23 17:00:00+09:00,0,0,0,0,0,2022-10-23 17:00:00,80341,0,,0,33,0,25,26.0,0.0,10.0,晴れ
2022-10-23 17:30:00+09:00,0,0,0,0,0,2022-10-23 17:30:00,78623,0,,0,33,0,25,29.0,0.0,10.0,晴れ
2022-10-23 18:00:00+09:00,0,0,0,0,0,2022-10-23 18:00:00,78421,0,,0,33,0,25,32.0,0.0,10.0,晴れ
2022-10-23 18:30:00+09:00,0,0,0,0,0,2022-10-23 18:30:00,81270,0,,0,33,0,25,35.0,0.0,21.0,薄曇
2022-10-23 19:00:00+09:00,0,0,0,0,0,2022-10-23 19:00:00,74763,0,,0,33,0,25,37.0,0.0,21.0,薄曇
2022-10-23 19:30:00+09:00,0,0,0,0,0,2022-10-23 19:30:00,74445,0,,0,32,0,25,39.0,0.0,10.0,晴れ
2022-10-23 20:00:00+09:00,0,0,0,0,0,2022-10-23 20:00:00,73970,0,,0,33,0,25,41.0,0.0,10.0,晴れ
2022-10-23 20:30:00+09:00,0,0,0,0,0,2022-10-23 20:30:00,72005,0,,0,33,0,25,38.0,0.0,10.0,晴れ
2022-10-23 21:00:00+09:00,0,0,0,0,0,2022-10-23 21:00:00,73103,0,,0,33,0,24,36.0,0.0,10.0,晴れ
2022-10-23 21:30:00+09:00,0,0,0,0,0,2022-10-23 21:30:00,59556,0,,0,32,0,25,35.0,0.0,10.0,晴れ
2022-10-23 22:00:00+09:00,0,0,0,0,0,2022-10-23 22:00:00,43442,0,,886,2,897,1,34.0,0.0,21.0,薄曇
2022-10-23 22:30:00+09:00,0,0,0,0,0,2022-10-23 22:30:00,44022,0,,32,16,33,17,36.0,0.0,21.0,薄曇
2022-10-23 23:00:00+09:00,0,0,0,0,0,2022-10-23 23:00:00,40882,0,,871,0,0,17,38.0,0.0,10.0,晴れ
2022-10-23 23:30:00+09:00,0,0,0,0,0,2022-10-23 23:30:00,38581,0,,103,0,548,0,36.0,0.0,10.0,晴れ
2022-10-24 00:00:00+09:00,0,0,0,0,0,2022-10-24 00:00:00,38855,0,,0,25,0,25,65.0,0.0,22.0,くもり
2022-10-24 00:30:00+09:00,0,0,0,0,0,2022-10-24 00:30:00,37711,0,,0,1,94,1,55.0,0.0,22.0,くもり
2022-10-24 01:00:00+09:00,0,0,0,0,0,2022-10-24 01:00:00,36342,0,,0,0,5,0,52.0,0.0,32.0,弱い雨
2022-10-24 01:30:00+09:00,0,0,0,0,0,2022-10-24 01:30:00,37819,0,,66,0,2,0,59.0,0.0,22.0,くもり
2022-10-24 02:00:00+09:00,0,0,0,0,0,2022-10-24 02:00:00,35869,0,,23,0,0,0,75.0,0.0,22.0,くもり
2022-10-24 02:30:00+09:00,0,0,0,0,0,2022-10-24 02:30:00,36165,0,,0,0,0,0,59.0,0.0,22.0,くもり
2022-10-24 03:00:00+09:00,0,0,0,0,0,2022-10-24 03:00:00,33056,0,,0,0,0,0,91.0,0.0,31.0,少雨
2022-10-24 03:30:00+09:00,0,0,0,0,0,2022-10-24 03:30:00,35432,0,,0,0,0,0,84.0,0.0,22.0,くもり
2022-10-24 04:00:00+09:00,0,0,0,0,0,2022-10-24 04:00:00,35172,0,,0,0,0,0,96.0,0.0,22.0,くもり
2022-10-24 04:30:00+09:00,0,0,0,0,0,2022-10-24 04:30:00,36540,0,,0,0,0,0,77.0,0.0,31.0,少雨
2022-10-24 05:00:00+09:00,0,0,0,0,0,2022-10-24 05:00:00,35614,0,,0,0,0,0,83.0,0.0,22.0,くもり
2022-10-24 05:30:00+09:00,0,0,0,0,0,2022-10-24 05:30:00,37203,0,,0,0,0,0,93.0,0.0,31.0,少雨
2022-10-24 06:00:00+09:00,0,0,0,0,0,2022-10-24 06:00:00,44992,0,,0,0,0,0,96.0,0.0,22.0,くもり
2022-10-24 06:30:00+09:00,190,19,19,0,0,2022-10-24 06:30:00,56875,0,,0,0,0,0,97.0,349.76,22.0,くもり
2022-10-24 07:00:00+09:00,1270,57,60,0,0,2022-10-24 07:00:00,61422,0,,0,0,0,0,94.0,891.39,31.0,少雨
2022-10-24 07:30:00+09:00,2510,102,105,0,0,2022-10-24 07:30:00,73247,0,,0,0,0,0,94.0,1061.37,22.0,くもり
2022-10-24 08:00:00+09:00,1780,75,77,0,0,2022-10-24 08:00:00,77985,0,,0,0,0,0,91.0,1378.08,22.0,くもり
2022-10-24 08:30:00+09:00,2940,116,120,0,0,2022-10-24 08:30:00,76929,0,,0,0,0,0,100.0,1894.93,22.0,くもり
2022-10-24 09:00:00+09:00,5170,198,204,0,0,2022-10-24 09:00:00,76803,0,,0,1527,0,197,87.0,2455.18,22.0,くもり
2022-10-24 09:30:00+09:00,6980,263,272,0,0,2022-10-24 09:30:00,73209,0,,0,1580,0,87,94.0,2480.58,22.0,くもり
2022-10-24 10:00:00+09:00,9200,347,356,0,0,2022-10-24 10:00:00,71778,0,,0,86,0,1401,90.0,2418.66,22.0,くもり
2022-10-24 10:30:00+09:00,8820,331,341,0,0,2022-10-24 10:30:00,69630,0,,0,50,0,1493,99.0,3583.55,22.0,くもり
2022-10-24 11:00:00+09:00,10610,398,410,0,0,2022-10-24 11:00:00,68955,0,,0,39,0,1370,94.0,4521.11,22.0,くもり
2022-10-24 11:30:00+09:00,10650,398,408,0,0,2022-10-24 11:30:00,66486,0,,0,39,0,1374,98.0,5426.96,21.0,薄曇
2022-10-24 12:00:00+09:00,12230,452,467,0,0,2022-10-24 12:00:00,66380,0,,0,32,0,68,78.0,6345.83,21.0,薄曇
2022-10-24 12:30:00+09:00,12930,476,494,0,0,2022-10-24 12:30:00,64998,0,,0,31,0,31,79.0,6547.58,10.0,晴れ
2022-10-24 13:00:00+09:00,8630,322,336,0,0,2022-10-24 13:00:00,64131,0,,0,1429,0,80,81.0,6590.08,10.0,晴れ
2022-10-24 13:30:00+09:00,3870,148,155,0,0,2022-10-24 13:30:00,72863,0,,0,85,0,41,45.0,5937.82,10.0,晴れ
2022-10-24 14:00:00+09:00,4370,167,174,0,0,2022-10-24 14:00:00,70675,0,,0,31,0,31,42.0,5188.2,10.0,晴れ
2022-10-24 14:30:00+09:00,3030,118,124,0,0,2022-10-24 14:30:00,74014,0,,0,30,0,30,40.0,4263.63,10.0,晴れ
2022-10-24 15:00:00+09:00,2570,102,107,0,0,2022-10-24 15:00:00,71289,0,,0,31,0,30,39.0,3313.35,21.0,薄曇
2022-10-24 15:30:00+09:00,950,46,49,0,0,2022-10-24 15:30:00,76203,0,,0,30,0,30,43.0,2325.34,21.0,薄曇
2022-10-24 16:00:00+09:00,950,47,48,0,0,2022-10-24 16:00:00,71247,0,,0,31,0,30,48.0,1396.47,21.0,薄曇
2022-10-24 16:30:00+09:00,20,3,4,0,0,2022-10-24 16:30:00,76063,0,,0,31,0,30,56.0,551.59,21.0,薄曇
2022-10-24 17:00:00+09:00,0,0,0,0,0,2022-10-24 17:00:00,74971,0,,0,30,0,30,64.0,0.0,22.0,くもり
2022-10-24 17:30:00+09:00,0,0,0,0,0,2022-10-24 17:30:00,72874,0,,0,31,0,30,76.0,0.0,22.0,くもり
2022-10-24 18:00:00+09:00,0,0,0,0,0,2022-10-24 18:00:00,76410,0,,0,30,0,30,89.0,0.0,22.0,くもり
2022-10-24 18:30:00+09:00,0,0,0,0,0,2022-10-24 18:30:00,74182,0,,0,31,0,30,83.0,0.0,22.0,くもり
2022-10-24 19:00:00+09:00,0,0,0,0,0,2022-10-24 19:00:00,72270,0,,0,30,0,30,77.0,0.0,22.0,くもり
2022-10-24 19:30:00+09:00,0,0,0,0,0,2022-10-24 19:30:00,73644,0,,0,31,0,30,76.0,0.0,22.0,くもり
2022-10-24 20:00:00+09:00,0,0,0,0,0,2022-10-24 20:00:00,71271,0,,0,31,0,30,75.0,0.0,22.0,くもり
2022-10-24 20:30:00+09:00,0,0,0,0,0,2022-10-24 20:30:00,71871,0,,0,30,0,30,72.0,0.0,22.0,くもり
2022-10-24 21:00:00+09:00,0,0,0,0,0,2022-10-24 21:00:00,67482,0,,0,31,0,30,69.0,0.0,22.0,くもり
2022-10-24 21:30:00+09:00,0,0,0,0,0,2022-10-24 21:30:00,59419,0,,0,30,0,30,66.0,0.0,22.0,くもり
2022-10-24 22:00:00+09:00,0,0,0,0,0,2022-10-24 22:00:00,40388,0,,886,1,892,1,62.0,0.0,22.0,くもり
2022-10-24 22:30:00+09:00,0,0,0,0,0,2022-10-24 22:30:00,40826,0,,920,0,925,0,65.0,0.0,22.0,くもり
2022-10-24 23:00:00+09:00,0,0,0,0,0,2022-10-24 23:00:00,41128,0,,921,0,927,0,69.0,0.0,22.0,くもり
2022-10-24 23:30:00+09:00,0,0,0,0,0,2022-10-24 23:30:00,38418,0,,921,0,928,0,59.0,0.0,21.0,薄曇
2022-10-25 00:00:00+09:00,0,0,0,0,0,2022-10-25 00:00:00,39420,0,,32,32,32,23,100.0,0.0,22.0,くもり
2022-10-25 00:30:00+09:00,0,0,0,0,0,2022-10-25 00:30:00,41104,0,,888,1,893,0,99.0,0.0,22.0,くもり
2022-10-25 01:00:00+09:00,0,0,0,0,0,2022-10-25 01:00:00,35399,0,,804,0,929,0,98.0,0.0,22.0,くもり
2022-10-25 01:30:00+09:00,0,0,0,0,0,2022-10-25 01:30:00,37737,0,,3,0,929,0,100.0,0.0,22.0,くもり
2022-10-25 02:00:00+09:00,0,0,0,0,0,2022-10-25 02:00:00,35215,0,,0,0,365,0,100.0,0.0,22.0,くもり
2022-10-25 02:30:00+09:00,0,0,0,0,0,2022-10-25 02:30:00,33756,0,,0,0,0,0,99.0,0.0,22.0,くもり
2022-10-25 03:00:00+09:00,0,0,0,0,0,2022-10-25 03:00:00,32529,0,,0,0,0,0,83.0,0.0,22.0,くもり
2022-10-25 03:30:00+09:00,0,0,0,0,0,2022-10-25 03:30:00,33526,0,,0,0,0,0,71.0,0.0,22.0,くもり
2022-10-25 04:00:00+09:00,0,0,0,0,0,2022-10-25 04:00:00,32671,0,,0,0,0,0,99.0,0.0,22.0,くもり
2022-10-25 04:30:00+09:00,0,0,0,0,0,2022-10-25 04:30:00,36126,0,,0,0,0,0,78.0,0.0,22.0,くもり
2022-10-25 05:00:00+09:00,0,0,0,0,0,2022-10-25 05:00:00,35605,0,,0,0,0,0,99.0,0.0,22.0,くもり
2022-10-25 05:30:00+09:00,0,0,0,0,0,2022-10-25 05:30:00,45143,0,,0,0,0,0,100.0,0.0,22.0,くもり
2022-10-25 06:00:00+09:00,0,8,8,0,0,2022-10-25 06:00:00,40575,0,,0,0,0,0,100.0,0.0,22.0,くもり
2022-10-25 06:30:00+09:00,690,38,40,0,0,2022-10-25 06:30:00,48296,0,,0,0,0,0,100.0,638.31,22.0,くもり
2022-10-25 07:00:00+09:00,1900,80,83,0,0,2022-10-25 07:00:00,69643,0,,0,0,0,0,100.0,1478.15,21.0,薄曇
2022-10-25 07:30:00+09:00,6210,237,243,0,0,2022-10-25 07:30:00,64959,0,,0,0,0,0,100.0,2098.19,21.0,薄曇
2022-10-25 08:00:00+09:00,6040,225,236,0,0,2022-10-25 08:00:00,64682,0,,0,0,0,0,100.0,2428.7,22.0,くもり
2022-10-25 08:30:00+09:00,7630,283,297,0,0,2022-10-25 08:30:00,61831,0,,0,0,0,0,100.0,3135.11,22.0,くもり
2022-10-25 09:00:00+09:00,10610,391,409,0,0,2022-10-25 09:00:00,68073,0,,0,1282,0,25,100.0,3836.02,21.0,薄曇
2022-10-25 09:30:00+09:00,11460,419,440,0,0,2022-10-25 09:30:00,67570,0,,0,1285,0,26,100.0,4947.29,21.0,薄曇
2022-10-25 10:00:00+09:00,13340,488,511,0,0,2022-10-25 10:00:00,63729,0,,0,74,0,1103,99.0,6077.14,10.0,晴れ
2022-10-25 10:30:00+09:00,10490,386,403,0,0,2022-10-25 10:30:00,69287,0,,0,31,0,1368,98.0,6636.39,10.0,晴れ
2022-10-25 11:00:00+09:00,10430,384,402,0,0,2022-10-25 11:00:00,67883,0,,0,34,0,1382,100.0,7078.57,10.0,晴れ
2022-10-25 11:30:00+09:00,9980,367,384,0,0,2022-10-25 11:30:00,67285,0,,0,37,0,1422,100.0,7284.36,10.0,晴れ
2022-10-25 12:00:00+09:00,9700,358,374,0,0,2022-10-25 12:00:00,68845,0,,0,1379,0,78,100.0,7340.83,10.0,晴れ
2022-10-25 12:30:00+09:00,10350,381,399,0,0,2022-10-25 12:30:00,68166,0,,0,80,0,31,100.0,7371.32,10.0,晴れ
2022-10-25 13:00:00+09:00,9010,333,348,0,0,2022-10-25 13:00:00,62675,0,,0,31,0,30,100.0,7043.0,10.0,晴れ
2022-10-25 13:30:00+09:00,7500,279,292,0,0,2022-10-25 13:30:00,70589,0,,0,31,0,31,86.0,6486.62,10.0,晴れ
2022-10-25 14:00:00+09:00,6110,228,239,0,0,2022-10-25 14:00:00,68749,0,,0,31,0,30,95.0,5793.6,10.0,晴れ
2022-10-25 14:30:00+09:00,4670,177,185,0,0,2022-10-25 14:30:00,68169,0,,0,1548,0,248,94.0,4975.8,10.0,晴れ
2022-10-25 15:00:00+09:00,3430,132,138,0,0,2022-10-25 15:00:00,72442,0,,0,84,0,41,93.0,4047.23,10.0,晴れ
2022-10-25 15:30:00+09:00,1830,76,80,0,0,2022-10-25 15:30:00,74267,0,,0,31,0,31,92.0,3023.76,10.0,晴れ
2022-10-25 16:00:00+09:00,580,33,35,0,0,2022-10-25 16:00:00,75334,0,,0,30,0,30,90.0,1922.92,10.0,晴れ
2022-10-25 16:30:00+09:00,0,3,3,0,0,2022-10-25 16:30:00,76494,0,,0,30,0,30,93.0,763.53,10.0,晴れ
2022-10-25 17:00:00+09:00,0,0,0,0,0,2022-10-25 17:00:00,71581,0,,0,30,0,30,97.0,0.0,10.0,晴れ
2022-10-25 17:30:00+09:00,0,0,0,0,0,2022-10-25 17:30:00,71936,0,,0,30,0,31,92.0,0.0,10.0,晴れ
2022-10-25 18:00:00+09:00,0,0,0,0,0,2022-10-25 18:00:00,72202,0,,0,30,0,30,88.0,0.0,10.0,晴れ
2022-10-25 18:30:00+09:00,0,0,0,0,0,2022-10-25 18:30:00,76259,0,,0,31,0,30,83.0,0.0,10.0,晴れ
2022-10-25 19:00:00+09:00,0,0,0,0,0,2022-10-25 19:00:00,70981,0,,0,30,0,30,77.0,0.0,10.0,晴れ
2022-10-25 19:30:00+09:00,0,0,0,0,0,2022-10-25 19:30:00,71587,0,,0,30,0,31,67.0,0.0,10.0,晴れ
2022-10-25 20:00:00+09:00,0,0,0,0,0,2022-10-25 20:00:00,72561,0,,0,30,0,30,56.0,0.0,10.0,晴れ
2022-10-25 20:30:00+09:00,0,0,0,0,0,2022-10-25 20:30:00,69599,0,,0,30,0,30,57.0,0.0,10.0,晴れ
2022-10-25 21:00:00+09:00,0,0,0,0,0,2022-10-25 21:00:00,70366,0,,0,30,0,30,58.0,0.0,10.0,晴れ
2022-10-25 21:30:00+09:00,0,0,0,0,0,2022-10-25 21:30:00,61744,0,,0,30,0,30,64.0,0.0,10.0,晴れ
2022-10-25 22:00:00+09:00,0,0,0,0,0,2022-10-25 22:00:00,39713,0,,885,1,888,1,71.0,0.0,10.0,晴れ
2022-10-25 22:30:00+09:00,0,0,0,0,0,2022-10-25 22:30:00,43431,0,,920,0,925,0,64.0,0.0,10.0,晴れ
2022-10-25 23:00:00+09:00,0,0,0,0,0,2022-10-25 23:00:00,38266,0,,919,0,925,0,58.0,0.0,10.0,晴れ
2022-10-25 23:30:00+09:00,0,0,0,0,0,2022-10-25 23:30:00,44568,0,,922,0,927,0,73.0,0.0,10.0,晴れ
2022-10-26 00:00:00+09:00,0,0,0,0,0,2022-10-26 00:00:00,48868,0,,32,18,32,24,100.0,0.0,22.0,くもり
2022-10-26 00:30:00+09:00,0,0,0,0,0,2022-10-26 00:30:00,47941,0,,0,23,0,24,73.0,0.0,22.0,くもり
2022-10-26 01:00:00+09:00,0,0,0,0,0,2022-10-26 01:00:00,40721,0,,889,1,894,1,86.0,0.0,22.0,くもり
2022-10-26 01:30:00+09:00,0,0,0,0,0,2022-10-26 01:30:00,39017,0,,922,0,927,0,61.0,0.0,22.0,くもり
2022-10-26 02:00:00+09:00,0,0,0,0,0,2022-10-26 02:00:00,36259,0,,901,0,771,0,52.0,0.0,22.0,くもり
2022-10-26 02:30:00+09:00,0,0,0,0,0,2022-10-26 02:30:00,35100,0,,207,0,19,0,56.0,0.0,22.0,くもり
2022-10-26 03:00:00+09:00,0,0,0,0,0,2022-10-26 03:00:00,33365,0,,0,0,0,0,74.0,0.0,22.0,くもり
2022-10-26 03:30:00+09:00,0,0,0,0,0,2022-10-26 03:30:00,33691,0,,0,0,0,0,90.0,0.0,22.0,くもり
2022-10-26 04:00:00+09:00,0,0,0,0,0,2022-10-26 04:00:00,32991,0,,0,0,0,0,72.0,0.0,22.0,くもり
2022-10-26 04:30:00+09:00,0,0,0,0,0,2022-10-26 04:30:00,34369,0,,0,0,0,0,63.0,0.0,22.0,くもり
2022-10-26 05:00:00+09:00,0,0,0,0,0,2022-10-26 05:00:00,36840,0,,0,0,0,0,80.0,0.0,22.0,くもり
2022-10-26 05:30:00+09:00,0,0,0,0,0,2022-10-26 05:30:00,33194,0,,0,0,0,0,77.0,0.0,22.0,くもり
2022-10-26 06:00:00+09:00,100,12,13,0,0,2022-10-26 06:00:00,42004,0,,0,0,0,0,50.0,0.0,22.0,くもり
2022-10-26 06:30:00+09:00,3410,42,63,0,0,2022-10-26 06:30:00,59614,0,,0,0,0,0,27.0,638.31,22.0,くもり
2022-10-26 07:00:00+09:00,8780,101,301,0,0,2022-10-26 07:00:00,58306,0,,0,0,0,0,12.0,1478.15,21.0,薄曇
2022-10-26 07:30:00+09:00,14210,438,474,0,0,2022-10-26 07:30:00,57873,0,,0,0,0,0,2.0,2098.19,21.0,薄曇
2022-10-26 08:00:00+09:00,19600,583,634,0,0,2022-10-26 08:00:00,48386,0,,0,0,0,0,0.0,2428.7,22.0,くもり
2022-10-26 08:30:00+09:00,24470,725,862,0,0,2022-10-26 08:30:00,45592,0,,0,0,0,0,0.0,3135.11,22.0,くもり
2022-10-26 09:00:00+09:00,28820,995,1051,0,0,2022-10-26 09:00:00,53162,0,,0,70,0,25,0.0,3836.02,21.0,薄曇
2022-10-26 09:30:00+09:00,32160,1130,1173,0,0,2022-10-26 09:30:00,49019,0,,0,26,0,26,0.0,4947.29,21.0,薄曇
2022-10-26 10:00:00+09:00,34770,1224,1267,0,0,2022-10-26 10:00:00,42409,0,,0,26,0,26,0.0,6077.14,10.0,晴れ
2022-10-26 10:30:00+09:00,36200,1272,1318,0,0,2022-10-26 10:30:00,40237,0,,0,25,0,25,0.0,6636.39,10.0,晴れ
2022-10-26 11:00:00+09:00,36780,1295,1340,0,0,2022-10-26 11:00:00,38131,0,,0,26,0,26,0.0,7078.57,10.0,晴れ
2022-10-26 11:30:00+09:00,36570,1286,1333,0,0,2022-10-26 11:30:00,35915,0,,0,26,0,26,0.0,7284.36,10.0,晴れ
2022-10-26 12:00:00+09:00,35490,1247,1292,0,0,2022-10-26 12:00:00,42073,0,,0,17,0,25,0.0,7340.83,10.0,晴れ
2022-10-26 12:30:00+09:00,33350,1173,1219,0,0,2022-10-26 12:30:00,43526,0,,0,17,0,25,0.0,7371.32,10.0,晴れ
2022-10-26 13:00:00+09:00,30440,1068,1116,0,0,2022-10-26 13:00:00,39706,0,,0,18,0,20,0.0,7043.0,10.0,晴れ
2022-10-26 13:30:00+09:00,26740,937,983,0,0,2022-10-26 13:30:00,46585,0,,0,17,0,18,0.0,6486.62,10.0,晴れ
2022-10-26 14:00:00+09:00,21930,771,816,0,0,2022-10-26 14:00:00,53989,0,,0,17,0,17,0.0,5793.6,10.0,晴れ
2022-10-26 14:30:00+09:00,15990,586,612,0,0,2022-10-26 14:30:00,58050,0,,0,17,0,17,0.0,4975.8,10.0,晴れ
2022-10-26 15:00:00+09:00,10280,384,402,0,0,2022-10-26 15:00:00,62846,0,,0,17,0,17,0.0,4047.23,10.0,晴れ
2022-10-26 15:30:00+09:00,5180,202,208,0,0,2022-10-26 15:30:00,67224,0,,0,17,0,17,0.0,3023.76,10.0,晴れ
2022-10-26 16:00:00+09:00,1360,61,60,0,0,2022-10-26 16:00:00,71141,0,,0,17,0,17,0.0,1922.92,10.0,晴れ
2022-10-26 16:30:00+09:00,80,11,12,0,0,2022-10-26 16:30:00,75771,0,,0,17,0,21,0.0,763.53,10.0,晴れ
2022-10-26 17:00:00+09:00,0,0,0,0,0,2022-10-26 17:00:00,76312,0,,0,17,0,25,0.0,0.0,10.0,晴れ
2022-10-26 17:30:00+09:00,0,0,0,0,0,2022-10-26 17:30:00,74885,0,,0,17,0,26,0.0,0.0,10.0,晴れ
2022-10-26 18:00:00+09:00,0,0,0,0,0,2022-10-26 18:00:00,77715,0,,0,19,0,25,0.0,0.0,10.0,晴れ
2022-10-26 18:30:00+09:00,0,0,0,0,0,2022-10-26 18:30:00,75984,0,,0,22,0,26,0.0,0.0,10.0,晴れ
2022-10-26 19:00:00+09:00,0,0,0,0,0,2022-10-26 19:00:00,74941,0,,0,25,0,25,1.0,0.0,10.0,晴れ
2022-10-26 19:30:00+09:00,0,0,0,0,0,2022-10-26 19:30:00,74606,0,,0,26,0,25,3.0,0.0,10.0,晴れ
2022-10-26 20:00:00+09:00,0,0,0,0,0,2022-10-26 20:00:00,69056,0,,0,25,0,26,5.0,0.0,10.0,晴れ
2022-10-26 20:30:00+09:00,0,0,0,0,0,2022-10-26 20:30:00,70518,0,,0,26,0,25,8.0,0.0,10.0,晴れ
2022-10-26 21:00:00+09:00,0,0,0,0,0,2022-10-26 21:00:00,69754,0,,0,25,0,25,11.0,0.0,10.0,晴れ
2022-10-26 21:30:00+09:00,0,0,0,0,0,2022-10-26 21:30:00,57477,0,,0,25,0,26,12.0,0.0,10.0,晴れ
2022-10-26 22:00:00+09:00,0,0,0,0,0,2022-10-26 22:00:00,40175,0,,743,1,767,1,12.0,0.0,10.0,晴れ
2022-10-26 22:30:00+09:00,0,0,0,0,0,2022-10-26 22:30:00,38444,0,,13,17,12,24,12.0,0.0,10.0,晴れ
2022-10-26 23:00:00+09:00,0,0,0,0,0,2022-10-26 23:00:00,37351,0,,0,0,0,26,12.0,0.0,10.0,晴れ
2022-10-26 23:30:00+09:00,0,0,0,0,0,2022-10-26 23:30:00,34916,0,,0,0,0,1,13.0,0.0,10.0,晴れ
2022-10-27 00:00:00+09:00,0,0,0,0,0,2022-10-27 00:00:00,37564,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2022-10-27 00:30:00+09:00,0,0,0,0,0,2022-10-27 00:30:00,36587,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2022-10-27 01:00:00+09:00,0,0,0,0,0,2022-10-27 01:00:00,31029,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2022-10-27 01:30:00+09:00,0,0,0,0,0,2022-10-27 01:30:00,35427,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2022-10-27 02:00:00+09:00,0,0,0,0,0,2022-10-27 02:00:00,34515,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2022-10-27 02:30:00+09:00,0,0,0,0,0,2022-10-27 02:30:00,30880,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2022-10-27 03:00:00+09:00,0,0,0,0,0,2022-10-27 03:00:00,31803,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2022-10-27 03:30:00+09:00,0,0,0,0,0,2022-10-27 03:30:00,32412,0,,0,0,90,0,0.0,0.0,10.0,晴れ
2022-10-27 04:00:00+09:00,0,0,0,0,0,2022-10-27 04:00:00,31854,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2022-10-27 04:30:00+09:00,0,0,0,0,0,2022-10-27 04:30:00,34792,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2022-10-27 05:00:00+09:00,0,0,0,0,0,2022-10-27 05:00:00,34075,0,,0,0,0,0,0.0,0.0,10.0,晴れ
