,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation,battery
2022-11-03 15:30:00+09:00,3450,143,147,0,0,3/11/2022 15:30,78289,0,,0,26,0,26,6,2671.7,10,晴れ,78289,3740,52
2022-11-03 16:00:00+09:00,640,34,37,0,0,3/11/2022 16:00,81789,0,,0,25,0,25,12,1578.15,10,晴れ,81789,711,50
2022-11-03 16:30:00+09:00,0,3,3,0,0,3/11/2022 16:30,80982,0,,0,25,0,26,8,426.56,10,晴れ,80982,6,51
2022-11-03 17:00:00+09:00,0,0,0,0,0,3/11/2022 17:00,80022,0,,0,25,0,26,4,0,10,晴れ,80022,0,51
2022-11-03 17:30:00+09:00,0,0,0,0,0,3/11/2022 17:30,74460,0,,0,25,0,25,2,0,10,晴れ,74460,0,50
2022-11-03 18:00:00+09:00,0,0,0,0,0,3/11/2022 18:00,75134,0,,0,25,0,25,0,0,10,晴れ,75134,0,50
2022-11-03 18:30:00+09:00,0,0,0,0,0,3/11/2022 18:30,75307,0,,0,25,0,26,0,0,10,晴れ,75307,0,51
2022-11-03 19:00:00+09:00,0,0,0,0,0,3/11/2022 19:00,75808,0,,0,25,0,25,0,0,10,晴れ,75808,0,50
2022-11-03 19:30:00+09:00,0,0,0,0,0,3/11/2022 19:30,76577,0,,0,25,0,26,0,0,10,晴れ,76577,0,51
2022-11-03 20:00:00+09:00,0,0,0,0,0,3/11/2022 20:00,75206,0,,0,25,0,25,0,0,10,晴れ,75206,0,50
2022-11-03 20:30:00+09:00,0,0,0,0,0,3/11/2022 20:30,74247,0,,0,25,0,25,2,0,10,晴れ,74247,0,50
2022-11-03 21:00:00+09:00,0,0,0,0,0,3/11/2022 21:00,70734,0,,0,25,0,26,5,0,10,晴れ,70734,0,51
2022-11-03 21:30:00+09:00,0,0,0,0,0,3/11/2022 21:30,61025,0,,0,25,0,25,24,0,10,晴れ,61025,0,50
2022-11-03 22:00:00+09:00,0,0,0,0,0,3/11/2022 22:00,47279,0,,890,1,758,1,43,0,10,晴れ,47279,0,1650
2022-11-03 22:30:00+09:00,0,0,0,0,0,3/11/2022 22:30,40259,0,,32,16,10,0,58,0,10,晴れ,40259,0,58
2022-11-03 23:00:00+09:00,0,0,0,0,0,3/11/2022 23:00,38738,0,,413,1,0,0,73,0,21,薄曇,38738,0,414
2022-11-03 23:30:00+09:00,0,0,0,0,0,3/11/2022 23:30,37703,0,,0,0,0,0,75,0,21,薄曇,37703,0,0
2022-11-04 00:00:00+09:00,0,0,0,0,0,4/11/2022 0:00,38624,0,,0,25,0,25,84,0,22,くもり,38624,0,50
2022-11-04 00:30:00+09:00,0,0,0,0,0,4/11/2022 0:30,40578,0,,0,0,0,1,92,0,22,くもり,40578,0,1
2022-11-04 01:00:00+09:00,0,0,0,0,0,4/11/2022 1:00,33375,0,,0,0,0,0,84,0,21,薄曇,33375,0,0
2022-11-04 01:30:00+09:00,0,0,0,0,0,4/11/2022 1:30,36368,0,,0,0,0,0,96,0,22,くもり,36368,0,0
2022-11-04 02:00:00+09:00,0,0,0,0,0,4/11/2022 2:00,35544,0,,0,0,0,0,94,0,21,薄曇,35544,0,0
2022-11-04 02:30:00+09:00,0,0,0,0,0,4/11/2022 2:30,34081,0,,0,0,0,0,93,0,22,くもり,34081,0,0
2022-11-04 03:00:00+09:00,0,0,0,0,0,4/11/2022 3:00,33594,0,,89,1,0,0,98,0,21,薄曇,33594,0,90
2022-11-04 03:30:00+09:00,0,0,0,0,0,4/11/2022 3:30,34388,0,,0,0,0,0,96,0,21,薄曇,34388,0,0
2022-11-04 04:00:00+09:00,0,0,0,0,0,4/11/2022 4:00,33881,0,,0,0,0,0,54,0,21,薄曇,33881,0,0
2022-11-04 04:30:00+09:00,0,0,0,0,0,4/11/2022 4:30,34767,0,,0,574,0,0,0,0,21,薄曇,34767,0,574
2022-11-04 05:00:00+09:00,0,0,0,0,0,4/11/2022 5:00,37017,0,,0,34,0,0,5,0,10,晴れ,37017,0,34
2022-11-04 05:30:00+09:00,0,0,0,0,0,4/11/2022 5:30,34950,0,,0,34,0,0,67,0,10,晴れ,34950,0,34
2022-11-04 06:00:00+09:00,40,12,13,0,0,4/11/2022 6:00,45684,0,,0,33,0,0,77,0,10,晴れ,45684,65,33
2022-11-04 06:30:00+09:00,3020,73,85,0,0,4/11/2022 6:30,50019,0,,0,34,0,0,70,592.21,10,晴れ,50019,3178,34
2022-11-04 07:00:00+09:00,6850,123,233,0,0,4/11/2022 7:00,57971,0,,0,34,0,0,61,1674.21,10,晴れ,57971,7206,34
2022-11-04 07:30:00+09:00,13580,366,495,0,0,4/11/2022 7:30,64353,0,,0,34,0,0,48,2858.15,10,晴れ,64353,14441,34
2022-11-04 08:00:00+09:00,13450,459,477,0,0,4/11/2022 8:00,58662,0,,0,34,0,0,30,3850.41,10,晴れ,58662,14386,34
2022-11-04 08:30:00+09:00,23490,692,821,0,0,4/11/2022 8:30,46146,0,,0,33,0,0,7,4744.5,10,晴れ,46146,25003,33
2022-11-04 09:00:00+09:00,23300,805,884,0,0,4/11/2022 9:00,52660,0,,0,92,0,389,0,5525.11,10,晴れ,52660,24989,481
2022-11-04 09:30:00+09:00,28270,1028,1050,0,0,4/11/2022 9:30,54582,0,,0,45,0,63,0,6178.88,10,晴れ,54582,30348,108
2022-11-04 10:00:00+09:00,30800,1110,1140,0,0,4/11/2022 10:00,44515,0,,0,34,0,34,0,6694.64,10,晴れ,44515,33050,68
2022-11-04 10:30:00+09:00,31970,1145,1185,0,0,4/11/2022 10:30,49061,0,,0,33,0,33,0,7063.55,10,晴れ,49061,34300,66
2022-11-04 11:00:00+09:00,32340,1162,1204,0,0,4/11/2022 11:00,47900,0,,0,34,0,34,0,7259.31,10,晴れ,47900,34706,68
2022-11-04 11:30:00+09:00,31810,1143,1186,0,0,4/11/2022 11:30,44734,0,,0,33,0,34,0,7187.82,10,晴れ,44734,34139,67
2022-11-04 12:00:00+09:00,31080,1116,1159,0,0,4/11/2022 12:00,48691,0,,0,34,0,34,0,6962.42,10,晴れ,48691,33355,68
2022-11-04 12:30:00+09:00,20060,737,767,0,0,4/11/2022 12:30,60758,0,,0,33,0,33,0,6482.94,10,晴れ,60758,21564,66
2022-11-04 13:00:00+09:00,9810,369,386,0,0,4/11/2022 13:00,68026,0,,0,34,0,30,0,5884.74,10,晴れ,68026,10565,64
2022-11-04 13:30:00+09:00,6950,262,275,0,0,4/11/2022 13:30,70971,0,,0,33,0,33,8,5031.39,10,晴れ,70971,7487,66
2022-11-04 14:00:00+09:00,2820,114,121,0,0,4/11/2022 14:00,77468,0,,0,34,0,34,10,4138.94,21,薄曇,77468,3055,68
2022-11-04 14:30:00+09:00,1040,50,54,0,0,4/11/2022 14:30,82472,0,,0,33,0,34,14,3308.23,21,薄曇,82472,1144,67
2022-11-04 15:00:00+09:00,160,20,21,0,0,4/11/2022 15:00,77337,0,,0,33,0,33,19,2474.59,21,薄曇,77337,201,66
2022-11-04 15:30:00+09:00,0,4,4,0,0,4/11/2022 15:30,82625,0,,0,33,0,34,21,1760.42,21,薄曇,82625,8,67
2022-11-04 16:00:00+09:00,0,0,0,0,0,4/11/2022 16:00,76573,0,,0,34,0,34,23,1008.93,21,薄曇,76573,0,68
2022-11-04 16:30:00+09:00,0,0,0,0,0,4/11/2022 16:30,81080,0,,0,33,0,33,28,252.42,21,薄曇,81080,0,66
2022-11-04 17:00:00+09:00,0,0,0,0,0,4/11/2022 17:00,80356,0,,0,33,0,34,33,0,21,薄曇,80356,0,67
2022-11-04 17:30:00+09:00,0,0,0,0,0,4/11/2022 17:30,77936,0,,0,33,0,33,55,0,21,薄曇,77936,0,66
2022-11-04 18:00:00+09:00,0,0,0,0,0,4/11/2022 18:00,79097,0,,0,33,0,34,76,0,21,薄曇,79097,0,67
2022-11-04 18:30:00+09:00,0,0,0,0,0,4/11/2022 18:30,77338,0,,0,34,0,33,79,0,10,晴れ,77338,0,67
2022-11-04 19:00:00+09:00,0,0,0,0,0,4/11/2022 19:00,74562,0,,0,33,0,34,82,0,10,晴れ,74562,0,67
2022-11-04 19:30:00+09:00,0,0,0,0,0,4/11/2022 19:30,74509,0,,0,33,0,33,81,0,21,薄曇,74509,0,66
2022-11-04 20:00:00+09:00,0,0,0,0,0,4/11/2022 20:00,74989,0,,0,33,0,34,79,0,21,薄曇,74989,0,67
2022-11-04 20:30:00+09:00,0,0,0,0,0,4/11/2022 20:30,70888,0,,0,33,0,33,74,0,22,くもり,70888,0,66
2022-11-04 21:00:00+09:00,0,0,0,0,0,4/11/2022 21:00,69363,0,,0,33,0,33,69,0,22,くもり,69363,0,66
2022-11-04 21:30:00+09:00,0,0,0,0,0,4/11/2022 21:30,59838,0,,0,33,0,34,59,0,22,くもり,59838,0,67
2022-11-04 22:00:00+09:00,0,0,0,0,0,4/11/2022 22:00,37845,0,,0,33,0,33,49,0,22,くもり,37845,0,66
2022-11-04 22:30:00+09:00,0,0,0,0,0,4/11/2022 22:30,39629,0,,0,33,0,33,40,0,22,くもり,39629,0,66
2022-11-04 23:00:00+09:00,0,0,0,0,0,4/11/2022 23:00,38079,0,,0,33,0,34,31,0,22,くもり,38079,0,67
2022-11-04 23:30:00+09:00,0,0,0,0,0,4/11/2022 23:30,35780,0,,0,32,0,33,32,0,21,薄曇,35780,0,65
2022-11-05 00:00:00+09:00,0,0,0,0,0,5/11/2022 0:00,38631,0,,0,41,0,33,50,0,22,くもり,38631,0,74
2022-11-05 00:30:00+09:00,0,0,0,0,0,5/11/2022 0:30,39905,0,,888,2,892,1,50,0,22,くもり,39905,0,1783
2022-11-05 01:00:00+09:00,0,0,0,0,0,5/11/2022 1:00,33754,0,,809,0,458,0,40,0,21,薄曇,33754,0,1267
2022-11-05 01:30:00+09:00,0,0,0,0,0,5/11/2022 1:30,36912,0,,68,0,0,0,35,0,22,くもり,36912,0,68
2022-11-05 02:00:00+09:00,0,0,0,0,0,5/11/2022 2:00,34896,0,,0,0,0,0,46,0,21,薄曇,34896,0,0
2022-11-05 02:30:00+09:00,0,0,0,0,0,5/11/2022 2:30,33451,0,,0,0,0,0,54,0,22,くもり,33451,0,0
2022-11-05 03:00:00+09:00,0,0,0,0,0,5/11/2022 3:00,32486,0,,0,0,0,0,55,0,21,薄曇,32486,0,0
2022-11-05 03:30:00+09:00,0,0,0,0,0,5/11/2022 3:30,33309,0,,0,0,0,0,69,0,21,薄曇,33309,0,0
2022-11-05 04:00:00+09:00,0,0,0,0,0,5/11/2022 4:00,33269,0,,0,0,0,0,71,0,21,薄曇,33269,0,0
2022-11-05 04:30:00+09:00,0,0,0,0,0,5/11/2022 4:30,34508,0,,0,0,0,0,59,0,21,薄曇,34508,0,0
2022-11-05 05:00:00+09:00,0,0,0,0,0,5/11/2022 5:00,39356,0,,0,1499,0,0,65,0,10,晴れ,39356,0,1499
2022-11-05 05:30:00+09:00,0,0,0,0,0,5/11/2022 5:30,45265,0,,0,87,0,0,63,0,10,晴れ,45265,0,87
2022-11-05 06:00:00+09:00,0,5,6,0,0,5/11/2022 6:00,38698,0,,0,33,0,0,57,0,10,晴れ,38698,11,33
2022-11-05 06:30:00+09:00,520,33,34,0,0,5/11/2022 6:30,52070,0,,0,33,0,0,47,592.21,10,晴れ,52070,587,33
2022-11-05 07:00:00+09:00,2270,91,95,0,0,5/11/2022 7:00,72996,0,,0,32,0,0,35,1674.21,10,晴れ,72996,2456,32
2022-11-05 07:30:00+09:00,3250,123,130,0,0,5/11/2022 7:30,69085,0,,0,33,0,0,38,2858.15,10,晴れ,69085,3503,33
2022-11-05 08:00:00+09:00,7360,272,286,0,0,5/11/2022 8:00,70182,0,,0,33,0,0,40,3850.41,10,晴れ,70182,7918,33
2022-11-05 08:30:00+09:00,9880,362,380,0,0,5/11/2022 8:30,70707,0,,0,33,0,0,41,4744.5,10,晴れ,70707,10622,33
2022-11-05 09:00:00+09:00,12210,444,466,0,0,5/11/2022 9:00,65683,0,,0,1199,0,32,45,5525.11,10,晴れ,65683,13120,1231
2022-11-05 09:30:00+09:00,14430,519,546,0,0,5/11/2022 9:30,67688,0,,0,207,0,905,46,6178.88,10,晴れ,67688,15495,1112
2022-11-05 10:00:00+09:00,22940,815,855,0,0,5/11/2022 10:00,61751,0,,0,31,0,573,43,6694.64,10,晴れ,61751,24610,604
2022-11-05 10:30:00+09:00,32230,1134,1185,0,0,5/11/2022 10:30,49600,0,,0,40,0,34,34,7063.55,10,晴れ,49600,34549,74
2022-11-05 11:00:00+09:00,30240,1078,1124,0,0,5/11/2022 11:00,47026,0,,0,159,0,48,22,7259.31,10,晴れ,47026,32442,207
2022-11-05 11:30:00+09:00,30040,1080,1124,0,0,5/11/2022 11:30,47928,0,,0,32,0,123,8,7187.82,10,晴れ,47928,32244,155
2022-11-05 12:00:00+09:00,30120,1084,1131,0,0,5/11/2022 12:00,46059,0,,0,31,0,132,0,6962.42,10,晴れ,46059,32335,163
2022-11-05 12:30:00+09:00,27430,972,1019,0,0,5/11/2022 12:30,51097,0,,0,180,0,33,4,6482.94,10,晴れ,51097,29421,213
2022-11-05 13:00:00+09:00,26510,933,983,0,0,5/11/2022 13:00,48169,0,,0,215,0,33,11,5884.74,10,晴れ,48169,28426,248
2022-11-05 13:30:00+09:00,17460,628,661,0,0,5/11/2022 13:30,62664,0,,0,867,0,32,19,5031.39,10,晴れ,62664,18749,899
2022-11-05 14:00:00+09:00,15740,580,608,0,0,5/11/2022 14:00,58446,0,,0,980,0,33,23,4138.94,21,薄曇,58446,16928,1013
2022-11-05 14:30:00+09:00,8140,304,317,0,0,5/11/2022 14:30,66399,0,,0,81,0,33,28,3308.23,21,薄曇,66399,8761,114
2022-11-05 15:00:00+09:00,4770,183,191,0,0,5/11/2022 15:00,67215,0,,0,30,0,32,32,2474.59,21,薄曇,67215,5144,62
2022-11-05 15:30:00+09:00,2810,112,117,0,0,5/11/2022 15:30,79153,0,,0,31,0,33,37,1760.42,21,薄曇,79153,3039,64
2022-11-05 16:00:00+09:00,350,26,27,0,0,5/11/2022 16:00,77281,0,,0,30,0,32,42,1008.93,21,薄曇,77281,403,62
2022-11-05 16:30:00+09:00,0,0,0,0,0,5/11/2022 16:30,80747,0,,0,30,0,33,45,252.42,21,薄曇,80747,0,63
2022-11-05 17:00:00+09:00,0,0,0,0,0,5/11/2022 17:00,77412,0,,0,31,0,32,48,0,21,薄曇,77412,0,63
2022-11-05 17:30:00+09:00,0,0,0,0,0,5/11/2022 17:30,75074,0,,0,30,0,33,38,0,21,薄曇,75074,0,63
2022-11-05 18:00:00+09:00,0,0,0,0,0,5/11/2022 18:00,78476,0,,0,30,0,32,28,0,21,薄曇,78476,0,62
2022-11-05 18:30:00+09:00,0,0,0,0,0,5/11/2022 18:30,76395,0,,0,31,0,33,33,0,10,晴れ,76395,0,64
2022-11-05 19:00:00+09:00,0,0,0,0,0,5/11/2022 19:00,73837,0,,0,30,0,32,39,0,10,晴れ,73837,0,62
2022-11-05 19:30:00+09:00,0,0,0,0,0,5/11/2022 19:30,74490,0,,0,30,0,32,44,0,21,薄曇,74490,0,62
2022-11-05 20:00:00+09:00,0,0,0,0,0,5/11/2022 20:00,73122,0,,0,30,0,33,49,0,21,薄曇,73122,0,63
2022-11-05 20:30:00+09:00,0,0,0,0,0,5/11/2022 20:30,73190,0,,0,30,0,32,55,0,22,くもり,73190,0,62
2022-11-05 21:00:00+09:00,0,0,0,0,0,5/11/2022 21:00,71214,0,,0,31,0,32,60,0,22,くもり,71214,0,63
2022-11-05 21:30:00+09:00,0,0,0,0,0,5/11/2022 21:30,64285,0,,0,30,0,33,66,0,22,くもり,64285,0,63
2022-11-05 22:00:00+09:00,0,0,0,0,0,5/11/2022 22:00,42563,0,,889,1,891,1,71,0,22,くもり,42563,0,1782
2022-11-05 22:30:00+09:00,0,0,0,0,0,5/11/2022 22:30,40652,0,,921,0,925,0,79,0,22,くもり,40652,0,1846
2022-11-05 23:00:00+09:00,0,0,0,0,0,5/11/2022 23:00,40523,0,,921,0,648,0,86,0,22,くもり,40523,0,1569
2022-11-05 23:30:00+09:00,0,0,0,0,0,5/11/2022 23:30,38930,0,,922,0,0,0,75,0,21,薄曇,38930,0,922
2022-11-06 00:00:00+09:00,0,0,0,0,0,6/11/2022 0:00,38220,0,,32,23,0,25,2,0,10,晴れ,38220,0,80
2022-11-06 00:30:00+09:00,0,0,0,0,0,6/11/2022 0:30,39375,0,,891,1,0,9,3,0,10,晴れ,39375,0,901
2022-11-06 01:00:00+09:00,0,0,0,0,0,6/11/2022 1:00,33433,0,,923,0,0,9,0,0,10,晴れ,33433,0,932
2022-11-06 01:30:00+09:00,0,0,0,0,0,6/11/2022 1:30,37091,0,,710,0,0,8,0,0,10,晴れ,37091,0,718
2022-11-06 02:00:00+09:00,0,0,0,0,0,6/11/2022 2:00,35021,0,,0,0,0,9,0,0,10,晴れ,35021,0,9
2022-11-06 02:30:00+09:00,0,0,0,0,0,6/11/2022 2:30,32936,0,,0,0,0,9,0,0,10,晴れ,32936,0,9
2022-11-06 03:00:00+09:00,0,0,0,0,0,6/11/2022 3:00,31608,0,,0,0,0,8,0,0,10,晴れ,31608,0,8
2022-11-06 03:30:00+09:00,0,0,0,0,0,6/11/2022 3:30,32832,0,,0,0,0,9,0,0,10,晴れ,32832,0,9
2022-11-06 04:00:00+09:00,0,0,0,0,0,6/11/2022 4:00,31844,0,,0,0,0,9,0,0,10,晴れ,31844,0,9
2022-11-06 04:30:00+09:00,0,0,0,0,0,6/11/2022 4:30,35086,0,,0,0,0,8,0,0,10,晴れ,35086,0,8
2022-11-06 05:00:00+09:00,0,0,0,0,0,6/11/2022 5:00,39316,0,,0,0,0,9,0,0,10,晴れ,39316,0,9
2022-11-06 05:30:00+09:00,0,0,0,0,0,6/11/2022 5:30,42468,0,,0,0,0,8,0,0,10,晴れ,42468,0,8
2022-11-06 06:00:00+09:00,0,5,6,0,0,6/11/2022 6:00,37978,0,,0,0,0,9,0,0,10,晴れ,37978,11,9
2022-11-06 06:30:00+09:00,1950,41,51,0,0,6/11/2022 6:30,47553,0,,0,0,0,9,0,607.07,10,晴れ,47553,2042,9
2022-11-06 07:00:00+09:00,6390,76,211,0,0,6/11/2022 7:00,63268,0,,0,0,0,8,0,1742.36,10,晴れ,63268,6677,8
2022-11-06 07:30:00+09:00,11550,269,420,0,0,6/11/2022 7:30,59943,0,,0,0,0,8,0,2814.92,10,晴れ,59943,12239,8
2022-11-06 08:00:00+09:00,16830,559,556,0,0,6/11/2022 8:00,48996,0,,0,0,0,9,0,3806.41,10,晴れ,48996,17945,9
2022-11-06 08:30:00+09:00,21510,657,744,0,0,6/11/2022 8:30,49926,0,,0,0,0,8,0,4699.85,10,晴れ,49926,22911,8
2022-11-06 09:00:00+09:00,25480,810,940,0,0,6/11/2022 9:00,53961,0,,0,328,0,34,0,5479.95,10,晴れ,53961,27230,362
2022-11-06 09:30:00+09:00,28470,1005,1048,0,0,6/11/2022 9:30,53544,0,,0,54,0,37,0,6133.38,10,晴れ,53544,30523,91
2022-11-06 10:00:00+09:00,30740,1079,1127,0,0,6/11/2022 10:00,46763,0,,0,26,0,34,0,6648.95,10,晴れ,46763,32946,60
2022-11-06 10:30:00+09:00,32310,1137,1185,0,0,6/11/2022 10:30,44463,0,,0,34,0,35,0,7017.83,10,晴れ,44463,34632,69
2022-11-06 11:00:00+09:00,32920,1160,1207,0,0,6/11/2022 11:00,47733,0,,0,34,0,34,0,7233.72,10,晴れ,47733,35287,68
2022-11-06 11:30:00+09:00,32580,1151,1197,0,0,6/11/2022 11:30,43630,0,,0,34,0,34,0,7292.93,10,晴れ,43630,34928,68
2022-11-06 12:00:00+09:00,31450,1112,1158,0,0,6/11/2022 12:00,45652,0,,0,34,0,35,0,7194.43,10,晴れ,45652,33720,69
2022-11-06 12:30:00+09:00,29320,1035,1082,0,0,6/11/2022 12:30,49421,0,,0,45,0,25,0,6939.92,10,晴れ,49421,31437,70
2022-11-06 13:00:00+09:00,26310,931,978,0,0,6/11/2022 13:00,49078,0,,0,28,0,216,0,6533.75,10,晴れ,49078,28219,244
2022-11-06 13:30:00+09:00,22740,804,850,0,0,6/11/2022 13:30,52575,0,,0,27,0,36,0,5982.87,10,晴れ,52575,24394,63
2022-11-06 14:00:00+09:00,17900,637,678,0,0,6/11/2022 14:00,56613,0,,0,30,0,25,0,5296.7,10,晴れ,56613,19215,55
2022-11-06 14:30:00+09:00,7540,285,296,0,0,6/11/2022 14:30,67363,0,,0,32,0,26,0,4486.99,10,晴れ,67363,8121,58
2022-11-06 15:00:00+09:00,2760,109,117,0,0,6/11/2022 15:00,69365,0,,0,29,0,25,0,3567.59,10,晴れ,69365,2986,54
2022-11-06 15:30:00+09:00,2360,96,100,0,0,6/11/2022 15:30,77707,0,,0,26,0,26,0,2554.23,10,晴れ,77707,2556,52
2022-11-06 16:00:00+09:00,570,32,34,0,0,6/11/2022 16:00,76174,0,,0,25,0,25,0,1464.25,10,晴れ,76174,636,50
2022-11-06 16:30:00+09:00,0,2,2,0,0,6/11/2022 16:30,80963,0,,0,25,0,25,0,316.3,10,晴れ,80963,4,50
2022-11-06 17:00:00+09:00,0,0,0,0,0,6/11/2022 17:00,81455,0,,0,25,0,26,0,0,10,晴れ,81455,0,51
2022-11-06 17:30:00+09:00,0,0,0,0,0,6/11/2022 17:30,73982,0,,0,26,0,25,0,0,10,晴れ,73982,0,51
2022-11-06 18:00:00+09:00,0,0,0,0,0,6/11/2022 18:00,77427,0,,0,25,0,25,0,0,10,晴れ,77427,0,50
2022-11-06 18:30:00+09:00,0,0,0,0,0,6/11/2022 18:30,77068,0,,0,25,0,26,0,0,10,晴れ,77068,0,51
2022-11-06 19:00:00+09:00,0,0,0,0,0,6/11/2022 19:00,75614,0,,0,25,0,25,0,0,10,晴れ,75614,0,50
2022-11-06 19:30:00+09:00,0,0,0,0,0,6/11/2022 19:30,72954,0,,0,25,0,25,1,0,10,晴れ,72954,0,50
2022-11-06 20:00:00+09:00,0,0,0,0,0,6/11/2022 20:00,68570,0,,0,26,0,25,2,0,10,晴れ,68570,0,51
2022-11-06 20:30:00+09:00,0,0,0,0,0,6/11/2022 20:30,72652,0,,0,27,0,26,2,0,10,晴れ,72652,0,53
2022-11-06 21:00:00+09:00,0,0,0,0,0,6/11/2022 21:00,70015,0,,0,30,0,27,2,0,10,晴れ,70015,0,57
2022-11-06 21:30:00+09:00,0,0,0,0,0,6/11/2022 21:30,63409,0,,0,29,0,29,2,0,10,晴れ,63409,0,58
2022-11-06 22:00:00+09:00,0,0,0,0,0,6/11/2022 22:00,42106,0,,887,2,869,1,3,0,10,晴れ,42106,0,1759
2022-11-06 22:30:00+09:00,0,0,0,0,0,6/11/2022 22:30,39487,0,,258,0,134,0,6,0,10,晴れ,39487,0,392
2022-11-06 23:00:00+09:00,0,0,0,0,0,6/11/2022 23:00,37670,0,,0,0,0,0,10,0,10,晴れ,37670,0,0
2022-11-06 23:30:00+09:00,0,0,0,0,0,6/11/2022 23:30,35699,0,,0,0,0,0,20,0,10,晴れ,35699,0,0
2022-11-07 00:00:00+09:00,0,0,0,0,0,7/11/2022 0:00,39661,0,,0,25,0,25,7,0,10,晴れ,39661,0,50
2022-11-07 00:30:00+09:00,0,0,0,0,0,7/11/2022 0:30,38404,0,,0,0,0,1,6,0,10,晴れ,38404,0,1
2022-11-07 01:00:00+09:00,0,0,0,0,0,7/11/2022 1:00,31955,0,,0,0,0,0,8,0,10,晴れ,31955,0,0
2022-11-07 01:30:00+09:00,0,0,0,0,0,7/11/2022 1:30,35345,0,,0,0,0,0,5,0,10,晴れ,35345,0,0
2022-11-07 02:00:00+09:00,0,0,0,0,0,7/11/2022 2:00,33651,0,,0,0,0,0,13,0,10,晴れ,33651,0,0
2022-11-07 02:30:00+09:00,0,0,0,0,0,7/11/2022 2:30,32463,0,,0,0,0,0,21,0,21,薄曇,32463,0,0
2022-11-07 03:00:00+09:00,0,0,0,0,0,7/11/2022 3:00,31472,0,,0,0,0,0,58,0,21,薄曇,31472,0,0
2022-11-07 03:30:00+09:00,0,0,0,0,0,7/11/2022 3:30,31717,0,,0,0,0,0,76,0,21,薄曇,31717,0,0
2022-11-07 04:00:00+09:00,0,0,0,0,0,7/11/2022 4:00,31934,0,,0,0,0,0,81,0,21,薄曇,31934,0,0
2022-11-07 04:30:00+09:00,0,0,0,0,0,7/11/2022 4:30,34241,0,,0,0,0,0,84,0,21,薄曇,34241,0,0
2022-11-07 05:00:00+09:00,0,0,0,0,0,7/11/2022 5:00,33762,0,,0,0,0,0,73,0,10,晴れ,33762,0,0
2022-11-07 05:30:00+09:00,0,0,0,0,0,7/11/2022 5:30,34638,0,,0,30,0,0,73,0,10,晴れ,34638,0,30
2022-11-07 06:00:00+09:00,40,8,9,0,0,7/11/2022 6:00,39587,0,,0,26,0,0,76,0,10,晴れ,39587,57,26
2022-11-07 06:30:00+09:00,2940,96,105,0,0,7/11/2022 6:30,50488,0,,0,26,0,0,15,565.76,10,晴れ,50488,3141,26
2022-11-07 07:00:00+09:00,7560,243,286,0,0,7/11/2022 7:00,58607,0,,0,26,0,0,0,1700.05,10,晴れ,58607,8089,26
2022-11-07 07:30:00+09:00,10750,369,414,0,0,7/11/2022 7:30,61705,0,,0,25,0,0,0,2708.65,10,晴れ,61705,11533,25
2022-11-07 08:00:00+09:00,14370,506,536,0,0,7/11/2022 8:00,52433,0,,0,1059,0,0,0,3716,10,晴れ,52433,15412,1059
2022-11-07 08:30:00+09:00,18650,568,665,0,0,7/11/2022 8:30,54318,0,,0,58,0,0,0,4614.78,10,晴れ,54318,19883,58
2022-11-07 09:00:00+09:00,14610,509,556,0,0,7/11/2022 9:00,62566,0,,0,1037,0,0,0,5407.52,10,晴れ,62566,15675,1037
2022-11-07 09:30:00+09:00,18600,664,696,0,0,7/11/2022 9:30,59981,0,,0,759,0,101,2,5881.95,10,晴れ,59981,19960,860
2022-11-07 10:00:00+09:00,14190,508,534,0,0,7/11/2022 10:00,61711,0,,0,53,0,1088,15,6190.97,10,晴れ,61711,15232,1141
2022-11-07 10:30:00+09:00,17860,647,679,0,0,7/11/2022 10:30,56956,0,,0,785,0,143,12,6343.11,10,晴れ,56956,19186,928
2022-11-07 11:00:00+09:00,25000,899,937,0,0,7/11/2022 11:00,50130,0,,0,270,0,304,3,6341.08,10,晴れ,50130,26836,574
2022-11-07 11:30:00+09:00,21300,766,800,0,0,7/11/2022 11:30,51838,0,,0,31,0,604,3,6253.21,10,晴れ,51838,22866,635
2022-11-07 12:00:00+09:00,16880,608,636,0,0,7/11/2022 12:00,56910,0,,0,31,0,896,6,6028.76,10,晴れ,56910,18124,927
2022-11-07 12:30:00+09:00,24040,879,917,0,0,7/11/2022 12:30,48798,0,,0,31,0,518,7,5571.62,21,薄曇,48798,25836,549
2022-11-07 13:00:00+09:00,23220,831,874,0,0,7/11/2022 13:00,44777,0,,0,31,0,455,9,5021.12,21,薄曇,44777,24925,486
2022-11-07 13:30:00+09:00,21780,770,815,0,0,7/11/2022 13:30,52882,0,,0,31,0,47,25,4291.71,21,薄曇,52882,23365,78
2022-11-07 14:00:00+09:00,18270,649,687,0,0,7/11/2022 14:00,50589,0,,0,31,0,31,27,3542.76,21,薄曇,50589,19606,62
2022-11-07 14:30:00+09:00,11760,436,451,0,0,7/11/2022 14:30,62633,0,,0,31,0,31,27,2912.5,21,薄曇,62633,12647,62
