,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation,battery
2022-08-05 06:30:00+09:00,1860,72,72,0,0,5/8/2022 6:30,95245,0,,0,5,9,0,52,1318.11,22,くもり,95245,2004,14
2022-08-05 07:00:00+09:00,6150,187,186,0,0,5/8/2022 7:00,128271,0,,0,6,8,0,47,1893.27,22,くもり,128271,6523,14
2022-08-05 07:30:00+09:00,26020,721,722,0,0,5/8/2022 7:30,109981,0,,0,7,9,0,82,2309.62,22,くもり,109981,27463,16
2022-08-05 08:00:00+09:00,17380,491,490,0,0,5/8/2022 8:00,136076,0,,0,7,8,0,57,3183.84,22,くもり,136076,18361,15
2022-08-05 08:30:00+09:00,15720,449,448,0,0,5/8/2022 8:30,144868,0,,0,8,9,0,85,3542.58,22,くもり,144868,16617,17
2022-08-05 09:00:00+09:00,18670,528,526,0,0,5/8/2022 9:00,161340,0,,0,8,9,0,50,3842.62,22,くもり,161340,19724,17
2022-08-05 09:30:00+09:00,22780,635,634,0,0,5/8/2022 9:30,159552,0,,0,8,8,0,63,4432.18,22,くもり,159552,24049,16
2022-08-05 10:00:00+09:00,33400,920,919,0,0,5/8/2022 10:00,149834,0,,0,1139,1,9,22,4984.22,22,くもり,149834,35239,1149
2022-08-05 10:30:00+09:00,23940,665,663,0,0,5/8/2022 10:30,171013,0,,0,907,0,806,14,5242.82,22,くもり,171013,25268,1713
2022-08-05 11:00:00+09:00,14860,425,421,0,0,5/8/2022 11:00,171222,0,,0,853,0,1361,19,5427.11,22,くもり,171222,15706,2214
2022-08-05 11:30:00+09:00,14710,421,421,0,0,5/8/2022 11:30,174730,0,,864,25,884,59,26,5544.56,22,くもり,174730,15552,1832
2022-08-05 12:00:00+09:00,17190,485,484,0,0,5/8/2022 12:00,167838,0,,32,1544,34,9,34,5587.28,22,くもり,167838,18159,1619
2022-08-05 12:30:00+09:00,16190,457,456,0,0,5/8/2022 12:30,155871,0,,862,56,889,0,38,5588.19,22,くもり,155871,17103,1807
2022-08-05 13:00:00+09:00,23910,663,661,0,0,5/8/2022 13:00,164393,0,,32,38,35,8,30,5509.55,22,くもり,164393,25234,113
2022-08-05 13:30:00+09:00,15020,425,422,0,0,5/8/2022 13:30,172950,0,,0,40,0,1524,27,5515.74,22,くもり,172950,15867,1564
2022-08-05 14:00:00+09:00,19500,545,544,0,0,5/8/2022 14:00,161712,0,,0,440,0,1519,31,5420.67,22,くもり,161712,20589,1959
2022-08-05 14:30:00+09:00,18580,521,519,0,0,5/8/2022 14:30,168910,0,,0,615,0,1407,35,5130.76,22,くもり,168910,19620,2022
2022-08-05 15:00:00+09:00,5980,185,184,0,0,5/8/2022 15:00,178085,0,,0,1209,0,1515,38,4753.82,22,くもり,178085,6349,2724
2022-08-05 15:30:00+09:00,3940,129,129,0,0,5/8/2022 15:30,177231,0,,0,1581,0,190,36,4292.37,22,くもり,177231,4198,1771
2022-08-05 16:00:00+09:00,4100,134,133,0,0,5/8/2022 16:00,180626,0,,0,98,0,0,35,3753.83,21,薄曇,180626,4367,98
2022-08-05 16:30:00+09:00,4200,136,135,0,0,5/8/2022 16:30,171020,0,,0,38,882,1,34,3070.76,22,くもり,171020,4471,921
2022-08-05 17:00:00+09:00,2320,86,86,0,0,5/8/2022 17:00,169424,0,,868,1,35,8,32,2361.54,22,くもり,169424,2492,912
2022-08-05 17:30:00+09:00,490,35,36,0,0,5/8/2022 17:30,170884,0,,30,33,0,8,37,1668.18,21,薄曇,170884,561,71
2022-08-05 18:00:00+09:00,0,9,8,0,0,5/8/2022 18:00,165537,0,,0,31,0,8,41,949.7,21,薄曇,165537,17,39
2022-08-05 18:30:00+09:00,0,0,0,0,0,5/8/2022 18:30,147175,0,,0,945,0,7,40,219.71,21,薄曇,147175,0,952
2022-08-05 19:00:00+09:00,0,0,0,0,0,5/8/2022 19:00,161388,0,,0,15,0,8,39,0,21,薄曇,161388,0,23
2022-08-05 19:30:00+09:00,0,0,0,0,0,5/8/2022 19:30,168731,0,,0,14,0,7,34,0,22,くもり,168731,0,21
2022-08-05 20:00:00+09:00,0,0,0,0,0,5/8/2022 20:00,160079,0,,0,15,0,8,28,0,22,くもり,160079,0,23
2022-08-05 20:30:00+09:00,0,0,0,0,0,5/8/2022 20:30,164392,0,,866,1,890,0,26,0,22,くもり,164392,0,1757
2022-08-05 21:00:00+09:00,0,0,0,0,0,5/8/2022 21:00,148427,0,,31,29,35,8,23,0,22,くもり,148427,0,103
2022-08-05 21:30:00+09:00,0,0,0,0,0,5/8/2022 21:30,154544,0,,0,31,0,1533,31,0,22,くもり,154544,0,1564
2022-08-05 22:00:00+09:00,0,0,0,0,0,5/8/2022 22:00,106782,0,,869,1,886,61,39,0,22,くもり,106782,0,1817
2022-08-05 22:30:00+09:00,0,0,0,0,0,5/8/2022 22:30,93827,0,,898,0,924,0,47,0,22,くもり,93827,0,1822
2022-08-05 23:00:00+09:00,0,0,0,0,0,5/8/2022 23:00,91314,0,,898,0,924,0,54,0,22,くもり,91314,0,1822
2022-08-05 23:30:00+09:00,0,0,0,0,0,5/8/2022 23:30,90193,0,,900,0,926,0,55,0,22,くもり,90193,0,1826
2022-08-06 00:00:00+09:00,0,0,0,0,0,6/8/2022 0:00,83845,0,,31,43,34,12,31,0,21,薄曇,83845,0,120
2022-08-06 00:30:00+09:00,0,0,0,0,0,6/8/2022 0:30,74808,0,,869,1,889,3,45,0,22,くもり,74808,0,1762
2022-08-06 01:00:00+09:00,0,0,0,0,0,6/8/2022 1:00,93765,0,,898,0,927,0,54,0,22,くもり,93765,0,1825
2022-08-06 01:30:00+09:00,0,0,0,0,0,6/8/2022 1:30,93328,0,,647,2,925,0,49,0,22,くもり,93328,0,1574
2022-08-06 02:00:00+09:00,0,0,0,0,0,6/8/2022 2:00,86615,0,,0,8,595,0,48,0,22,くもり,86615,0,603
2022-08-06 02:30:00+09:00,0,0,0,0,0,6/8/2022 2:30,86047,0,,0,8,9,0,54,0,22,くもり,86047,0,17
2022-08-06 03:00:00+09:00,0,0,0,0,0,6/8/2022 3:00,78935,0,,0,9,8,0,53,0,22,くもり,78935,0,17
2022-08-06 03:30:00+09:00,0,0,0,0,0,6/8/2022 3:30,84462,0,,0,8,9,0,72,0,22,くもり,84462,0,17
2022-08-06 04:00:00+09:00,0,0,0,0,0,6/8/2022 4:00,80622,0,,0,9,9,0,69,0,22,くもり,80622,0,18
2022-08-06 04:30:00+09:00,0,0,0,0,0,6/8/2022 4:30,74594,0,,0,9,8,0,85,0,22,くもり,74594,0,17
2022-08-06 05:00:00+09:00,0,2,2,0,0,6/8/2022 5:00,85295,0,,0,8,9,0,83,19.55,22,くもり,85295,4,17
2022-08-06 05:30:00+09:00,170,20,21,0,0,6/8/2022 5:30,78248,0,,0,9,8,0,79,325.26,22,くもり,78248,211,17
2022-08-06 06:00:00+09:00,1340,58,59,0,0,6/8/2022 6:00,86352,0,,0,9,9,0,77,634.16,22,くもり,86352,1457,18
2022-08-06 06:30:00+09:00,4680,149,148,0,0,6/8/2022 6:30,117087,0,,0,8,9,0,74,940.96,22,くもり,117087,4977,17
2022-08-06 07:00:00+09:00,7330,220,219,0,0,6/8/2022 7:00,126913,0,,0,9,8,0,69,1240.42,22,くもり,126913,7769,17
2022-08-06 07:30:00+09:00,10700,309,309,0,0,6/8/2022 7:30,130141,0,,0,8,9,0,72,2286.26,22,くもり,130141,11318,17
2022-08-06 08:00:00+09:00,13040,373,371,0,0,6/8/2022 8:00,148377,0,,0,9,8,0,66,2975.73,22,くもり,148377,13784,17
2022-08-06 08:30:00+09:00,23640,654,653,0,0,6/8/2022 8:30,135309,0,,0,9,9,0,49,3660.03,22,くもり,135309,24947,18
2022-08-06 09:00:00+09:00,19200,537,535,0,0,6/8/2022 9:00,163145,0,,0,8,9,0,37,4367.34,22,くもり,163145,20272,17
2022-08-06 09:30:00+09:00,16080,452,451,0,0,6/8/2022 9:30,174529,0,,0,9,8,0,26,4856.73,22,くもり,174529,16983,17
2022-08-06 10:00:00+09:00,22550,626,624,0,0,6/8/2022 10:00,161315,0,,0,371,1,1353,24,5298.91,22,くもり,161315,23800,1725
2022-08-06 10:30:00+09:00,28030,772,770,0,0,6/8/2022 10:30,159160,0,,0,1325,0,178,17,5571.74,22,くもり,159160,29572,1503
2022-08-06 11:00:00+09:00,42800,1185,1183,0,0,6/8/2022 11:00,145593,0,,0,713,0,102,15,5770.73,22,くもり,145593,45168,815
2022-08-06 11:30:00+09:00,58620,1645,1641,0,0,6/8/2022 11:30,133643,0,,863,2,884,1,16,5839.26,22,くもり,133643,61906,1750
2022-08-06 12:00:00+09:00,60820,1693,1703,0,0,6/8/2022 12:00,133993,0,,31,560,862,0,17,5822.44,22,くもり,133993,64216,1453
2022-08-06 12:30:00+09:00,37780,1037,1039,0,0,6/8/2022 12:30,145386,0,,864,12,26,0,18,6010.69,22,くもり,145386,39856,902
2022-08-06 13:00:00+09:00,25010,689,687,0,0,6/8/2022 13:00,176376,0,,30,40,1,1424,21,6111.46,22,くもり,176376,26386,1495
2022-08-06 13:30:00+09:00,45360,1248,1245,0,0,6/8/2022 13:30,155656,0,,0,587,0,74,33,6426.96,21,薄曇,155656,47853,661
2022-08-06 14:00:00+09:00,37730,1026,1021,0,0,6/8/2022 14:00,159584,0,,0,222,0,836,33,6589.95,21,薄曇,159584,39777,1058
2022-08-06 14:30:00+09:00,17970,504,502,0,0,6/8/2022 14:30,189755,0,,0,506,0,1551,34,6146.21,21,薄曇,189755,18976,2057
2022-08-06 15:00:00+09:00,13850,392,391,0,0,6/8/2022 15:00,190091,0,,0,987,0,1287,35,5609.21,21,薄曇,190091,14633,2274
2022-08-06 15:30:00+09:00,16170,454,453,0,0,6/8/2022 15:30,189727,0,,0,84,0,1361,34,5012.18,21,薄曇,189727,17077,1445
2022-08-06 16:00:00+09:00,10450,304,302,0,0,6/8/2022 16:00,190194,0,,865,2,882,47,33,4340.72,21,薄曇,190194,11056,1796
2022-08-06 16:30:00+09:00,5240,163,163,0,0,6/8/2022 16:30,188892,0,,31,38,35,9,31,3449.73,21,薄曇,188892,5566,113
2022-08-06 17:00:00+09:00,2790,98,97,0,0,6/8/2022 17:00,185430,0,,0,1520,0,1052,30,2575.53,21,薄曇,185430,2985,2572
2022-08-06 17:30:00+09:00,780,42,42,0,0,6/8/2022 17:30,191187,0,,0,98,0,0,30,1739.6,21,薄曇,191187,864,98
2022-08-06 18:00:00+09:00,0,7,7,0,0,6/8/2022 18:00,189140,0,,0,46,0,0,29,941.47,21,薄曇,189140,14,46
2022-08-06 18:30:00+09:00,0,0,0,0,0,6/8/2022 18:30,158420,0,,0,38,0,0,29,186.21,22,くもり,158420,0,38
2022-08-06 19:00:00+09:00,0,0,0,0,0,6/8/2022 19:00,171100,0,,0,39,0,0,30,0,22,くもり,171100,0,39
2022-08-06 19:30:00+09:00,0,0,0,0,0,6/8/2022 19:30,175738,0,,0,38,0,0,31,0,22,くもり,175738,0,38
2022-08-06 20:00:00+09:00,0,0,0,0,0,6/8/2022 20:00,168712,0,,0,39,0,0,33,0,22,くもり,168712,0,39
2022-08-06 20:30:00+09:00,0,0,0,0,0,6/8/2022 20:30,170255,0,,0,39,0,0,35,0,22,くもり,170255,0,39
2022-08-06 21:00:00+09:00,0,0,0,0,0,6/8/2022 21:00,157375,0,,0,38,0,0,38,0,22,くもり,157375,0,38
2022-08-06 21:30:00+09:00,0,0,0,0,0,6/8/2022 21:30,163476,0,,867,1,884,0,42,0,22,くもり,163476,0,1752
2022-08-06 22:00:00+09:00,0,0,0,0,0,6/8/2022 22:00,114585,0,,897,0,924,0,47,0,22,くもり,114585,0,1821
2022-08-06 22:30:00+09:00,0,0,0,0,0,6/8/2022 22:30,98748,0,,897,0,922,0,43,0,22,くもり,98748,0,1819
2022-08-06 23:00:00+09:00,0,0,0,0,0,6/8/2022 23:00,94064,0,,898,0,924,0,40,0,22,くもり,94064,0,1822
2022-08-06 23:30:00+09:00,0,0,0,0,0,6/8/2022 23:30,89790,0,,859,0,924,0,43,0,22,くもり,89790,0,1783
2022-08-07 00:00:00+09:00,0,0,0,0,0,7/8/2022 0:00,86500,0,,16,46,36,11,38,0,21,薄曇,86500,0,109
2022-08-07 00:30:00+09:00,0,0,0,0,0,7/8/2022 0:30,76004,0,,51,9,889,2,42,0,22,くもり,76004,0,951
2022-08-07 01:00:00+09:00,0,0,0,0,0,7/8/2022 1:00,93902,0,,0,9,926,0,39,0,21,薄曇,93902,0,935
2022-08-07 01:30:00+09:00,0,0,0,0,0,7/8/2022 1:30,92460,0,,0,9,568,0,57,0,21,薄曇,92460,0,577
2022-08-07 02:00:00+09:00,0,0,0,0,0,7/8/2022 2:00,88136,0,,0,9,8,0,39,0,21,薄曇,88136,0,17
2022-08-07 02:30:00+09:00,0,0,0,0,0,7/8/2022 2:30,85304,0,,0,8,9,0,38,0,10,晴れ,85304,0,17
2022-08-07 03:00:00+09:00,0,0,0,0,0,7/8/2022 3:00,80937,0,,0,9,9,0,43,0,21,薄曇,80937,0,18
2022-08-07 03:30:00+09:00,0,0,0,0,0,7/8/2022 3:30,86510,0,,0,9,8,0,19,0,21,薄曇,86510,0,17
2022-08-07 04:00:00+09:00,0,0,0,0,0,7/8/2022 4:00,83370,0,,0,9,9,0,17,0,21,薄曇,83370,0,18
2022-08-07 04:30:00+09:00,0,0,0,0,0,7/8/2022 4:30,83112,0,,0,8,8,0,16,0,21,薄曇,83112,0,16
2022-08-07 05:00:00+09:00,0,3,3,0,0,7/8/2022 5:00,94531,0,,0,9,9,0,25,30.01,21,薄曇,94531,6,18
2022-08-07 05:30:00+09:00,0,8,8,0,0,7/8/2022 5:30,82258,0,,0,9,9,0,29,826.03,21,薄曇,82258,16,18
2022-08-07 06:00:00+09:00,820,44,44,0,0,7/8/2022 6:00,88699,0,,0,9,8,0,26,1880.18,21,薄曇,88699,908,17
2022-08-07 06:30:00+09:00,2990,102,102,0,0,7/8/2022 6:30,111082,0,,0,8,9,0,24,3388.42,10,晴れ,111082,3194,17
2022-08-07 07:00:00+09:00,2970,103,102,0,0,7/8/2022 7:00,146411,0,,0,9,8,0,26,4051.66,10,晴れ,146411,3175,17
2022-08-07 07:30:00+09:00,7050,212,212,0,0,7/8/2022 7:30,138344,0,,0,9,9,0,15,3497.91,22,くもり,138344,7474,18
2022-08-07 08:00:00+09:00,14630,419,417,0,0,7/8/2022 8:00,147634,0,,0,8,9,0,13,3648.83,22,くもり,147634,15466,17
2022-08-07 08:30:00+09:00,19140,539,536,0,0,7/8/2022 8:30,151917,0,,0,9,8,0,16,4082.85,22,くもり,151917,20215,17
2022-08-07 09:00:00+09:00,16780,475,473,0,0,7/8/2022 9:00,177067,0,,0,9,9,0,16,4430.95,22,くもり,177067,17728,18
2022-08-07 09:30:00+09:00,24530,677,676,0,0,7/8/2022 9:30,171079,0,,0,9,8,0,43,4865.46,22,くもり,171079,25883,17
2022-08-07 10:00:00+09:00,47620,1304,1300,0,0,7/8/2022 10:00,149217,0,,0,496,1,27,39,5255.3,22,くもり,149217,50224,524
2022-08-07 10:30:00+09:00,50720,1406,1395,0,0,7/8/2022 10:30,160637,0,,0,97,0,356,39,5573.43,22,くもり,160637,53521,453
2022-08-07 11:00:00+09:00,40120,1114,1108,0,0,7/8/2022 11:00,167628,0,,0,499,0,496,38,5815.97,22,くもり,167628,42342,995
2022-08-07 11:30:00+09:00,38420,1076,1064,0,0,7/8/2022 11:30,171295,0,,863,55,883,13,32,5973.85,22,くもり,171295,40560,1814
2022-08-07 12:00:00+09:00,47360,1299,1289,0,0,7/8/2022 12:00,160585,0,,31,677,182,0,33,6046.61,22,くもり,160585,49948,890
2022-08-07 12:30:00+09:00,42440,1176,1172,0,0,7/8/2022 12:30,153606,0,,851,2,9,0,30,6420.47,22,くもり,153606,44788,862
2022-08-07 13:00:00+09:00,34110,937,934,0,0,7/8/2022 13:00,178516,0,,24,1088,0,17,18,6684.5,21,薄曇,178516,35981,1129
2022-08-07 13:30:00+09:00,32960,900,897,0,0,7/8/2022 13:30,187536,0,,0,93,0,1141,25,6686.52,21,薄曇,187536,34757,1234
2022-08-07 14:00:00+09:00,41170,1129,1123,0,0,7/8/2022 14:00,177667,0,,0,80,0,780,24,6570.3,21,薄曇,177667,43422,860
2022-08-07 14:30:00+09:00,48030,1320,1314,0,0,7/8/2022 14:30,182656,0,,0,153,0,284,30,5695.68,21,薄曇,182656,50664,437
2022-08-07 15:00:00+09:00,18440,520,519,0,0,7/8/2022 15:00,213163,0,,0,622,0,1394,36,4819.8,22,くもり,213163,19479,2016
2022-08-07 15:30:00+09:00,13790,391,389,0,0,7/8/2022 15:30,206748,0,,0,72,0,1349,38,3496.9,22,くもり,206748,14570,1421
2022-08-07 16:00:00+09:00,14480,416,417,0,0,7/8/2022 16:00,204201,0,,863,2,0,78,40,2351.55,22,くもり,204201,15313,943
2022-08-07 16:30:00+09:00,19430,548,547,0,0,7/8/2022 16:30,199186,0,,31,1513,0,28,38,2286.15,22,くもり,199186,20525,1572
2022-08-07 17:00:00+09:00,10670,316,315,0,0,7/8/2022 17:00,214678,0,,0,100,0,26,36,2031.62,22,くもり,214678,11301,126
2022-08-07 17:30:00+09:00,1720,70,70,0,0,7/8/2022 17:30,222141,0,,0,45,0,24,36,1484.43,22,くもり,222141,1860,69
2022-08-07 18:00:00+09:00,30,8,9,0,0,7/8/2022 18:00,214587,0,,0,43,885,1,37,859.36,22,くもり,214587,47,929
2022-08-07 18:30:00+09:00,0,0,0,0,0,7/8/2022 18:30,179737,0,,0,47,36,11,36,169.35,22,くもり,179737,0,94
2022-08-07 19:00:00+09:00,0,0,0,0,0,7/8/2022 19:00,198770,0,,0,46,0,8,35,0,21,薄曇,198770,0,54
2022-08-07 19:30:00+09:00,0,0,0,0,0,7/8/2022 19:30,202716,0,,0,47,0,8,37,0,21,薄曇,202716,0,55
2022-08-07 20:00:00+09:00,0,0,0,0,0,7/8/2022 20:00,188472,0,,0,42,0,8,38,0,21,薄曇,188472,0,50
2022-08-07 20:30:00+09:00,0,0,0,0,0,7/8/2022 20:30,187594,0,,0,39,0,1217,41,0,22,くもり,187594,0,1256
2022-08-07 21:00:00+09:00,0,0,0,0,0,7/8/2022 21:00,168552,0,,0,40,0,69,44,0,22,くもり,168552,0,109
2022-08-07 21:30:00+09:00,0,0,0,0,0,7/8/2022 21:30,176283,0,,865,1,884,1,43,0,21,薄曇,176283,0,1751
2022-08-07 22:00:00+09:00,0,0,0,0,0,7/8/2022 22:00,133754,0,,897,0,920,0,42,0,21,薄曇,133754,0,1817
2022-08-07 22:30:00+09:00,0,0,0,0,0,7/8/2022 22:30,113110,0,,897,0,923,0,41,0,21,薄曇,113110,0,1820
2022-08-07 23:00:00+09:00,0,0,0,0,0,7/8/2022 23:00,103400,0,,357,4,922,0,39,0,21,薄曇,103400,0,1283
2022-08-07 23:30:00+09:00,0,0,0,0,0,7/8/2022 23:30,99316,0,,0,9,926,0,30,0,21,薄曇,99316,0,935
2022-08-08 00:00:00+09:00,0,0,0,0,0,8/8/2022 0:00,91748,0,,0,40,36,8,41,0,21,薄曇,91748,0,84
2022-08-08 00:30:00+09:00,0,0,0,0,0,8/8/2022 0:30,83419,0,,0,10,889,0,24,0,10,晴れ,83419,0,899
2022-08-08 01:00:00+09:00,0,0,0,0,0,8/8/2022 1:00,102131,0,,0,8,303,0,17,0,10,晴れ,102131,0,311
2022-08-08 01:30:00+09:00,0,0,0,0,0,8/8/2022 1:30,99879,0,,0,9,9,0,4,0,10,晴れ,99879,0,18
2022-08-08 02:00:00+09:00,0,0,0,0,0,8/8/2022 2:00,94545,0,,0,9,8,0,3,0,10,晴れ,94545,0,17
2022-08-08 02:30:00+09:00,0,0,0,0,0,8/8/2022 2:30,91920,0,,0,8,9,0,4,0,10,晴れ,91920,0,17
2022-08-08 03:00:00+09:00,0,0,0,0,0,8/8/2022 3:00,84274,0,,0,9,8,0,5,0,10,晴れ,84274,0,17
2022-08-08 03:30:00+09:00,0,0,0,0,0,8/8/2022 3:30,91423,0,,0,8,9,0,3,0,10,晴れ,91423,0,17
2022-08-08 04:00:00+09:00,0,0,0,0,0,8/8/2022 4:00,88239,0,,0,9,9,0,5,0,10,晴れ,88239,0,18
2022-08-08 04:30:00+09:00,0,0,0,0,0,8/8/2022 4:30,81055,0,,0,9,8,0,0,0,10,晴れ,81055,0,17
2022-08-08 05:00:00+09:00,660,33,33,0,0,8/8/2022 5:00,92883,0,,0,1085,9,0,0,10.25,21,薄曇,92883,726,1094
2022-08-08 05:30:00+09:00,4330,144,138,0,0,8/8/2022 5:30,90050,0,,0,95,8,0,0,789.18,21,薄曇,90050,4612,103
2022-08-08 06:00:00+09:00,9360,292,291,0,0,8/8/2022 6:00,86167,0,,0,42,9,0,0,1429.03,22,くもり,86167,9943,51
2022-08-08 06:30:00+09:00,16310,481,482,0,0,8/8/2022 6:30,110687,0,,0,41,9,0,0,2325.32,21,薄曇,110687,17273,50
2022-08-08 07:00:00+09:00,24630,645,700,0,0,8/8/2022 7:00,134877,0,,0,42,8,0,0,4056.81,10,晴れ,134877,25975,50
2022-08-08 07:30:00+09:00,24070,652,713,0,0,8/8/2022 7:30,135009,0,,0,41,9,0,0,4977.65,10,晴れ,135009,25435,50
2022-08-08 08:00:00+09:00,31900,832,872,0,0,8/8/2022 8:00,142144,0,,0,42,8,0,56,5812.14,10,晴れ,142144,33604,50
2022-08-08 08:30:00+09:00,41870,1167,1172,0,0,8/8/2022 8:30,156505,0,,0,41,9,0,97,6546.33,10,晴れ,156505,44209,50
2022-08-08 09:00:00+09:00,43320,1192,1180,0,0,8/8/2022 9:00,172411,0,,0,42,9,0,100,7178.39,10,晴れ,172411,45692,51
2022-08-08 09:30:00+09:00,36910,1056,1039,0,0,8/8/2022 9:30,194653,0,,0,41,8,0,100,7674.73,10,晴れ,194653,39005,49
2022-08-08 10:00:00+09:00,57970,1560,1555,0,0,8/8/2022 10:00,183479,0,,0,41,9,0,80,8046.41,10,晴れ,183479,61085,50
2022-08-08 10:30:00+09:00,57690,1575,1567,0,0,8/8/2022 10:30,192868,0,,0,206,0,224,99,7848.63,21,薄曇,192868,60832,430
2022-08-08 11:00:00+09:00,50140,1382,1360,0,0,8/8/2022 11:00,212188,0,,0,412,0,392,82,7486.9,21,薄曇,212188,52882,804
2022-08-08 11:30:00+09:00,56530,1555,1560,0,0,8/8/2022 11:30,204393,0,,0,57,758,5,96,6855.78,21,薄曇,204393,59645,820
2022-08-08 12:00:00+09:00,55490,1517,1508,0,0,8/8/2022 12:00,208675,0,,0,409,4,0,100,6141.23,22,くもり,208675,58515,413
2022-08-08 12:30:00+09:00,44470,1233,1225,0,0,8/8/2022 12:30,186824,0,,862,33,1,0,100,6115.93,22,くもり,186824,46928,896
2022-08-08 13:00:00+09:00,37610,1021,1016,0,0,8/8/2022 13:00,219404,0,,31,1060,0,62,77,5995.82,22,くもり,219404,39647,1153
2022-08-08 13:30:00+09:00,44060,1214,1205,0,0,8/8/2022 13:30,223235,0,,0,771,0,74,55,6182.41,22,くもり,223235,46479,845
2022-08-08 14:00:00+09:00,50910,1400,1399,0,0,8/8/2022 14:00,208167,0,,0,204,0,99,71,6245.97,21,薄曇,208167,53709,303
2022-08-08 14:30:00+09:00,49760,1347,1342,0,0,8/8/2022 14:30,221922,0,,0,292,0,35,49,6222.32,21,薄曇,221922,52449,327
2022-08-08 15:00:00+09:00,27850,770,768,0,0,8/8/2022 15:00,243852,0,,0,396,0,1107,28,6040.4,21,薄曇,243852,29388,1503
2022-08-08 15:30:00+09:00,12050,345,344,0,0,8/8/2022 15:30,257523,0,,0,827,0,1397,27,5311.13,21,薄曇,257523,12739,2224
2022-08-08 16:00:00+09:00,3530,118,118,0,0,8/8/2022 16:00,259156,0,,864,37,835,55,27,4519.99,21,薄曇,259156,3766,1791
2022-08-08 16:30:00+09:00,11660,340,339,0,0,8/8/2022 16:30,249723,0,,31,1029,867,0,26,3446.37,21,薄曇,249723,12339,1927
2022-08-08 17:00:00+09:00,7950,237,237,0,0,8/8/2022 17:00,236837,0,,0,82,887,0,25,2451.21,21,薄曇,236837,8424,969
2022-08-08 17:30:00+09:00,3540,119,119,0,0,8/8/2022 17:30,235416,0,,0,46,28,1346,24,1709.86,21,薄曇,235416,3778,1420
2022-08-08 18:00:00+09:00,860,44,45,0,0,8/8/2022 18:00,235366,0,,0,45,0,75,23,941.66,21,薄曇,235366,949,120
2022-08-08 18:30:00+09:00,0,1,1,0,0,8/8/2022 18:30,192927,0,,0,46,0,25,23,162.99,21,薄曇,192927,2,71
2022-08-08 19:00:00+09:00,0,0,0,0,0,8/8/2022 19:00,200720,0,,0,46,0,20,23,0,21,薄曇,200720,0,66
2022-08-08 19:30:00+09:00,0,0,0,0,0,8/8/2022 19:30,207027,0,,0,46,0,17,43,0,21,薄曇,207027,0,63
2022-08-08 20:00:00+09:00,0,0,0,0,0,8/8/2022 20:00,201941,0,,0,45,0,20,64,0,21,薄曇,201941,0,65
2022-08-08 20:30:00+09:00,0,0,0,0,0,8/8/2022 20:30,201071,0,,0,46,0,21,63,0,21,薄曇,201071,0,67
2022-08-08 21:00:00+09:00,0,0,0,0,0,8/8/2022 21:00,180018,0,,0,45,0,21,62,0,21,薄曇,180018,0,66
2022-08-08 21:30:00+09:00,0,0,0,0,0,8/8/2022 21:30,175994,0,,864,2,0,24,59,0,21,薄曇,175994,0,890
2022-08-08 22:00:00+09:00,0,0,0,0,0,8/8/2022 22:00,127712,0,,897,0,884,1,55,0,21,薄曇,127712,0,1782
2022-08-08 22:30:00+09:00,0,0,0,0,0,8/8/2022 22:30,114464,0,,898,0,890,0,56,0,21,薄曇,114464,0,1788
2022-08-08 23:00:00+09:00,0,0,0,0,0,8/8/2022 23:00,104062,0,,898,0,163,0,57,0,21,薄曇,104062,0,1061
2022-08-08 23:30:00+09:00,0,0,0,0,0,8/8/2022 23:30,104175,0,,897,0,9,0,56,0,21,薄曇,104175,0,906
2022-08-09 00:00:00+09:00,0,0,0,0,0,9/8/2022 0:00,100566,0,,896,0,8,0,97,0,21,薄曇,100566,0,904
2022-08-09 00:30:00+09:00,0,0,0,0,0,9/8/2022 0:30,83287,0,,249,1,9,0,26,0,10,晴れ,83287,0,259
2022-08-09 01:00:00+09:00,0,0,0,0,0,9/8/2022 1:00,104844,0,,0,3,8,0,11,0,10,晴れ,104844,0,11
2022-08-09 01:30:00+09:00,0,0,0,0,0,9/8/2022 1:30,102390,0,,0,33,9,0,1,0,21,薄曇,102390,0,42
2022-08-09 02:00:00+09:00,0,0,0,0,0,9/8/2022 2:00,102120,0,,0,10,9,0,1,0,10,晴れ,102120,0,19
2022-08-09 02:30:00+09:00,0,0,0,0,0,9/8/2022 2:30,96821,0,,0,8,0,16,69,0,10,晴れ,96821,0,24
2022-08-09 03:00:00+09:00,0,0,0,0,0,9/8/2022 3:00,90779,0,,0,9,8,1,65,0,21,薄曇,90779,0,18
2022-08-09 03:30:00+09:00,0,0,0,0,0,9/8/2022 3:30,92187,0,,0,9,9,0,51,0,21,薄曇,92187,0,18
2022-08-09 04:00:00+09:00,0,0,0,0,0,9/8/2022 4:00,90239,0,,0,8,9,0,88,0,21,薄曇,90239,0,17
2022-08-09 04:30:00+09:00,0,0,0,0,0,9/8/2022 4:30,91047,0,,0,9,8,0,99,0,21,薄曇,91047,0,17
